method	contrast_id	level_a	level_b	feature_id	gene_id	p_value	q_value	n_junctions	mapping_complete	short_read_effect_norm	native_effect_dot_product	long_read_effect_norm	pooled_dot_product	pooled_cosine	pooled_replicated	replicate_1_dot_product	replicate_2_dot_product	both_replicates_replicated	minimum_pooled_depth	minimum_replicate_depth	block_id	gene_name	event_type	n_paths	n_mappable_paths	n_mapped_transcripts	original_effect_norm	replicate_1_cosine	replicate_2_cosine	technical_g_test_p_value	counts_a_rep1	counts_a_rep2	counts_b_rep1	counts_b_rep2	technical_g_test_fdr	technical_bh_directional_replication	statistic	raw_p_value	rank	p_tie_size	n_evaluable	n_agreement	n_observed	cumulative_agreement	p_value_pairwise
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000005506.17:B3	ENSMUSG00000005506.17	9.614460148062688e-05	NA	NA	True	NA	NA	0.0279729878932515	0.0007474734580903	1.0	True	0.0015952204131305	NA	NA	57.4	19.4	ENSMUSG00000005506.17:B3	Celf1	cassette exon	2.0	2.0	9.0	0.0267212591283692	1.0	NA	0.9389950416927852	[32, 5]	[19, 0]	[36, 8]	[27, 0]	1.0	False	50.60915716530341	1.1526033951814096e-06	98	3	200	61	98	0.6224489795918368	0.0002247696111485
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000010086.18:B3	ENSMUSG00000010086.18	9.673986649898424e-05	NA	NA	True	NA	NA	0.1580456172604485	0.0049156671161084	1.0	True	0.00875722353919	0.0047073533891771	True	90.66	30.66	ENSMUSG00000010086.18:B3	Rnf112	cassette exon	2.0	2.0	3.0	0.0311028372777191	1.0	0.9999999999999998	0.0548156267707589	[29, 3]	[133, 36]	[42, 18]	[20, 9]	0.1090649764054564	False	42.46530290005552	3.0085741340842857e-05	99	1	200	62	99	0.6262626262626263	0.0003124755878446
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000034818.18:B1	ENSMUSG00000034818.18	0.0001239925604463	NA	NA	True	NA	NA	0.1718439834306889	-0.0064237325992962	-1.0	False	-0.009924442719466	-0.003183807973847	False	56.85	24.45	ENSMUSG00000034818.18:B1	Celf5	alternative first region	2.0	2.0	2.0	0.0373811900251206	-1.0	-1.0	0.2022427409204876	[19, 4]	[24, 8]	[20, 12]	[21, 9]	0.3306617309107463	False	71.04880693824288	4.101694866158717e-09	100	20	200	62	100	0.62	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000033565.19:B2	ENSMUSG00000033565.19	0.0001239925604463	NA	NA	True	NA	NA	0.0016068153045746	0.0001196316836856	1.0	True	8.575837333603514e-05	NA	NA	506.44	213.37	ENSMUSG00000033565.19:B2	Rbfox2	complex internal	2.0	2.0	7.0	0.0744526663052511	1.0	NA	1.0	[1, 383]	[0, 807]	[1, 292]	[0, 213]	1.0	False	204.6878156892564	1.706817942597818e-08	101	20	200	63	101	0.6237623762376238	7.81188969611749e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000001986.17:B1	ENSMUSG00000001986.17	0.0001239925604463	NA	NA	True	NA	NA	0.0469275902727897	-0.0016809399136871	-1.0	False	-0.0014613862664708	-0.0022973091756394	False	1283.56	554.62	ENSMUSG00000001986.17:B1	Gria3	alternative first region	2.0	2.0	2.0	0.0358198642614255	-1.0	-1.0	0.0347665308180477	[213, 511]	[459, 1164]	[193, 535]	[131, 422]	0.0753529865714136	False	44.20008397703999	9.496674944488342e-07	102	20	200	63	102	0.6176470588235294	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000005506.17:B4	ENSMUSG00000005506.17	0.0001239925604463	NA	NA	True	NA	NA	0.041906785323082	-0.0005913117904317	-0.4098316544337664	False	0.0016278924576366	-0.0038235655692277	False	57.400000000000006	19.4	ENSMUSG00000005506.17:B4	Celf1	compound internal	3.0	3.0	9.0	0.0344291810222128	0.8268901077774441	-0.861714286196364	0.9032531319569086	[26, 5, 5]	[14, 0, 4]	[31, 8, 5]	[18, 0, 8]	1.0	False	66.06134819670058	7.429200091603489e-06	103	20	200	63	103	0.6116504854368932	4.734624307561195e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000025326.13:B1	ENSMUSG00000025326.13	0.0001239925604463	NA	NA	True	NA	NA	0.2379659178935536	-0.0083786703953168	-0.9999999999999998	False	0.0029700274191152	-0.0291726625220873	False	73.8	17.439999999999998	ENSMUSG00000025326.13:B1	Ube3a	alternative first region	2.0	2.0	2.0	0.0352095395403	1.0	-0.9999999999999998	0.0402220687328707	[14, 11]	[31, 44]	[28, 28]	[17, 0]	0.0843874775375916	False	33.51678926388056	7.873992717260182e-06	104	20	200	63	104	0.6057692307692307	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030779.17:B2	ENSMUSG00000030779.17	0.0001239925604463	NA	NA	True	NA	NA	0.0752931892816162	-0.0037688631669792	-1.0000000000000002	False	-0.0138893986740821	0.006915832589391	False	65.36	23.7	ENSMUSG00000030779.17:B2	Rbbp6	cassette exon	2.0	2.0	3.0	0.0500558311175092	-1.0	1.0	0.3905663396767397	[24, 6]	[48, 3]	[41, 0]	[20, 3]	0.5498762940185677	False	42.85472652261362	1.159214098766844e-05	105	20	200	63	105	0.6	0.000110023104852
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000042133.17:B1	ENSMUSG00000042133.17	0.0001239925604463	NA	NA	True	NA	NA	0.1194669525563527	-0.0166688879690982	-1.0	False	-0.016947286590111	-0.0096625963680837	False	1291.85	449.41	ENSMUSG00000042133.17:B1	Ppig	alternative first region	2.0	2.0	2.0	0.139527188167251	-1.0	-1.0	3.162378302335521e-06	[236, 213]	[711, 721]	[507, 322]	[251, 209]	1.4501763357852892e-05	False	41.21959990694712	1.282958074008162e-05	106	20	200	63	106	0.5943396226415094	0.0003810249571346
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000028176.14:B1	ENSMUSG00000028176.14	0.0001239925604463	NA	NA	True	NA	NA	0.158080811207608	0.0236470355205506	1.0	True	0.0202622010535486	0.0271465760540328	True	191.22	94.22	ENSMUSG00000028176.14:B1	Lrrc7	alternative first region	2.0	2.0	3.0	0.1495882728580821	1.0	1.0	0.0035537910798157	[20, 73]	[25, 71]	[13, 96]	[19, 125]	0.0107619522322721	True	26.589992589598875	1.597725311406497e-05	107	20	200	64	107	0.5981308411214953	6.344976364963041e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	0.0001239925604463	NA	NA	True	NA	NA	0.4816353792967944	-0.0411682306449636	-0.9999999999999998	False	-0.0356250213775867	-0.0413473143018117	False	136.74	54.66	ENSMUSG00000049583.16:B2	Grm5	cassette exon	2.0	2.0	3.0	0.0854759272565707	-0.9999999999999998	-1.0	3.4557115216491447e-16	[0, 82]	[6, 48]	[45, 109]	[91, 108]	3.739157522863064e-15	False	27.046292341463108	2.019842088365611e-05	108	20	200	64	108	0.5925925925925926	6.344976364963041e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000038170.16:B1	ENSMUSG00000038170.16	0.0001239925604463	NA	NA	True	NA	NA	0.051771789222896	-0.0014637451743794	-1.0	False	0.0016365838750101	-0.0047108608973425	False	101.89	49.7	ENSMUSG00000038170.16:B1	Pde4dip	alternative first region	2.0	2.0	3.0	0.0282730266106407	1.0	-1.0	0.4610680191821359	[10, 92]	[21, 132]	[2, 46]	[13, 38]	0.6158231657037405	False	24.783212175924035	7.909221457094315e-05	109	20	200	64	109	0.5871559633027523	0.0006743088334457
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000034656.19:B3	ENSMUSG00000034656.19	0.0001239925604463	NA	NA	True	NA	NA	0.541183664527782	-0.0382843287793721	-1.0	False	-0.0652835355367259	-0.0154762821777874	False	49.5	2.33	ENSMUSG00000034656.19:B3	Cacna1a	alternative last region	2.0	2.0	2.0	0.070741841058299	-1.0	-1.0000000000000002	8.248698651845463e-08	[2, 0]	[47, 0]	[10, 20]	[31, 5]	4.591616648397214e-07	False	53.681214234646426	9.013186969621153e-05	110	20	200	64	110	0.5818181818181818	0.0003847304749283
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000032621.9:B1	ENSMUSG00000032621.9	0.0001239925604463	NA	NA	True	NA	NA	0.0667807495967585	0.0182490975111556	0.9999999999999998	True	0.0777257336918311	-0.009729780428858	False	41.83	15.37	ENSMUSG00000032621.9:B1	Srek1	alternative first region	2.0	2.0	2.0	0.2732688330297129	1.0	-1.0	0.7548570385798175	[12, 7]	[35, 29]	[6, 8]	[15, 11]	0.8963345599905848	False	26.484693362234843	9.43937696451242e-05	111	20	200	65	111	0.5855855855855856	0.0006743088334457
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000017740.18:B1	ENSMUSG00000017740.18	0.0001239925604463	NA	NA	True	NA	NA	0.0281873121311617	0.0025385157618221	1.0	True	-0.0068031818147414	0.0141210589259645	False	106.91	45.58	ENSMUSG00000017740.18:B1	Slc12a5	alternative first region	2.0	2.0	2.0	0.0900588090843811	-1.0	1.0	0.8670801173371834	[22, 38]	[11, 34]	[17, 37]	[19, 34]	0.989334304497284	False	28.09551236429329	0.0001010086034043	112	20	200	66	112	0.5892857142857143	0.0002349348055914
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14	0.0001239925604463	NA	NA	True	NA	NA	0.3123410253464446	0.009409034693424	1.0	True	NA	NA	NA	62.5	0.0	ENSMUSG00000075318.14:B2	Scn2a	mutually exclusive exons	2.0	2.0	3.0	0.0301242357867899	NA	NA	8.409702270090957e-07	[0, 0]	[0, 62]	[92, 231]	[0, 95]	4.262391203209259e-06	True	28.35083762570321	0.0001153610181151	113	20	200	67	113	0.5929203539823009	0.00055011552426
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000055204.16:B1	ENSMUSG00000055204.16	0.0001239925604463	NA	NA	True	NA	NA	0.6271074238927462	0.0193593752333369	1.0	True	0.0134789556768035	0.0247886514905596	True	25.77	10.39	ENSMUSG00000055204.16:B1	Ankrd17	alternative first region	2.0	2.0	2.0	0.0308709074326761	1.0	1.0	1.3173357877983637e-05	[19, 8]	[13, 17]	[10, 0]	[15, 0]	5.491750491990581e-05	True	37.47307424107625	0.0001291982234029	114	20	200	68	114	0.5964912280701754	0.0002308935580697
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000045482.17:B3	ENSMUSG00000045482.17	0.0001239925604463	NA	NA	True	NA	NA	0.4469993821124769	0.024788169934989	1.0	True	NA	0.0430809393818831	NA	37.56	10.56	ENSMUSG00000045482.17:B3	Trrap	cassette exon	2.0	2.0	4.0	0.0554545955250374	NA	1.0	0.0001026401808597	[10, 0]	[27, 0]	[18, 0]	[11, 13]	0.0003831104425113	True	24.512253295227968	0.0001662601025476	115	20	200	69	115	0.6	0.0003124511795032
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000020859.17:B3	ENSMUSG00000020859.17	0.0001239925604463	NA	NA	True	NA	NA	0.0548300293686023	-0.0172615836385896	-1.0000000000000002	False	NA	-0.0042522677092469	NA	42.67	0.0	ENSMUSG00000020859.17:B3	Spag9	cassette exon	2.0	2.0	5.0	0.3148198867913481	NA	-1.0	0.328835656469906	[0, 0]	[42, 0]	[130, 10]	[174, 1]	0.4805291914727154	False	30.167804928273306	0.0003985129238666	116	20	200	69	116	0.5948275862068966	0.0005905221199744
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000028137.10:B3	ENSMUSG00000028137.10	0.0001239925604463	NA	NA	True	NA	NA	0.1353381825688739	-0.0139458853642855	-1.0000000000000002	False	-0.0271099707077291	-0.0076916852727573	False	42.66	6.89	ENSMUSG00000028137.10:B3	Celf3	cassette exon	2.0	2.0	4.0	0.1030447217450141	-1.0	-1.0	0.4873525306348191	[1, 5]	[13, 23]	[14, 18]	[4, 5]	0.6464469517924666	False	15.436273618904083	0.0004861554396129	117	20	200	69	117	0.5897435897435898	0.0005393229910218
Tealeaf omnibus	NA	EX_cerebellum_granule	EX_cortical	ENSMUSG00000019852.8:B1	ENSMUSG00000019852.8	0.0001239925604463	NA	NA	True	NA	NA	0.1292351165621069	0.0106416400473451	1.0	True	-0.0216473839348095	0.0198636872164895	False	36.41	1.67	ENSMUSG00000019852.8:B1	Arfgef3	alternative first region	2.0	2.0	2.0	0.0823432541435522	-1.0	1.0	0.306401812292074	[0, 1]	[8, 26]	[12, 55]	[3, 44]	0.4560509199957763	False	17.521306852868257	0.0017573455996085	118	20	200	70	118	0.5932203389830508	0.0032970818365237
Tealeaf omnibus	NA	ASC	INH_medium_spiny	ENSMUSG00000028444.18:B1	ENSMUSG00000028444.18	0.0001239925604463	NA	NA	True	NA	NA	0.2471214820065034	-0.0739710153880745	-1.0	False	-0.0589244210819628	-0.0886545125197723	False	70.01	23.01	ENSMUSG00000028444.18:B1	Cntfr	alternative first region	2.0	2.0	2.0	0.2993305753407867	-1.0	-1.0	0.0048858125230991	[105, 35]	[177, 47]	[28, 18]	[13, 9]	0.0137977638115673	False	9.961040126574089	0.0090543351446642	119	20	200	70	119	0.5882352941176471	0.0091399109444574
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000039967.15:B1	ENSMUSG00000039967.15	0.0001259921884843	NA	NA	True	NA	NA	0.005168436957051	0.0003256442436386	1.0	True	0.0002482016884836	0.0003634442127761	True	517.5	193.5	ENSMUSG00000039967.15:B1	Zfp292	alternative first region	2.0	2.0	2.0	0.0630063298333067	1.0	1.0000000000000002	0.3611011891974197	[1, 358]	[3, 732]	[0, 324]	[0, 193]	0.5190693621345893	False	55.632867887110045	1.3063098037899312e-05	120	9	200	71	120	0.5916666666666667	0.0002343566908835
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030231.12:B1	ENSMUSG00000030231.12	0.0001259921884843	NA	NA	True	NA	NA	0.0226480013934955	0.0015321219960432	1.0	True	-0.0047431203457043	0.0065608207046063	False	36.08	14.5	ENSMUSG00000030231.12:B1	Plekha5	alternative first region	2.0	2.0	2.0	0.0676493245219981	-0.9999999999999998	1.0	1.0	[12, 2]	[20, 1]	[24, 2]	[21, 3]	1.0	False	25.9558023843534	8.8138776520454e-05	121	9	200	72	121	0.5950413223140496	0.0003124511795032
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000058006.13:B1	ENSMUSG00000058006.13	0.0001259921884843	NA	NA	True	NA	NA	0.2444319737434979	0.005133051519471	1.0	True	0.0079059873933	NA	NA	45.53	17.33	ENSMUSG00000058006.13:B1	Mdn1	cassette exon	2.0	2.0	2.0	0.0209999184675307	0.9999999999999998	NA	0.0046075321207104	[0, 22]	[0, 22]	[8, 23]	[0, 17]	0.0132449356186393	True	20.026753273221704	0.0009754818653029	122	9	200	73	122	0.5983606557377049	0.0012659071223932
Tealeaf omnibus	NA	EX_cortical	ODC	ENSMUSG00000028399.19:B4	ENSMUSG00000028399.19	0.0001259921884843	NA	NA	True	NA	NA	0.0201645129146062	0.0035156935074303	1.0	True	0.0018942131516192	0.0044922657188016	True	4525.320000000001	1605.97	ENSMUSG00000028399.19:B4	Ptprd	cassette exon	2.0	2.0	9.0	0.174350529681467	1.0	1.0	1.843049812922716e-16	[1594, 11]	[2919, 0]	[5102, 77]	[6897, 128]	2.0637871742378784e-15	True	14.794562025082092	0.0010445258334489	123	9	200	74	123	0.6016260162601627	0.0010935791282612
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000048271.15:B1	ENSMUSG00000048271.15	0.0001259921884843	NA	NA	True	NA	NA	0.0271494421003502	0.0019205948913628	1.0	True	0.0012527519638549	0.0024803216751172	True	1805.87	805.2	ENSMUSG00000048271.15:B1	Rbm33	alternative first region	2.0	2.0	3.0	0.070741596982506	1.0	1.0	0.0088193252281203	[1178, 71]	[1338, 59]	[930, 69]	[750, 54]	0.022954081607243	True	15.026858256083496	0.0011603625188592	124	9	200	75	124	0.6048387096774194	0.0010572066251615
Tealeaf omnibus	NA	EX_cortical	ODC	ENSMUSG00000028399.19:B5	ENSMUSG00000028399.19	0.0001259921884843	NA	NA	True	NA	NA	0.3128845138869683	0.0381847464540912	1.0	True	0.0443399844942709	0.0251393793623219	True	89.5	24.07	ENSMUSG00000028399.19:B5	Ptprd	alternative last region	2.0	2.0	7.0	0.1220410239539236	1.0	1.0	5.890451439066163e-06	[38, 26]	[16, 7]	[264, 48]	[361, 75]	2.5437240967805897e-05	True	12.227475035972464	0.0022397694712038	125	9	200	76	125	0.608	0.002343383846274
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000039671.19:B2	ENSMUSG00000039671.19	0.0001259921884843	NA	NA	True	NA	NA	0.0537335977281853	-0.0015445614495628	-1.0	False	-0.0022782212745245	-0.0013377908090604	False	131.79	48.42000000000001	ENSMUSG00000039671.19:B2	Zmynd8	cassette exon	2.0	2.0	8.0	0.0287447986895662	-1.0000000000000002	-1.0	0.1733505047445258	[9, 93]	[11, 176]	[3, 80]	[1, 47]	0.2918470910296825	False	11.329991640862607	0.0037534049885418	126	9	200	76	126	0.6031746031746031	0.0045109472989327
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000026761.13:B1	ENSMUSG00000026761.13	0.0001259921884843	NA	NA	True	NA	NA	0.0512460444824091	-0.0089881861356439	-1.0	False	-0.0411516378865325	0.0076439937890592	False	669.69	232.7	ENSMUSG00000026761.13:B1	Orc4	alternative first region	2.0	2.0	2.0	0.1753927786315153	-1.0	1.0	0.1610754165618973	[156, 99]	[336, 402]	[194, 242]	[113, 119]	0.2740558765885285	False	10.716665126735569	0.0066618266084186	127	9	200	76	127	0.5984251968503937	0.0075915942347893
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000057378.16:B3	ENSMUSG00000057378.16	0.0001259921884843	NA	NA	True	NA	NA	0.2056231610241994	0.0062105759891429	1.0000000000000002	True	0.0079250142964158	0.0040479579319068	True	22.26	10.9	ENSMUSG00000057378.16:B3	Ryr3	mutually exclusive exons	2.0	2.0	5.0	0.0302036791877352	1.0	1.0	0.187173051473165	[7, 3]	[7, 3]	[85, 12]	[57, 14]	0.3097038635200307	False	8.597138555456347	0.0066977997396575	128	9	200	77	128	0.6015625	0.0061546270740141
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000037386.17:B1	ENSMUSG00000037386.17	0.0001905306277984	NA	NA	True	NA	NA	0.4870054323650601	0.0035224049861532	0.1138602092807179	True	0.0101276064186498	0.0015332038730285	True	86.39999999999999	38.44	ENSMUSG00000037386.17:B1	Rims2	alternative first region	3.0	3.0	3.0	0.0635233661849293	0.543777530453723	0.0398236839142727	1.4668486056075476e-13	[0, 42, 31]	[3, 38, 99]	[9, 28, 10]	[9, 20, 8]	1.3848776541177139e-12	True	62.70462272101975	1.5794003644445377e-05	129	3	200	78	129	0.6046511627906976	4.734624307561195e-05
Tealeaf omnibus	NA	ASC	EX_cerebellum_granule	ENSMUSG00000063077.16:B1	ENSMUSG00000063077.16	0.0001905306277984	NA	NA	True	NA	NA	0.8443220828037885	0.1611116025899766	0.908704656219392	True	0.1765724253975624	0.1509634364443969	True	123.95	2.48	ENSMUSG00000063077.16:B1	Kif1b	alternative first region	3.0	3.0	3.0	0.2099886957207995	0.9963270788917944	0.8970600689803657	6.387974258500353e-48	[0, 117, 0]	[0, 153, 13]	[0, 1, 1]	[28, 32, 59]	2.6746170482329736e-46	True	31.17859303824977	0.0003004778623445	130	3	200	79	130	0.6076923076923076	9.46924861512239e-05
Tealeaf omnibus	NA	EX_cortical	EX_hippocampus_granule	ENSMUSG00000020524.17:B1	ENSMUSG00000020524.17	0.0001905306277984	NA	NA	True	NA	NA	0.0445477688492113	0.0047693661434433	1.0	True	-0.0023474493575613	0.0125046287565833	False	455.29	214.33	ENSMUSG00000020524.17:B1	Gria1	alternative first region	2.0	2.0	2.0	0.1070618409552023	-1.0	1.0	0.1792091241154736	[212, 28]	[171, 42]	[226, 34]	[253, 33]	0.2980628437360986	False	14.147464372781409	0.0020397956947903	131	3	200	80	131	0.6106870229007634	0.0021092102179517
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000029471.14:B1	ENSMUSG00000029471.14	0.0001922892029612	NA	NA	True	NA	NA	0.1500974504452073	0.0053674529257775	1.0000000000000002	True	-0.003726627158486	0.0119862750474981	False	425.5100000000001	200.2	ENSMUSG00000029471.14:B1	Camkk2	alternative first region	2.0	2.0	2.0	0.0357597874571291	-1.0	1.0000000000000002	0.0001873558024166	[215, 64]	[276, 210]	[157, 68]	[161, 39]	0.0006732225288329	True	45.87931779586136	8.022345301623175e-06	132	5	200	81	132	0.6136363636363636	0.000110023104852
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	0.0001922892029612	NA	NA	True	NA	NA	0.0362912123534379	-0.0005248183583924	-1.0	False	-0.0019380037588366	0.0005120734352753	False	129.02	43.74	ENSMUSG00000049336.17:B2	Tenm2	cassette exon	2.0	2.0	3.0	0.0144613068662812	-1.0000000000000002	1.0	0.2243384747641504	[115, 12]	[299, 5]	[85, 0]	[41, 1]	0.3567798053290621	False	37.11974837927692	0.0003923555489114	133	5	200	81	133	0.6090225563909775	0.0007694609498567
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000038034.16:B1	ENSMUSG00000038034.16	0.0001922892029612	NA	NA	True	NA	NA	0.0112313824655125	0.0001311550050453	0.5224956583365102	True	0.0004550558717057	NA	NA	69.75	19.0	ENSMUSG00000038034.16:B1	Igsf8	alternative first region	3.0	3.0	3.0	0.0223495593967147	0.522495658336512	NA	0.9791017495068997	[0, 0, 19]	[0, 0, 50]	[8, 0, 282]	[0, 0, 717]	1.0	False	26.987520389247216	0.0011806285105718	134	5	200	82	134	0.6119402985074627	0.000852232375361
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000030854.18:B1	ENSMUSG00000030854.18	0.0001922892029612	NA	NA	True	NA	NA	0.1173712896539903	0.0165417096055872	0.9999999999999998	True	0.0666642477395577	0.0052639111529505	True	130.74	26.16	ENSMUSG00000030854.18:B1	Ptpn5	alternative first region	2.0	2.0	2.0	0.1409348883730599	1.0	1.0	0.14722786665148	[22, 3]	[58, 46]	[98, 84]	[37, 33]	0.2536322640167716	False	13.427098836336942	0.0019425889098052	135	5	200	83	135	0.6148148148148148	0.0022004620970403
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000026259.15:B1	ENSMUSG00000026259.15	0.0001922892029612	NA	NA	True	NA	NA	0.3227215687382479	0.0202572309402689	1.0	True	0.0284359533251381	NA	NA	542.99	145.0	ENSMUSG00000026259.15:B1	Ngef	alternative first region	2.0	2.0	2.0	0.0627699940213761	1.0	NA	1.5569815879920268e-47	[145, 0]	[397, 0]	[459, 216]	[272, 0]	6.2473886218180074e-46	True	7.9934357172662684	0.007408301530808	136	5	200	84	136	0.6176470588235294	0.0067891247105104
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000062044.17:B3	ENSMUSG00000062044.17	0.000197745699031	NA	NA	True	NA	NA	1.305710397176859	0.0350956231719035	0.9999999999999998	True	0.0348032552204548	0.0356079794844812	True	21.5	8.67	ENSMUSG00000062044.17:B3	Lmtk3	alternative last region	2.0	2.0	4.0	0.026878566064715	1.0	0.9999999999999998	1.84834045907669e-18	[8, 0]	[12, 0]	[6, 74]	[2, 43]	2.2249398276135653e-17	True	65.24154818422778	3.268112068310583e-08	137	53	200	85	137	0.6204379562043796	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000034799.17:B1	ENSMUSG00000034799.17	0.000197745699031	NA	NA	True	NA	NA	0.0460018867860059	-0.0064918448979085	-1.0000000000000002	False	0.0014148493865365	-0.0070404551861299	False	68.34	26.98	ENSMUSG00000034799.17:B1	Unc13a	alternative first region	2.0	2.0	2.0	0.1411212746144019	1.0000000000000002	-1.0000000000000002	0.7059180213059841	[2, 24]	[9, 50]	[3, 36]	[3, 25]	0.8540189127106316	False	61.51197440627424	3.6899176445405335e-08	138	53	200	85	138	0.6159420289855072	3.1724881824815205e-05
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000032740.18:B1	ENSMUSG00000032740.18	0.000197745699031	NA	NA	True	NA	NA	0.0201667635152522	-0.0004625875632298	-1.0000000000000002	False	-0.0006991097858252	-0.0001871013728346	False	4215.83	1192.67	ENSMUSG00000032740.18:B1	Ccdc88a	alternative first region	2.0	2.0	2.0	0.0229381161176379	-1.0000000000000002	-1.0	0.0113198094897041	[1094, 98]	[2855, 168]	[1453, 169]	[2517, 164]	0.0286867803646976	False	51.43539561350693	9.829689008063417e-08	139	53	200	85	139	0.6115107913669064	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000028809.17:B2	ENSMUSG00000028809.17	0.000197745699031	NA	NA	True	NA	NA	0.0472276596685389	-0.0027968698019316	-1.0000000000000002	False	-0.0102117381919887	0.0010658186721362	False	611.32	197.04	ENSMUSG00000028809.17:B2	Srrm1	cassette exon	2.0	2.0	4.0	0.0592210120416952	-1.0	1.0000000000000002	0.1742252996380969	[30, 167]	[135, 399]	[95, 252]	[63, 200]	0.2923634283634501	False	45.54200216802363	3.868669854716911e-07	140	53	200	85	140	0.6071428571428571	3.1724881824815205e-05
Tealeaf omnibus	NA	ASC	EX_cortical	ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13	0.000197745699031	NA	NA	True	NA	NA	0.4144483057659683	0.0380180602590502	1.0	True	0.0421332808869551	0.0363275008435926	True	258.54	91.83	ENSMUSG00000063870.13:B1	Chd4	alternative first region	2.0	2.0	3.0	0.091731730423621	1.0	0.9999999999999998	2.3095714731792117e-16	[44, 47]	[98, 68]	[33, 184]	[132, 297]	2.5564566996225067e-15	True	41.69653275019387	4.901309144796869e-07	141	53	200	86	141	0.6099290780141844	3.1724881824815205e-05
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000040481.18:B1	ENSMUSG00000040481.18	0.000197745699031	NA	NA	True	NA	NA	0.0725958117606507	-0.0031508237896683	-1.0	False	0.0019170615796734	-0.0076799404428618	False	551.4100000000001	264.17	ENSMUSG00000040481.18:B1	Bptf	alternative first region	2.0	2.0	3.0	0.0434022805620893	1.0	-1.0	0.0493554712659081	[304, 100]	[261, 190]	[190, 73]	[202, 84]	0.099851510145104	False	54.81153357675624	7.254688777728249e-07	142	53	200	86	142	0.6056338028169014	0.0002247696111485
Tealeaf omnibus	NA	EX_cortical	INH_medium_spiny	ENSMUSG00000013033.17:B2	ENSMUSG00000013033.17	0.000197745699031	NA	NA	True	NA	NA	0.0046442850010076	-0.0001737795521542	-1.0	False	0.00046569364442	-0.0005200969616178	False	283.14	56.25	ENSMUSG00000013033.17:B2	Adgrl1	cassette exon	2.0	2.0	5.0	0.0374179345403183	1.0	-1.0	0.83210281621378	[548, 4]	[507, 0]	[56, 0]	[224, 2]	0.971290923653176	False	46.51369715617308	1.0883892821046055e-06	143	53	200	86	143	0.6013986013986014	0.0002625360987135
