test_id	path_number	path	min_usage	max_usage	usage_span	min_cell_type	max_cell_type	n_dominant_paths	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr	dominant_path_switch
ENSMUSG00000020866.18:B2	1	Path 1	0.2317542384128836	0.2817524953299131	0.0499982569170295	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000020866.18:B2	ENSMUSG00000020866.18	Cacna1g	cassette exon	cassette exon	chr11	-	[94349919, 94350652]	[94352718, 94352811]	2	[[], [[94350652, 94350703]]]	3	7.40776734358847	0.0068262667051245	0.0179845872808087	False
ENSMUSG00000038538.18:B1	2	Path 2	0.7430992311566014	0.7919077115653074	0.048808480408706	INH_medium_spiny	INH_migrating_interneuron	1	ENSMUSG00000038538.18:B1	ENSMUSG00000038538.18	Ubn2	alternative first region	cassette exon	chr6	+		[38411107, 38411533]	2	[[], [[38410884, 38411107]]]	4	16.16716762885541	0.0005039687539372	0.0020586430063354	False
ENSMUSG00000021708.19:B1	2	Path 2	0.03899226925305794	0.08770456632519683	0.04871229707213889	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000021708.19:B1	ENSMUSG00000021708.19	Rasgrf2	alternative last region		chr13	-		[92159298, 92159417]	2	[[[92154148, 92154309], [92152876, 92152943], [92152237, 92152374], [92136075, 92136158], [92131571, 92131820], [92130712, 92130975], [92120299, 92120404], [92117065, 92117155], [92067946, 92068050], [92050637, 92050750], [92044482, 92044543], [92044127, 92044231], [92041824, 92041909], [92038637, 92038835], [92035750, 92035830], [92034470, 92034588], [92033731, 92033800], [92028518, 92032643]], [[92158556, 92159119]]]	3	10.64566436536852	0.0003845784059225	0.0017384115252486	False
ENSMUSG00000002985.17:B2	1	Path 1	0.8455823133242847	0.894193368890122	0.048611055565837336	EX_cortical	ASC	1	ENSMUSG00000002985.17:B2	ENSMUSG00000002985.17	Apoe	alternative last region	mutually exclusive exons	chr7	-		[19431403, 19431572]	2	[[[19430196, 19431028]], [[19431180, 19431403]]]	3	14.89717164743642	9.614460148062688e-05	0.0009589405456861	False
ENSMUSG00000004568.14:B1	5	Path 5	0.5036685326327904	0.551879505166303	0.048210972533512586	EX_cortical	INH_midbrain	1	ENSMUSG00000004568.14:B1	ENSMUSG00000004568.14	Arhgef18	whole-gene complex	mutually exclusive exons	chr8	+			5	[[[3403436, 3403730], [3414627, 3414756], [3430261, 3430520], [3431832, 3431980], [3434896, 3435008], [3436359, 3436417], [3436921, 3436966], [3437633, 3437711], [3438000, 3438103], [3438276, 3438418], [3438722, 3440299]], [[3403436, 3403730], [3414627, 3414756], [3430261, 3430520], [3431832, 3431980], [3434896, 3435008], [3436359, 3436417], [3436921, 3436966], [3437633, 3437711], [3438000, 3438103], [3438276, 3438418], [3477348, 3477490], [3479231, 3479344], [3479498, 3479639], [3482618, 3482869], [3484871, 3484997], [3486981, 3487099], [3489486, 3489738], [3491219, 3491296], [3494888, 3495067], [3497001, 3497090], [3498382, 3498568], [3500295, 3500436], [3500780, 3500914], [3501490, 3501538], [3501630, 3501678], [3501814, 3502285], [3503037, 3503371], [3504158, 3504284], [3504371, 3506601]], [[3410851, 3410941], [3414627, 3414756], [3430261, 3430520], [3431832, 3431980], [3434896, 3435008], [3436359, 3436417], [3436921, 3436966], [3437633, 3437711], [3438000, 3438103], [3438276, 3438418], [3438722, 3440299]], [[3443037, 3443102], [3477348, 3477490], [3479231, 3479344], [3479498, 3479639], [3482618, 3482869], [3484871, 3484997], [3486981, 3487099], [3489486, 3489738], [3491219, 3491296], [3494888, 3495067], [3497001, 3497090], [3498382, 3498568], [3500295, 3500436], [3500780, 3500914], [3501490, 3501538], [3501630, 3501678], [3501814, 3502285], [3503037, 3503371], [3504158, 3504284], [3504371, 3506601]], [[3476699, 3477490], [3479231, 3479344], [3479498, 3479639], [3482618, 3482869], [3484871, 3484997], [3486981, 3487099], [3489486, 3489738], [3491219, 3491296], [3494888, 3495067], [3497001, 3497090], [3498382, 3498568], [3500295, 3500436], [3500780, 3500914], [3501490, 3501538], [3501630, 3501678], [3501814, 3502285], [3503037, 3503371], [3504158, 3504284], [3504371, 3504540]]]	2	11.87459018753577	0.0131432114073155	0.0317182378271395	False
ENSMUSG00000039671.19:B2	2	Path 2	0.2564283951739022	0.3043378884398407	0.04790949326593852	INH_medium_spiny	INH_midbrain	1	ENSMUSG00000039671.19:B2	ENSMUSG00000039671.19	Zmynd8	cassette exon	cassette exon	chr2	-	[165687940, 165688084]	[165693919, 165694068]	2	[[], [[165688084, 165688159]]]	4	23.29952819261721	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000109394.3:B1	3	Path 3	0.1018383172657086	0.14964972291278109	0.04781140564707248	INH_midbrain	INH_migrating_interneuron	1	ENSMUSG00000109394.3:B1	ENSMUSG00000109394.3	A230057D06Rik	whole-gene complex		chr7	-			4	[[[61478683, 61479170], [61463812, 61463938], [61463009, 61463119], [61386646, 61386744], [61384993, 61385195], [61354266, 61356600]], [[61561110, 61561150], [61364393, 61364492], [61360646, 61360734], [61357486, 61360288]], [[61575058, 61575168], [61566306, 61566484], [61563848, 61564119], [61562954, 61563083], [61561110, 61561221], [61364393, 61364492], [61360646, 61360734], [61355595, 61356600]], [[61575058, 61578438], [61566147, 61566484]]]	3	19.04773837872862	0.0058022762776166	0.0157049453654029	False
ENSMUSG00000019971.11:B1	2	Path 2	0.043682472011317544	0.09124502998996062	0.047562557978643075	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000019971.11:B1	ENSMUSG00000019971.11	Cep290	alternative first region	multi-exon skipping	chr10	+		[100324150, 100324270]	2	[[], [[100323419, 100323614], [100324140, 100324150]]]	4	20.599714669768705	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000000826.17:B1	1	Path 1	0.9149802996677985	0.9624418225351747	0.04746152286737626	EX_cerebellum_granule	INH_migrating_interneuron	1	ENSMUSG00000000826.17:B1	ENSMUSG00000000826.17	Dnajc5	alternative first region	mutually exclusive exons	chr2	+		[181188163, 181188281]	2	[[[181162277, 181162490]], [[181162739, 181162851]]]	4	11.103988693131653	0.0036537734660451	0.010809585619645	False
ENSMUSG00000041936.19:B2	1	Path 1	0.21524426267433203	0.2619759352664583	0.04673167259212627	INH_midbrain	EX_cortical	1	ENSMUSG00000041936.19:B2	ENSMUSG00000041936.19	Agrn	compound internal	multi-exon skipping	chr4	-	[156250234, 156250971]	[156257018, 156257138]	3	[[], [[156256531, 156256879], [156256244, 156256437], [156255858, 156256074], [156255257, 156255487], [156255035, 156255170], [156254771, 156254868], [156254522, 156254687], [156254226, 156254338], [156253676, 156253793], [156253359, 156253552], [156253189, 156253277], [156251738, 156251963], [156251367, 156251471], [156250971, 156251110]], [[156256531, 156256879], [156256244, 156256437], [156255858, 156256074], [156255257, 156255487], [156255035, 156255170], [156254771, 156254868], [156254522, 156254687], [156254226, 156254338], [156254002, 156254014], [156253676, 156253793], [156253359, 156253552], [156253189, 156253277], [156253002, 156253026], [156252233, 156252266], [156251738, 156251963], [156251367, 156251471], [156250971, 156251110]]]	3	12.824026573497257	0.0090514569125852	0.0228337744494537	False
ENSMUSG00000032777.10:B1	1	Path 1	0.896490236982808	0.9432034217187211	0.046713184735913016	INH_medium_spiny	INH_midbrain	1	ENSMUSG00000032777.10:B1	ENSMUSG00000032777.10	Gtf3c1	alternative first region	cassette exon	chr7	-	[125306628, 125306849]		2	[[], [[125306849, 125306952]]]	4	9.34982219750504	0.0114652891520725	0.0281650758342637	False
ENSMUSG00000002265.18:B1	1	Path 1	0.886032317175206	0.9326817966156892	0.046649479440483144	INH_migrating_interneuron	INH_midbrain	1	ENSMUSG00000002265.18:B1	ENSMUSG00000002265.18	Peg3	cassette exon	cassette exon	chr7	-	[6721424, 6721555]	[6729488, 6729573]	2	[[], [[6721555, 6721847]]]	7	93.14522477237188	0.000223164472216	0.0010655654826185	False
ENSMUSG00000040037.14:B1	1	Path 1	0.03680640819319581	0.0828722400841702	0.046065831890974386	INH_midbrain	INH_migrating_interneuron	1	ENSMUSG00000040037.14:B1	ENSMUSG00000040037.14	Negr1	alternative first region	alternative acceptor; cassette exon	chr3	+		[156267605, 156267989]	3	[[], [[156267430, 156267605]], [[156267595, 156267605]]]	4	36.33514150241452	0.000223164472216	0.0010655654826185	False
ENSMUSG00000023032.13:B1	1	Path 1	0.714795896773587	0.7606770981192451	0.045881201345658096	INH_midbrain	EX_cortical	1	ENSMUSG00000023032.13:B1	ENSMUSG00000023032.13	Slc4a8	whole-gene complex		chr15	+			3	[[[100659627, 100659855], [100672510, 100672592], [100680826, 100680976], [100681667, 100681803], [100682595, 100682756], [100685044, 100685233], [100686040, 100686126], [100686890, 100687048], [100687715, 100687803], [100688786, 100688933], [100689477, 100689578], [100693643, 100693818], [100694385, 100694519], [100695873, 100696119], [100697527, 100697633], [100698360, 100698522], [100701115, 100701229], [100704130, 100704292], [100705081, 100705333], [100707175, 100707244], [100708474, 100708648], [100709423, 100709555], [100710987, 100711079], [100712330, 100712426], [100713499, 100721849]], [[100659749, 100659855], [100672510, 100672592], [100672708, 100672965]], [[100679134, 100679219], [100680826, 100680976], [100681667, 100681803], [100682595, 100682756], [100685044, 100685233], [100686040, 100686126], [100686890, 100687048], [100687715, 100687803], [100688786, 100688933], [100689477, 100689578], [100693643, 100693818], [100694385, 100694519], [100695873, 100696119], [100697527, 100697633], [100698360, 100698522], [100701115, 100701229], [100704130, 100704292], [100705081, 100705333], [100707175, 100707244], [100708474, 100708648], [100709423, 100709555], [100710987, 100711079], [100712330, 100712426], [100713499, 100713816]]]	3	13.148261978314869	0.008307501549907	0.0212887197991142	False
ENSMUSG00000075318.14:B2	1	Path 1	0.7598431228007094	0.8054759148656817	0.04563279206497228	INH_midbrain	EX_cerebellum_granule	1	ENSMUSG00000075318.14:B2	ENSMUSG00000075318.14	Scn2a	mutually exclusive exons	mutually exclusive exons	chr2	+	[65512340, 65512469]	[65514014, 65514287]	2	[[[65512846, 65512938]], [[65513033, 65513125]]]	5	40.92997545813381	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000036591.17:B1	2	Path 2	0.8987907252102125	0.9443179054643881	0.04552718025417557	EX_hippocampus_pyramidal	EX_cortical	1	ENSMUSG00000036591.17:B1	ENSMUSG00000036591.17	Arhgap21	alternative first region	alternative acceptor; mutually exclusive exons	chr2	-	[20972158, 20972531]		3	[[[20972531, 20972532]], [[20973294, 20973337]], [[20973294, 20973692]]]	9	146.63906827801225	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000019852.8:B1	2	Path 2	0.9238221209137153	0.9691213416354646	0.0452992207217493	EX_cerebellum_granule	EX_cortical	1	ENSMUSG00000019852.8:B1	ENSMUSG00000019852.8	Arfgef3	alternative first region	cassette exon	chr10	-	[18619288, 18619501]		2	[[], [[18619501, 18619697]]]	5	27.593888654583857	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000045114.11:B1	1	Path 1	0.027616803462230395	0.07174372456037083	0.04412692109814043	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000045114.11:B1	ENSMUSG00000045114.11	Prrt2	alternative first region	cassette exon	chr7	-	[126620176, 126620309]		2	[[], [[126620309, 126620383]]]	5	30.71244005622693	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000020122.17:B1	1	Path 1	0.7734163870019881	0.8174613965145399	0.04404500951255175	INH_migrating_interneuron	ASC	1	ENSMUSG00000020122.17:B1	ENSMUSG00000020122.17	Egfr	alternative first region	cassette exon	chr11	+		[16702210, 16702570]	2	[[], [[16702202, 16702210]]]	2	3.890469738318774	0.0100609461158943	0.025131199203938	False
ENSMUSG00000034156.17:B1	2	Path 2	0.1682280188116227	0.21182849572683016	0.043600476915207464	INH_midbrain	INH_migrating_interneuron	1	ENSMUSG00000034156.17:B1	ENSMUSG00000034156.17	Tspoap1	alternative first region	cassette exon	chr11	+		[87651412, 87652554]	2	[[], [[87651366, 87651412]]]	4	37.85927066437274	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000045103.20:B2	1	Path 1	0.9395423980107869	0.9831398141779922	0.04359741616720536	ASC	EX_cortical	1	ENSMUSG00000045103.20:B2	ENSMUSG00000045103.20	Dmd	cassette exon	cassette exon	chrX	+	[84187634, 84187771]	[84221309, 84221553]	2	[[[84188516, 84188555], [84192735, 84192801], [84193818, 84193884], [84196632, 84196791]], [[84192735, 84192801], [84193818, 84193884], [84196632, 84196791]]]	7	50.3602429318208	0.000223164472216	0.0010655654826185	False
ENSMUSG00000004113.19:B8	2	Path 2	0.5020674395254363	0.545450531805039	0.043383092279602686	INH_migrating_interneuron	INH_medium_spiny	1	ENSMUSG00000004113.19:B8	ENSMUSG00000004113.19	Cacna1b	alternative last region	alternative donor; cassette exon	chr2	-		[24496581, 24497112]	3	[[], [[24493898, 24496581]], [[24496386, 24496581]]]	4	43.716358356062514	0.000223164472216	0.0010655654826185	False
ENSMUSG00000021068.18:B1	1	Path 1	0.8282711361334018	0.8713318096288345	0.043060673495432744	INH_medium_spiny	EX_cortical	1	ENSMUSG00000021068.18:B1	ENSMUSG00000021068.18	Nin	alternative first region	cassette exon; multi-exon skipping	chr12	-	[70149424, 70149628]		4	[[], [[70158627, 70158694]], [[70158627, 70158699], [70158209, 70158256]], [[70158627, 70158809], [70157845, 70158256]]]	2	26.313161546361098	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000023007.16:B1	2	Path 2	0.9155437141452132	0.958346709877696	0.04280299573248281	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000023007.16:B1	ENSMUSG00000023007.16	Prpf40b	alternative first region	mutually exclusive exons	chr15	+		[99201921, 99202065]	2	[[[99193775, 99193791]], [[99201164, 99201244]]]	4	22.56408998934005	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000034656.19:B1	1	Path 1	0.034824873589060286	0.07742014114056602	0.04259526755150573	INH_medium_spiny	EX_cerebellum_granule	1	ENSMUSG00000034656.19:B1	ENSMUSG00000034656.19	Cacna1a	alternative first region		chr8	+		[85328017, 85328134]	3	[[[85141992, 85142572], [85188118, 85188224], [85189314, 85189454], [85241591, 85241683], [85245239, 85245392], [85249644, 85249838], [85260022, 85260126], [85262689, 85262805], [85263030, 85263087], [85264064, 85264157], [85271202, 85271412], [85275137, 85275250], [85276085, 85276198], [85276306, 85276438], [85276993, 85277066], [85279641, 85279759], [85279890, 85279958], [85283332, 85283439], [85285644, 85286319], [85292576, 85293022], [85294247, 85294386], [85296531, 85296661], [85297825, 85297885], [85298415, 85298522], [85306098, 85306198], [85306691, 85306852], [85307842, 85307980], [85310187, 85310389], [85313673, 85313838], [85315377, 85315488], [85320765, 85320849]], [[85142005, 85142537], [85189314, 85189454], [85241591, 85241683], [85245239, 85245392], [85249644, 85249838], [85260022, 85260126], [85262689, 85262805], [85263030, 85263087], [85264064, 85264157], [85271202, 85271412], [85275137, 85275250], [85276085, 85276198], [85276306, 85276438], [85276993, 85277066], [85279641, 85279759], [85279890, 85279958], [85283332, 85283439], [85285644, 85286319], [85292576, 85293022], [85294247, 85294386], [85296531, 85296661], [85297825, 85297885], [85298415, 85298522], [85306098, 85306198], [85306691, 85306852], [85307842, 85307980], [85310187, 85310389], [85313673, 85313838], [85315377, 85315488], [85320765, 85320849]], [[85327122, 85327290]]]	5	109.89918825902004	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000062785.15:B1	2	Path 2	0.07419221312266568	0.11576787437890973	0.041575661256244054	INH_midbrain	EX_cortical	1	ENSMUSG00000062785.15:B1	ENSMUSG00000062785.15	Kcnc3	alternative first region	cassette exon	chr7	+		[44240309, 44241182]	2	[[], [[44240087, 44240309]]]	4	14.38865297096403	0.0006299609424215	0.0023922397408375	False
ENSMUSG00000063646.19:B2	1	Path 1	0.17163666982602044	0.21284265580642073	0.04120598598040029	INH_medium_spiny	EX_cortical	1	ENSMUSG00000063646.19:B2	ENSMUSG00000063646.19	Jakmip1	alternative last region		chr5	+	[37282220, 37282319]		2	[[[37282319, 37282643]], [[37284720, 37284822], [37285348, 37285402], [37285934, 37286000], [37291580, 37291649], [37292899, 37292977], [37298956, 37299160], [37300136, 37300202], [37305294, 37305345]]]	3	7.763692973566222	0.0049033746755119	0.0138451880974915	False
ENSMUSG00000028809.17:B3	1	Path 1	0.05280976085287895	0.09399394792301882	0.04118418707013987	EX_cortical	ASC	1	ENSMUSG00000028809.17:B3	ENSMUSG00000028809.17	Srrm1	cassette exon	cassette exon	chr4	-	[135054402, 135054534]	[135056683, 135056828]	2	[[], [[135056314, 135056356]]]	6	64.06418029937166	0.000197745699031	0.0010607984637779	False
ENSMUSG00000022415.13:B1	2	Path 2	0.04039797979367622	0.08144890688773665	0.04105092709406043	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000022415.13:B1	ENSMUSG00000022415.13	Syngr1	alternative first region	cassette exon	chr15	+		[79975544, 79975693]	2	[[], [[79975534, 79975544]]]	4	12.987942748468726	0.0012599218848431	0.0043571279163216	False
ENSMUSG00000039782.16:B2	1	Path 1	0.11831339758538291	0.1591735261995447	0.040860128614161786	EX_cortical	INH_migrating_interneuron	1	ENSMUSG00000039782.16:B2	ENSMUSG00000039782.16	Cpeb2	cassette exon	cassette exon	chr5	+	[43419076, 43419127]	[43434773, 43434944]	2	[[], [[43426211, 43426235]]]	4	13.94832545877953	0.0007559531309058	0.0028396238335479	False
ENSMUSG00000037428.15:B1	2	Path 2	0.3223333651032816	0.3630181063067022	0.04068474120342064	EX_cerebellum_granule	INH_migrating_interneuron	1	ENSMUSG00000037428.15:B1	ENSMUSG00000037428.15	Vgf	alternative first region	cassette exon	chr5	+		[137059217, 137059315]	2	[[], [[137059148, 137059217]]]	3	7.666665481741434	0.0050956638784732	0.0141581550195956	False
ENSMUSG00000015222.19:B2	2	Path 2	0.9418101075904736	0.9824942525590389	0.04068414496856532	EX_hippocampus_granule	EX_cerebellum_granule	1	ENSMUSG00000015222.19:B2	ENSMUSG00000015222.19	Map2	cassette exon	cassette exon	chr1	+	[66438547, 66438661]	[66440605, 66440680]	2	[[], [[66440602, 66440605]]]	8	83.20054491228835	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000019986.18:B1	2	Path 2	0.015470368660861869	0.05597061713612674	0.04050024847526487	EX_cortical	EX_cerebellum_granule	1	ENSMUSG00000019986.18:B1	ENSMUSG00000019986.18	Ahi1	alternative first region		chr10	+		[20917084, 20917140]	2	[[[20828445, 20828651], [20835510, 20835979], [20838963, 20839133], [20839571, 20839791], [20841415, 20841608], [20841824, 20841920], [20844886, 20845072], [20846747, 20846900], [20847922, 20848055], [20852895, 20853019], [20855278, 20855508], [20857222, 20857329], [20860203, 20860322], [20862868, 20862999], [20864442, 20864583], [20876404, 20876604], [20883650, 20883677], [20893811, 20893932]], [[20916718, 20916961]]]	7	87.72312751745959	0.000223164472216	0.0010655654826185	False
ENSMUSG00000031028.15:B1	2	Path 2	0.04567259959025721	0.08591441188171256	0.04024181229145535	EX_cortical	INH_midbrain	1	ENSMUSG00000031028.15:B1	ENSMUSG00000031028.15	Tub	alternative first region		chr7	+		[108619723, 108619775]	2	[[[108610031, 108610345]], [[108616748, 108616993], [108617088, 108617235]]]	2	3.823646336417068	0.0115120441133791	0.0282409787409479	False
ENSMUSG00000036591.17:B4	2	Path 2	0.050826893793006575	0.09095456851261918	0.04012767471961261	EX_hippocampus_granule	EX_hippocampus_pyramidal	1	ENSMUSG00000036591.17:B4	ENSMUSG00000036591.17	Arhgap21	alternative last region	cassette exon	chr2	-		[20853404, 20855196]	2	[[], [[20852729, 20853404]]]	9	73.04071448567325	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000032827.16:B1	2	Path 2	0.9404776580910922	0.9803846388853288	0.0399069807942366	INH_migrating_interneuron	EX_cerebellum_granule	1	ENSMUSG00000032827.16:B1	ENSMUSG00000032827.16	Ppp1r9a	alternative first region	mutually exclusive exons	chr6	+		[4905415, 4906844]	2	[[[4902973, 4903031], [4905225, 4905415]], [[4903319, 4903448], [4905225, 4905415]]]	6	39.88149706327952	0.000197745699031	0.0010607984637779	False
ENSMUSG00000098202.3:B1	4	Path 4	0.18699031131902003	0.2267737421501845	0.03978343083116448	INH_migrating_interneuron	INH_medium_spiny	1	ENSMUSG00000098202.3:B1	ENSMUSG00000098202.3	B830012L14Rik	whole-gene complex		chr12	+			4	[[[109642710, 109643525], [109646060, 109646181], [109646885, 109647003], [109647626, 109647754], [109648467, 109648596], [109649167, 109649294], [109649864, 109649961], [109650132, 109650212], [109651040, 109651079], [109651552, 109651634], [109652831, 109652909], [109653383, 109653497], [109654101, 109655593], [109656396, 109656443], [109659299, 109660275]], [[109644521, 109646181], [109646885, 109647003], [109647626, 109647754], [109648467, 109648596], [109649167, 109649294], [109650132, 109650212], [109651038, 109651079], [109651552, 109651634], [109652831, 109652909], [109653383, 109653497], [109654101, 109654175], [109655517, 109655593], [109656396, 109656443], [109659299, 109659393], [109662488, 109662563], [109665060, 109665149], [109680428, 109680646]], [[109661390, 109662563], [109665060, 109665149], [109680428, 109680989]], [[109662019, 109662563], [109665060, 109669021]]]	4	41.63723928324062	0.0005715918833952	0.0022572176149156	False
ENSMUSG00000040761.17:B1	2	Path 2	0.03498756264523447	0.07472594896085971	0.03973838631562524	EX_cortical	ASC	1	ENSMUSG00000040761.17:B1	ENSMUSG00000040761.17	Spen	alternative first region	cassette exon	chr4	-	[141265474, 141265760]		2	[[], [[141265760, 141265908]]]	6	55.17336995074871	0.000197745699031	0.0010607984637779	False
ENSMUSG00000040054.18:B2	2	Path 2	0.11492442209940641	0.15452637437280367	0.03960195227339726	EX_cortical	INH_medium_spiny	1	ENSMUSG00000040054.18:B2	ENSMUSG00000040054.18	Baz2a	cassette exon	cassette exon	chr10	+	[127948450, 127948636]	[127949331, 127949550]	2	[[], [[127949328, 127949331]]]	4	12.332914854282777	0.0017638906387803	0.0058719424816222	False
ENSMUSG00000004113.19:B2	1	Path 1	0.9133852463279737	0.9515475445378564	0.038162298209882706	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000004113.19:B2	ENSMUSG00000004113.19	Cacna1b	mutually exclusive exons	mutually exclusive exons	chr2	-	[24651787, 24651892]	[24652775, 24653059]	2	[[[24651892, 24651893]], [[24652774, 24652775]]]	4	32.30538002016344	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000040943.13:B1	2	Path 2	0.04365134864544173	0.08181133819529116	0.03815998954984943	EX_cortical	INH_midbrain	1	ENSMUSG00000040943.13:B1	ENSMUSG00000040943.13	Tet2	alternative first region	cassette exon	chr3	-	[133249960, 133250129]		2	[[], [[133250129, 133250151]]]	5	53.23038605085266	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000097392.5:B2	2	Path 2	0.14794948382156858	0.1855493035195265	0.03759981969795792	INH_migrating_interneuron	EX_cortical	1	ENSMUSG00000097392.5:B2	ENSMUSG00000097392.5	Thoc2l	alternative last region	cassette exon; multi-exon skipping	chr5	+	[104665288, 104670249]		3	[[], [[104670249, 104670590], [104671982, 104672014], [104672124, 104672291], [104673683, 104673838], [104686691, 104686839], [104689031, 104689128], [104697451, 104697556], [104698751, 104702073]], [[104670249, 104670590], [104671982, 104672014], [104672124, 104672291], [104673683, 104673838], [104686691, 104686839], [104689031, 104689128], [104698751, 104702073]]]	3	30.71619281193833	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000030451.17:B2	2	Path 2	0.11308424861398687	0.15000476711155827	0.0369205184975714	INH_migrating_interneuron	ASC	1	ENSMUSG00000030451.17:B2	ENSMUSG00000030451.17	Herc2	cassette exon	cassette exon	chr7	+	[55846803, 55846957]	[55853523, 55853655]	2	[[], [[55851848, 55851956]]]	6	47.29727597580745	0.000197745699031	0.0010607984637779	False
ENSMUSG00000097392.5:B1	1	Path 1	0.8005204634770462	0.8373888885984688	0.03686842512142263	INH_midbrain	INH_migrating_interneuron	1	ENSMUSG00000097392.5:B1	ENSMUSG00000097392.5	Thoc2l	alternative first region	cassette exon	chr5	+		[104656217, 104656437]	2	[[], [[104656215, 104656217]]]	3	14.878459008811296	9.614460148062688e-05	0.0009589405456861	False
ENSMUSG00000054423.15:B1	2	Path 2	0.9043326070979112	0.9410409699497897	0.03670836285187851	EX_cortical	INH_midbrain	1	ENSMUSG00000054423.15:B1	ENSMUSG00000054423.15	Cadps	alternative first region	cassette exon	chr14	+		[9646717, 9647459]	2	[[], [[9646683, 9646717]]]	3	17.34295467670633	9.614460148062688e-05	0.0009589405456861	False
ENSMUSG00000030451.17:B1	1	Path 1	0.8438483407918203	0.8805486653912666	0.03670032459944639	ASC	INH_migrating_interneuron	1	ENSMUSG00000030451.17:B1	ENSMUSG00000030451.17	Herc2	alternative first region	multi-exon skipping; mutually exclusive exons	chr7	+		[55700624, 55700696]	3	[[], [[55700000, 55700050], [55700603, 55700624]], [[55700136, 55700234], [55700603, 55700624]]]	6	96.94740093595486	9.52653138992093e-05	0.0009589405456861	False
ENSMUSG00000019971.11:B2	1	Path 1	0.04405469801553	0.08051120108195384	0.03645650306642384	EX_cortical	INH_midbrain	1	ENSMUSG00000019971.11:B2	ENSMUSG00000019971.11	Cep290	cassette exon	cassette exon	chr10	+	[100330762, 100330816]	[100331684, 100331837]	2	[[], [[100331502, 100331523]]]	4	18.680249715415847	0.0001259921884843	0.0009589405456861	False
ENSMUSG00000043079.18:B1	4	Path 4	0.7059253424795333	0.7422766516308664	0.03635130915133311	EX_cerebellum_granule	INH_medium_spiny	1	ENSMUSG00000043079.18:B1	ENSMUSG00000043079.18	Synpo	alternative first region	mutually exclusive exons	chr18	-	[60735304, 60737562]		4	[[[60742982, 60743177]], [[60757242, 60757408]], [[60762523, 60762925]], [[60781267, 60781391], [60762523, 60763157]]]	3	19.07205748471284	0.0058022762776166	0.0157049453654029	False
ENSMUSG00000037989.16:B3	1	Path 1	0.0701154552724574	0.10639309039342	0.036277635120962604	EX_cortical	EX_cerebellum_granule	1	ENSMUSG00000037989.16:B3	ENSMUSG00000037989.16	Wnk2	cassette exon	cassette exon	chr13	-	[49225466, 49225516]	[49229612, 49230140]	2	[[], [[49225977, 49226271]]]	6	21.78900207591176	0.000395491398062	0.0017478168236937	False
ENSMUSG00000026259.15:B1	1	Path 1	0.6374775628679757	0.6736887916907264	0.03621122882275063	INH_medium_spiny	EX_cortical	1	ENSMUSG00000026259.15:B1	ENSMUSG00000026259.15	Ngef	alternative first region		chr1	-	[87436966, 87437109]		2	[[[87437814, 87438084]], [[87501409, 87501592], [87473518, 87473853], [87468380, 87468495]]]	3	12.823332843571444	0.0001922892029612	0.0010607984637779	False
ENSMUSG00000074505.7:B1	2	Path 2	0.023523032712854802	0.05967470895663042	0.03615167624377562	EX_cerebellum_granule	INH_migrating_interneuron	1	ENSMUSG00000074505.7:B1	ENSMUSG00000074505.7	Fat3	alternative first region	multi-exon skipping	chr9	-	[16286244, 16289527]		2	[[], [[16412316, 16412581], [16289527, 16289550]]]	5	31.78675413751989	0.0001239925604463	0.0009589405456861	False
ENSMUSG00000018411.18:B1	1	Path 1	0.24701935457905005	0.2829360952649856	0.03591674068593553	INH_midbrain	EX_cortical	1	ENSMUSG00000018411.18:B1	ENSMUSG00000018411.18	Mapt	alternative first region	multi-exon skipping	chr11	+		[104173206, 104173306]	2	[[], [[104122409, 104122433], [104173193, 104173206]]]	2	3.561694202397	0.0155751185063364	0.0366921773277582	False
