test_id	feature_id	feature_type	start	end	path_numbers	primer	low_cell_type	high_cell_type	n_common_subjects	fitted_delta	observed_delta	observed_delta_se	minimum_total_denominator
ENSMUSG00000039967.15:B1	E:34882930-34882960	exon	34882930	34882960	2	poly(dT)	EX_cortical	INH_midbrain	10	0.06712834023787592	-0.18714527573143613	0.045574812988237	42.0635838150289
ENSMUSG00000039967.15:B1	E:34882930-34882960	exon	34882930	34882960	2	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.1305374061290102	0.39280098595359964	0.18142478000333426	3.8554913294797686
ENSMUSG00000040003.19:B1	E:19432048-19432587	exon	19432048	19432587	1	poly(dT)	INH_medium_spiny	INH_midbrain	3	0.28351939738800264	0.41778749651093555	0.17250508735605413	17.65
ENSMUSG00000040003.19:B1	E:19432048-19432587	exon	19432048	19432587	1	random hexamer	EX_cortical	INH_midbrain	8	0.23728771224825468	0.3794947277223235	0.11111420724520894	45.087500000000006
ENSMUSG00000040003.19:B1	E:19883650-19883767	exon	19883650	19883767	1	poly(dT)	INH_medium_spiny	INH_midbrain	3	0.28351939738800264	0.15555579119888088	0.11381143096554187	17.65
ENSMUSG00000040003.19:B1	E:19883650-19883767	exon	19883650	19883767	1	random hexamer	EX_cortical	INH_midbrain	8	0.23728771224825468	0.26204971019262846	0.12086027183629713	45.087500000000006
ENSMUSG00000040003.19:B1	E:20112515-20113011	exon	20112515	20113011	2	poly(dT)	INH_midbrain	INH_medium_spiny	3	0.2333776842806491	-0.05901907679860136	0.20736994252956195	17.65
ENSMUSG00000040003.19:B1	E:20112515-20113011	exon	20112515	20113011	2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	4	0.3127670026794035	0.016059273352310742	0.16120835516282292	27.650000000000002
ENSMUSG00000040003.19:B1	E:20270549-20270669	exon	20270549	20270669	1,2	poly(dT)	ASC	EX_cortical	4	0.16117694955514278	0.49513071404986186	0.26449635099441027	21.2
ENSMUSG00000040003.19:B1	E:20270549-20270669	exon	20270549	20270669	1,2	random hexamer	ASC	EX_cortical	3	0.19533370895039595	0.228780395361689	0.11874623259696558	14.5625
ENSMUSG00000040003.19:B1	E:20400018-20400231	exon	20400018	20400231	1,2	poly(dT)	ASC	EX_cortical	4	0.16117694955514278	0.4743710645843034	0.16739429058637714	21.2
ENSMUSG00000040003.19:B1	E:20400018-20400231	exon	20400018	20400231	1,2	random hexamer	ASC	EX_cortical	3	0.19533370895039595	0.4887561054968416	0.18001436267947982	14.5625
ENSMUSG00000040003.19:B1	E:20420316-20420527	exon	20420316	20420527	1,2	poly(dT)	ASC	EX_cortical	4	0.16117694955514278	0.3653384139845341	0.221408925998553	21.2
ENSMUSG00000040003.19:B1	E:20420316-20420527	exon	20420316	20420527	1,2	random hexamer	ASC	EX_cortical	3	0.19533370895039595	0.272422559099949	0.11801065432328639	14.5625
ENSMUSG00000040003.19:B1	E:20433183-20433242	exon	20433183	20433242	3	poly(dT)	EX_cortical	ASC	4	0.1611769495551428	0.09339213430240935	0.09270157660128411	21.2
ENSMUSG00000040003.19:B1	E:20433183-20433242	exon	20433183	20433242	3	random hexamer	EX_cortical	ASC	3	0.19533370895039592	0.4136034402614274	0.26943313589064366	14.5625
ENSMUSG00000040003.19:B1	J:19883767-20270549	junction	19883767	20270549	1	random hexamer	EX_cortical	INH_midbrain	4	0.26143852899310416	0.18426120448179273	0.12229919639092213	40.0
ENSMUSG00000040003.19:B1	J:20113011-20270549	junction	20113011	20270549	2	random hexamer	INH_midbrain	EX_cortical	4	0.25047327851143436	0.11147048013030256	0.0988981932554037	40.0
ENSMUSG00000040003.19:B1	J:20400231-20420316	junction	20400231	20420316	1,2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	3	0.2157348428571906	0.0	0.0	32.0
ENSMUSG00000040003.19:B1	J:20420527-20433369	junction	20420527	20433369	1,2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	3	0.0861071065046306	0.06060606060606059	0.060606060606060594	22.0
ENSMUSG00000040003.19:B1	J:20433242-20433369	junction	20433242	20433369	3	random hexamer	INH_medium_spiny	INH_migrating_interneuron	3	0.08610710650463045	0.0606060606060606	0.0606060606060606	22.0
ENSMUSG00000040003.19:B2	E:20739518-20739524	exon	20739518	20739524	2,3	random hexamer	ASC	EX_cortical	4	0.1452200803435756	0.09574348872464153	0.24699535147160773	10.108695652173914
ENSMUSG00000040003.19:B2	E:20748582-20748624	exon	20748582	20748624	3	poly(dT)	INH_medium_spiny	EX_cortical	3	0.05737894991679752	0.0	0.0	4.7853260869565215
ENSMUSG00000040003.19:B2	E:20748582-20748624	exon	20748582	20748624	3	random hexamer	EX_cortical	INH_midbrain	4	0.20823347478242782	0.05885440198288339	0.1630161866847227	7.774456521739131
ENSMUSG00000040003.19:B3	E:20856191-20856676	exon	20856191	20856676	1,2	random hexamer	EX_cortical	ASC	3	0.20253952432905556	-0.0711485332962758	0.07842292436210509	16.071942446043167
ENSMUSG00000040003.19:B3	E:20856676-20856726	exon	20856676	20856726	2	random hexamer	ASC	INH_migrating_interneuron	3	0.07090862205733693	0.0	0.0	6.482014388489208
ENSMUSG00000040003.19:B3	E:20866261-20866350	exon	20866261	20866350	3,4	random hexamer	ASC	EX_cortical	3	0.20253952432905553	0.2859068897981653	0.15147203010348945	16.071942446043167
ENSMUSG00000040003.19:B3	E:20907067-20907901	exon	20907067	20907901	3,4	random hexamer	ASC	EX_cortical	3	0.20253952432905553	0.09817505700041256	0.1108341081163394	16.071942446043167
ENSMUSG00000040003.19:B3	E:20907901-20909790	exon	20907901	20909790	4	random hexamer	INH_migrating_interneuron	INH_medium_spiny	3	0.28831624051660093	-0.0031845838589031664	0.0635996142255705	16.402877697841728
ENSMUSG00000040003.19:B3	J:20856191-20866261	junction	20856191	20866261	3,4	random hexamer	ASC	EX_cortical	3	0.20253952432905553	0.08921513269339354	0.27890645169893746	25.0
ENSMUSG00000040035.15:B1	E:118610199-118610202	exon	118610199	118610202	2	random hexamer	INH_midbrain	INH_migrating_interneuron	4	0.0584895187989638	0.08399611279138228	0.06349207353729153	36.441489361702125
ENSMUSG00000040037.14:B1	E:156267430-156267595	exon	156267430	156267595	2	poly(dT)	INH_migrating_interneuron	INH_medium_spiny	6	0.0806401289867001	0.0	0.0	97.73697916666666
ENSMUSG00000040037.14:B1	E:156267430-156267595	exon	156267430	156267595	2	random hexamer	INH_midbrain	EX_cortical	6	0.060522221036814226	0.19939151318560797	0.2436196737662167	14.276041666666666
ENSMUSG00000040054.18:B2	E:127949328-127949331	exon	127949328	127949331	2	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.11832869831908477	0.29723350873247745	0.2048943201677193	7.568345853586685
ENSMUSG00000040097.17:B1	E:23982292-23982749	exon	23982292	23982749	1	random hexamer	INH_migrating_interneuron	EX_cortical	5	0.10995001327824801	-0.07170030215682419	0.11724187601715737	19.580174927113703
ENSMUSG00000040097.17:B1	E:23990388-23990496	exon	23990388	23990496	2	random hexamer	EX_cortical	INH_migrating_interneuron	5	0.10995001327824797	-0.34327904792618563	0.2546006708017857	19.580174927113703
ENSMUSG00000040111.18:B1	E:40257203-40257586	exon	40257203	40257586	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1880966806426605	-0.13599465923520135	0.14367398057407688	10.393364928909953
ENSMUSG00000040111.18:B1	E:40257203-40257586	exon	40257203	40257586	1	random hexamer	INH_medium_spiny	EX_cortical	5	0.18756613765953525	-0.03939030110223514	0.13463830609662822	32.834123222748815
ENSMUSG00000040111.18:B1	E:40302975-40303448	exon	40302975	40303448	2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	4	0.0548406743800776	0.015794789295082177	0.03722818348539179	28.175355450236967
ENSMUSG00000040111.18:B1	E:40324592-40324670	exon	40324592	40324670	3	poly(dT)	EX_cortical	INH_medium_spiny	4	0.16474236128675301	-0.1417811102709663	0.12661126173806428	10.393364928909953
ENSMUSG00000040111.18:B1	E:40324592-40324670	exon	40324592	40324670	3	random hexamer	EX_cortical	INH_migrating_interneuron	10	0.17634957755606825	0.14072855660700676	0.0787562801091496	67.86729857819905
ENSMUSG00000040111.18:B1	E:40366589-40367060	exon	40366589	40367060	3	poly(dT)	EX_cortical	INH_medium_spiny	4	0.16474236128675301	-0.03690270754073273	0.01700610655429641	10.393364928909953
ENSMUSG00000040111.18:B1	E:40366589-40367060	exon	40366589	40367060	3	random hexamer	EX_cortical	INH_migrating_interneuron	10	0.17634957755606825	-0.044449566856486544	0.07753534494331031	67.86729857819905
ENSMUSG00000040111.18:B1	J:40244951-40257203	junction	40244951	40257203	1	random hexamer	INH_medium_spiny	EX_cortical	4	0.2425251751446668	-0.09510189695509463	0.08255297998684284	58.0
ENSMUSG00000040111.18:B1	J:40244951-40302975	junction	40244951	40302975	2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	4	0.0548406743800776	-0.0027135854341736494	0.04623183124260686	58.0
ENSMUSG00000040111.18:B1	J:40244951-40324592	junction	40244951	40324592	3	random hexamer	EX_cortical	INH_medium_spiny	4	0.20226425081529492	0.0206558666224364	0.06772922567734697	58.0
ENSMUSG00000040111.18:B2	E:40211735-40211747	exon	40211735	40211747	2	random hexamer	INH_migrating_interneuron	INH_midbrain	4	0.2658035964377668	0.3819567264345961	0.3568304378015339	12.694953194953195
ENSMUSG00000040111.18:B2	J:40211392-40214793	junction	40211392	40214793	1	random hexamer	EX_cortical	INH_medium_spiny	3	0.2020397672947151	-0.019599723947550014	0.06318888216366643	20.0
ENSMUSG00000040225.16:B1	E:162568094-162568119	exon	162568094	162568119	2	poly(dT)	EX_cortical	EX_hippocampus_granule	3	0.09525157813804767	-0.10400960831803747	0.08771942719935692	10.146496815286625
ENSMUSG00000040225.16:B1	E:162568094-162568119	exon	162568094	162568119	2	random hexamer	ASC	INH_migrating_interneuron	8	0.052263906604091574	0.07082258284183438	0.16631597905105153	14.745222929936306
ENSMUSG00000040249.16:B1	E:127456791-127457017	exon	127456791	127457017	2	poly(dT)	INH_medium_spiny	ASC	8	0.06772950079422782	0.19524967398362347	0.10634691721457024	29.22295081967213
ENSMUSG00000040249.16:B1	E:127456791-127457017	exon	127456791	127457017	2	random hexamer	EX_hippocampus_pyramidal	EX_cerebellum_granule	3	0.1086398161530084	0.13745959929624652	0.40592443827932323	6.032786885245902
ENSMUSG00000040276.16:B1	E:27874482-27874521	exon	27874482	27874521	1	random hexamer	EX_cerebellum_granule	INH_medium_spiny	5	0.051929569793486896	-0.1342304582071085	0.09417074606683902	9.974137931034482
ENSMUSG00000040276.16:B1	E:27874521-27874733	exon	27874521	27874733	1,2	random hexamer	EX_cortical	INH_migrating_interneuron	15	0.14373846204805366	0.029634738966772586	0.1156407783562801	47.21551724137932
ENSMUSG00000040276.16:B1	E:27904154-27904170	exon	27904154	27904170	3	random hexamer	INH_medium_spiny	ASC	3	0.17607688086888396	-0.3333333333333333	0.33333333333333337	6.844827586206897
ENSMUSG00000040276.16:B1	E:27904170-27904399	exon	27904170	27904399	3,4	random hexamer	INH_migrating_interneuron	EX_cortical	15	0.14373846204805368	0.25893035760279715	0.08780140297558389	47.21551724137932
ENSMUSG00000040276.16:B1	E:27920705-27920740	exon	27920705	27920740	1	random hexamer	EX_cerebellum_granule	INH_medium_spiny	5	0.051929569793486896	0.5343065805067532	0.18018812779780446	9.974137931034482
ENSMUSG00000040276.16:B1	E:27920740-27920799	exon	27920740	27920799	1,4	random hexamer	ASC	INH_medium_spiny	3	0.16832544533073598	0.15180846414733595	0.42556593860542763	6.844827586206897
ENSMUSG00000040276.16:B1	J:27874733-27920705	junction	27874733	27920705	1	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.061794336388327355	-0.09021427692524042	0.11640999334734312	56.0
ENSMUSG00000040276.16:B1	J:27874733-27920799	junction	27874733	27920799	2	random hexamer	EX_cortical	INH_migrating_interneuron	3	0.3003800556744208	-0.023036087820141004	0.04567627793676722	55.0
ENSMUSG00000040479.13:B1	E:91793630-91794002	exon	91793630	91794002	2	random hexamer	INH_midbrain	EX_cortical	5	0.07346659040882836	0.6059685604713875	0.1391864771957155	15.86238532110092
ENSMUSG00000040479.13:B1	E:91805911-91806209	exon	91805911	91806209	4	random hexamer	EX_cerebellum_granule	INH_midbrain	4	0.09657528353015925	0.25844711238055607	0.12061300313430953	9.155963302752292
ENSMUSG00000040479.13:B2	E:91763168-91763170	exon	91763168	91763170	2	poly(dT)	EX_cortical	INH_midbrain	4	0.1077485122919686	-0.1784724578202836	0.11235202007749535	7.168812589413449
ENSMUSG00000040479.13:B2	E:91763168-91763170	exon	91763168	91763170	2	random hexamer	INH_migrating_interneuron	INH_medium_spiny	3	0.2546336498751826	0.08979908926824987	0.07143012126246709	8.227467811158798
ENSMUSG00000040479.13:B2	E:91763170-91763171	exon	91763170	91763171	2,3	poly(dT)	INH_migrating_interneuron	EX_cortical	5	0.06345149403752973	0.13220635899062	0.06838899629896829	12.085836909871244
ENSMUSG00000040479.13:B2	E:91763170-91763171	exon	91763170	91763171	2,3	random hexamer	INH_midbrain	INH_medium_spiny	3	0.1950411518340692	0.2244422559830722	0.12775242652328012	8.227467811158798
ENSMUSG00000040537.18:B1	E:8417982-8418077	exon	8417982	8418077	2,3	random hexamer	INH_medium_spiny	INH_midbrain	5	0.05310555166609717	-0.3427498449670467	0.11600988965645015	74.30841121495327
ENSMUSG00000040537.18:B1	E:8418077-8418081	exon	8418077	8418081	3	random hexamer	INH_midbrain	INH_migrating_interneuron	4	0.06642410941484758	0.005944160887530026	0.20419640589021057	76.42056074766356
ENSMUSG00000040640.12:B1	E:27344384-27344398	exon	27344384	27344398	1	poly(dT)	EX_cerebellum_granule	EX_hippocampus_granule	3	0.22583349537615116	0.0	0.0	13.253333333333334
ENSMUSG00000040640.12:B1	E:27344384-27344398	exon	27344384	27344398	1	random hexamer	EX_cerebellum_granule	INH_midbrain	4	0.2992746544304885	0.25	0.25	8.04
ENSMUSG00000040640.12:B1	E:27498115-27498139	exon	27498115	27498139	1	poly(dT)	EX_cerebellum_granule	EX_hippocampus_granule	3	0.22583349537615116	0.0	0.0	13.253333333333334
ENSMUSG00000040640.12:B1	E:27498115-27498139	exon	27498115	27498139	1	random hexamer	EX_cerebellum_granule	INH_midbrain	4	0.2992746544304885	-0.07381889763779527	0.07381889763779527	8.04
ENSMUSG00000040640.12:B1	J:27375440-27498115	junction	27375440	27498115	1	random hexamer	INH_migrating_interneuron	EX_cortical	6	0.09653798473208942	-0.2541538869100539	0.12292943143523705	46.0
ENSMUSG00000040640.12:B1	J:27375440-27498782	junction	27375440	27498782	2	random hexamer	EX_cortical	INH_migrating_interneuron	6	0.08372221512400468	-0.27243978788096435	0.10193039918164373	60.0
ENSMUSG00000040640.12:B1	J:27498139-27498782	junction	27498139	27498782	1	random hexamer	INH_migrating_interneuron	EX_cortical	5	0.10668587700377374	-0.2648835848835849	0.11979554451202169	37.0
ENSMUSG00000040712.17:B1	E:70578779-70578798	exon	70578779	70578798	2,3	random hexamer	INH_migrating_interneuron	EX_cortical	4	0.07534613534482529	-0.11657436365449958	0.06960062650638565	28.448275862068964
ENSMUSG00000040712.17:B2	E:70577172-70577267	exon	70577172	70577267	2	random hexamer	EX_cortical	INH_migrating_interneuron	4	0.07953137923844095	0.087317331395105	0.05206410443844152	19.017407161803717
ENSMUSG00000040712.17:B2	J:70576992-70578711	junction	70576992	70578711	1	random hexamer	INH_migrating_interneuron	EX_cortical	3	0.07041383611703773	0.0	0.0	36.0
ENSMUSG00000040712.17:B3	E:70574176-70574191	exon	70574176	70574191	2	random hexamer	EX_cortical	INH_migrating_interneuron	4	0.09098547472874492	-0.034835961222289526	0.03403464662844341	16.14834797555386
ENSMUSG00000040797.17:B1	E:121349891-121353490	exon	121349891	121353490	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	-0.10364378413337216	0.11353516651608377	18.456790123456788
ENSMUSG00000040797.17:B1	E:121356953-121357003	exon	121356953	121357003	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	0.0	0.0	18.456790123456788
ENSMUSG00000040797.17:B1	E:121358607-121358700	exon	121358607	121358700	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	0.024458014574016463	0.024458014574016463	18.456790123456788
ENSMUSG00000040797.17:B1	E:121360873-121361035	exon	121360873	121361035	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	-0.09973740846983442	0.16478450878977483	18.456790123456788
ENSMUSG00000040797.17:B1	E:121361160-121361260	exon	121361160	121361260	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	-0.33337370461915555	0.18053269398589417	18.456790123456788
ENSMUSG00000040797.17:B1	E:121363531-121363657	exon	121363531	121363657	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	0.06774724502962011	0.12121975652294914	18.456790123456788
ENSMUSG00000040797.17:B1	E:121364692-121364832	exon	121364692	121364832	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	-0.01087880991058841	0.07450645464273646	18.456790123456788
ENSMUSG00000040797.17:B1	E:121366425-121366592	exon	121366425	121366592	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	0.18910034427231426	0.11761484337498011	18.456790123456788
ENSMUSG00000040797.17:B1	E:121366958-121367081	exon	121366958	121367081	1	random hexamer	EX_cortical	EX_cerebellum_granule	5	0.2335945532139582	0.0	0.0	18.456790123456788
ENSMUSG00000040797.17:B1	E:121381785-121387572	exon	121381785	121387572	2	random hexamer	EX_cerebellum_granule	EX_cortical	5	0.2335945532139582	0.17381800075221232	0.037555150292566564	18.456790123456788
ENSMUSG00000040797.17:B1	J:121353490-121356953	junction	121353490	121356953	1	random hexamer	EX_cortical	EX_cerebellum_granule	7	0.24016615143700973	-0.05697054521255237	0.035545805038649916	152.0
ENSMUSG00000040797.17:B1	J:121357003-121358607	junction	121357003	121358607	1	random hexamer	EX_cortical	EX_cerebellum_granule	7	0.2545673590491179	-0.02502975285583981	0.052321023656803245	114.0
ENSMUSG00000040797.17:B1	J:121358700-121360873	junction	121358700	121360873	1	random hexamer	INH_midbrain	EX_cerebellum_granule	5	0.24411243877093444	0.0	0.0	38.0
ENSMUSG00000040797.17:B1	J:121366592-121366958	junction	121366592	121366958	1	random hexamer	EX_cortical	EX_cerebellum_granule	6	0.228738865920764	0.0	0.0	62.0
ENSMUSG00000040797.17:B1	J:121367081-121387572	junction	121367081	121387572	1	random hexamer	EX_cortical	EX_cerebellum_granule	4	0.2494820139066081	0.0	0.0	44.0
ENSMUSG00000040860.17:B1	E:140780830-140780972	exon	140780830	140780972	1,2	random hexamer	INH_medium_spiny	INH_midbrain	3	0.14371206913965853	-0.32481169791292225	0.21448597845070433	7.352112676056339
ENSMUSG00000040860.17:B1	E:140785372-140785508	exon	140785372	140785508	3,4	random hexamer	INH_midbrain	INH_medium_spiny	3	0.14371206913965853	0.11204483811471398	0.1679880236509591	7.352112676056339
ENSMUSG00000040860.17:B1	E:140785508-140785510	exon	140785508	140785510	3	random hexamer	INH_midbrain	INH_medium_spiny	3	0.14765139862320673	-0.06682011703470934	0.29588592361518634	7.352112676056339
ENSMUSG00000040860.17:B2	E:140774082-140774166	exon	140774082	140774166	2	random hexamer	EX_cortical	INH_medium_spiny	7	0.10393789512486036	0.2056959793442297	0.19723532441314892	19.440322580645162
ENSMUSG00000040860.17:B2	E:140774254-140774440	exon	140774254	140774440	2	random hexamer	EX_cortical	INH_medium_spiny	7	0.10393789512486036	-0.03702332833922876	0.07101131543140256	19.440322580645162
ENSMUSG00000040860.17:B3	E:140743947-140743950	exon	140743947	140743950	2	poly(dT)	EX_cortical	INH_medium_spiny	6	0.10232759388855006	-0.008140560433588054	0.17552346025281854	9.1947261663286
ENSMUSG00000040860.17:B3	E:140743947-140743950	exon	140743947	140743950	2	random hexamer	EX_cortical	INH_medium_spiny	5	0.1512777035050063	0.2	0.20000000000000004	8.012170385395537
ENSMUSG00000040943.13:B1	E:133250129-133250151	exon	133250129	133250151	2	random hexamer	EX_cortical	INH_midbrain	3	0.09564598588127893	0.0	0.0	4.8047337278106514
ENSMUSG00000041014.18:B1	E:39194782-39195045	exon	39194782	39195045	2	random hexamer	INH_midbrain	EX_cortical	7	0.07957060267113099	0.02871415186561475	0.03595588714513083	138.71662763466043
ENSMUSG00000041351.17:B1	E:137408977-137409066	exon	137408977	137409066	1	random hexamer	INH_migrating_interneuron	EX_thalamus	4	0.09291310614152093	0.0019004434368019	0.0019004434368018997	20.25
ENSMUSG00000041351.17:B1	E:137410771-137410807	exon	137410771	137410807	1	random hexamer	INH_migrating_interneuron	EX_thalamus	4	0.09291310614152093	-0.49021272798415194	0.2484707659266675	20.25
ENSMUSG00000041351.17:B1	E:137431384-137431478	exon	137431384	137431478	1	random hexamer	INH_migrating_interneuron	EX_thalamus	4	0.09291310614152093	0.07349334749493405	0.2513493046769214	20.25
ENSMUSG00000041351.17:B1	E:137434832-137434971	exon	137434832	137434971	2	random hexamer	EX_thalamus	INH_migrating_interneuron	4	0.09291310614152098	-0.014345793394957625	0.014345793394957625	20.25
ENSMUSG00000041444.15:B1	E:32027431-32027547	exon	32027431	32027547	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	0.1600686307331771	0.1600686307331771	6.846666666666668
ENSMUSG00000041444.15:B1	E:32040865-32040974	exon	32040865	32040974	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	-0.2972835995417912	0.12111689885803967	6.846666666666668
ENSMUSG00000041444.15:B1	E:32063217-32063309	exon	32063217	32063309	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	0.3125141334499186	0.3206521875328579	6.846666666666668
ENSMUSG00000041444.15:B1	E:32064335-32064420	exon	32064335	32064420	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	0.054812834224598955	0.054812834224598955	6.846666666666668
ENSMUSG00000041444.15:B1	E:32081385-32081472	exon	32081385	32081472	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	0.15505380526247187	0.1059552167303835	6.846666666666668
ENSMUSG00000041444.15:B1	E:32093137-32093275	exon	32093137	32093275	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	-0.10367086638638444	0.1271453168161991	6.846666666666668
ENSMUSG00000041444.15:B1	E:32097624-32097717	exon	32097624	32097717	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	-0.39277097667768746	0.243081033817709	6.846666666666668
ENSMUSG00000041444.15:B1	E:32098929-32099052	exon	32098929	32099052	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	0.057998623141951866	0.3685136085770647	6.846666666666668
ENSMUSG00000041444.15:B1	E:32101279-32101357	exon	32101279	32101357	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	-0.09441125217824245	0.33561781302403393	6.846666666666668
ENSMUSG00000041444.15:B1	E:32119479-32119561	exon	32119479	32119561	1	poly(dT)	INH_medium_spiny	EX_cortical	4	0.1453701707075744	-0.25	0.25	6.846666666666668
ENSMUSG00000041444.15:B1	E:32135544-32135883	exon	32135544	32135883	2	poly(dT)	EX_cortical	INH_medium_spiny	4	0.14537017070757444	-0.2535566286608951	0.13143854774203337	6.846666666666668
ENSMUSG00000041645.15:B1	E:103392039-103392078	exon	103392039	103392078	2	random hexamer	INH_migrating_interneuron	EX_cortical	9	0.051255791664922966	0.046212287237928265	0.09340013033159883	14.0
ENSMUSG00000041670.20:B1	J:22497837-22498715	junction	22497837	22498715	2,3,4	random hexamer	EX_cortical	INH_midbrain	5	0.07867419473529422	0.0	0.0	55.0
ENSMUSG00000041670.20:B1	J:22498872-22503022	junction	22498872	22503022	2,3,4	random hexamer	EX_cortical	INH_midbrain	6	0.11926959073703157	-0.02554112554112553	0.03160173160173159	50.0
ENSMUSG00000041670.20:B1	J:22503094-22504097	junction	22503094	22504097	2,3,4	random hexamer	EX_cortical	INH_midbrain	3	0.30856546466532825	0.018518518518518528	0.01851851851851853	21.0
ENSMUSG00000041670.20:B1	J:22504525-22507271	junction	22504525	22507271	2,3,4	random hexamer	EX_cortical	INH_midbrain	3	0.24259531684493776	0.0	0.0	27.0
ENSMUSG00000041670.20:B1	J:22518639-22522234	junction	22518639	22522234	2,3,4	random hexamer	EX_cortical	EX_cerebellum_granule	3	0.0695998272052583	0.030303030303030276	0.030303030303030276	20.0
ENSMUSG00000041670.20:B1	J:22573321-22577366	junction	22573321	22577366	2,3,4	random hexamer	EX_cortical	EX_cerebellum_granule	3	0.09347194158229148	0.0	0.0	28.0
ENSMUSG00000041670.20:B1	J:22669561-22766010	junction	22669561	22766010	2,3,4	poly(dT)	EX_cortical	EX_cerebellum_granule	7	0.0641720557999869	-0.03626419528675167	0.07933830021259006	57.0
ENSMUSG00000041670.20:B1	J:22766091-22844641	junction	22766091	22844641	2,3,4	poly(dT)	INH_midbrain	EX_cerebellum_granule	3	0.21581237814267606	-0.18696581196581197	0.04285506649600766	24.0
ENSMUSG00000041670.20:B1	J:22766091-22844641	junction	22766091	22844641	2,3,4	random hexamer	EX_cortical	INH_midbrain	4	0.20198193203878417	-0.18512512252782104	0.16615281679770974	29.0
ENSMUSG00000041670.20:B2	E:22356474-22357138	exon	22356474	22357138	2	random hexamer	INH_migrating_interneuron	EX_cerebellum_granule	3	0.0867743903251114	0.16934962700872971	0.2631930415248136	14.570776255707761
ENSMUSG00000041670.20:B2	E:22357138-22358645	exon	22357138	22358645	2,3	random hexamer	INH_midbrain	EX_cortical	4	0.1015153462721283	-0.0007176247410731265	0.08535087660788411	24.757990867579906
ENSMUSG00000041936.19:B2	E:156250971-156251110	exon	156250971	156251110	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.05432865666638546	0.1342592646871221	39.00819199457259
ENSMUSG00000041936.19:B2	E:156251367-156251471	exon	156251367	156251471	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.082810657324023	0.19108891591068505	39.00819199457259
ENSMUSG00000041936.19:B2	E:156251738-156251963	exon	156251738	156251963	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	-0.04348112533536438	0.017508416326642635	39.00819199457259
ENSMUSG00000041936.19:B2	E:156252233-156252266	exon	156252233	156252266	3	random hexamer	INH_midbrain	INH_migrating_interneuron	5	0.051136659292456255	-0.184359792865401	0.14826064651241094	30.99153098145635
ENSMUSG00000041936.19:B2	E:156253002-156253026	exon	156253002	156253026	3	random hexamer	INH_midbrain	INH_migrating_interneuron	5	0.051136659292456255	-0.200820160952461	0.17739272104888232	30.99153098145635
ENSMUSG00000041936.19:B2	E:156253189-156253277	exon	156253189	156253277	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.007494627742938389	0.11257308696507862	39.00819199457259
ENSMUSG00000041936.19:B2	E:156253359-156253552	exon	156253359	156253552	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.10345968347158722	0.10914186972078617	39.00819199457259
ENSMUSG00000041936.19:B2	E:156253676-156253793	exon	156253676	156253793	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	0.020662858881677803	0.1442158015514919	39.00819199457259
ENSMUSG00000041936.19:B2	E:156254002-156254014	exon	156254002	156254014	3	random hexamer	INH_midbrain	INH_migrating_interneuron	5	0.051136659292456255	0.3316754297564794	0.18546580061210716	30.99153098145635
ENSMUSG00000041936.19:B2	E:156254226-156254338	exon	156254226	156254338	2,3	random hexamer	EX_cortical	INH_migrating_interneuron	7	0.05488560129333849	-0.03303002824199145	0.13699737750685617	39.00819199457259
