test_id	feature_id	feature_type	primer	n_cell_types	fitted_range	rank_correlation
ENSMUSG00000048078.17:B1	E:95820452-95820700	exon	random hexamer	4	0.10196875486498636	-0.39999999999999997
ENSMUSG00000048078.17:B1	E:95860877-95861197	exon	random hexamer	4	0.10196875486498636	-0.7999999999999999
ENSMUSG00000048078.17:B1	J:95820700-96004562	junction	random hexamer	4	0.10196875486498636	0.19999999999999998
ENSMUSG00000048078.17:B1	J:95861197-96004562	junction	random hexamer	4	0.10196875486498636	-0.7999999999999999
ENSMUSG00000049044.17:B1	E:71811583-71811630	exon	poly(dT)	5	0.5245497242434066	0.09999999999999999
ENSMUSG00000049044.17:B1	E:71811583-71811630	exon	random hexamer	6	0.5658096872285319	-0.4285714285714286
ENSMUSG00000049044.17:B1	E:71811630-71811695	exon	poly(dT)	5	0.09869387612697678	0.8999999999999998
ENSMUSG00000049044.17:B1	E:71811630-71811695	exon	random hexamer	6	0.09869387612697678	0.2571428571428572
ENSMUSG00000049044.17:B1	E:71861376-71861519	exon	poly(dT)	5	0.09869387612697678	0.6
ENSMUSG00000049044.17:B1	E:71861376-71861519	exon	random hexamer	6	0.09869387612697678	-0.14285714285714288
ENSMUSG00000049044.17:B1	E:71864374-71864463	exon	poly(dT)	5	0.09869387612697678	0.6
ENSMUSG00000049044.17:B1	E:71864374-71864463	exon	random hexamer	6	0.09869387612697678	0.4285714285714286
ENSMUSG00000049044.17:B1	E:71875445-71875592	exon	poly(dT)	5	0.09869387612697678	0.0
ENSMUSG00000049044.17:B1	E:71875445-71875592	exon	random hexamer	6	0.09869387612697678	0.48571428571428577
ENSMUSG00000049044.17:B1	E:71884947-71885368	exon	poly(dT)	5	0.09869387612697672	-0.39999999999999997
ENSMUSG00000049044.17:B1	E:71884947-71885368	exon	random hexamer	6	0.09869387612697672	-0.08571428571428573
ENSMUSG00000049044.17:B1	J:71811695-71861376	junction	poly(dT)	5	0.09869387612697678	0.7
ENSMUSG00000049044.17:B1	J:71811695-71861376	junction	random hexamer	6	0.09869387612697678	0.2571428571428572
ENSMUSG00000049044.17:B1	J:71861519-71864374	junction	poly(dT)	5	0.09869387612697678	-0.09999999999999999
ENSMUSG00000049044.17:B1	J:71861519-71864374	junction	random hexamer	6	0.09869387612697678	0.2
ENSMUSG00000049044.17:B1	J:71864463-71875445	junction	poly(dT)	5	0.09869387612697678	0.3
ENSMUSG00000049044.17:B1	J:71864463-71875445	junction	random hexamer	6	0.09869387612697678	0.2
ENSMUSG00000049044.17:B1	J:71875592-71967585	junction	poly(dT)	5	0.09869387612697678	0.19999999999999998
ENSMUSG00000049044.17:B1	J:71875592-71967585	junction	random hexamer	6	0.09869387612697678	0.08571428571428573
ENSMUSG00000049044.17:B1	J:71885368-71967585	junction	poly(dT)	5	0.09869387612697672	0.5642880936468347
ENSMUSG00000049044.17:B1	J:71885368-71967585	junction	random hexamer	6	0.09869387612697672	0.8196885999705371
ENSMUSG00000049044.17:B2	E:72004766-72004820	exon	poly(dT)	4	0.5117488830726485	0.19999999999999998
ENSMUSG00000049044.17:B2	E:72004766-72004820	exon	random hexamer	6	0.5119723519355037	-0.028571428571428574
ENSMUSG00000049044.17:B2	J:71971516-72004766	junction	poly(dT)	4	0.5117488830726485	0.39999999999999997
ENSMUSG00000049044.17:B2	J:71971516-72004766	junction	random hexamer	6	0.5119723519355037	0.6
ENSMUSG00000049044.17:B2	J:71971516-72005145	junction	poly(dT)	4	0.5117488830726484	-1.0
ENSMUSG00000049044.17:B2	J:71971516-72005145	junction	random hexamer	6	0.5119723519355036	-0.2
ENSMUSG00000049044.17:B2	J:72004820-72005145	junction	poly(dT)	4	0.5117488830726485	0.39999999999999997
ENSMUSG00000049044.17:B2	J:72004820-72005145	junction	random hexamer	6	0.5119723519355037	0.3714285714285715
ENSMUSG00000049583.16:B1	E:87233600-87233748	exon	random hexamer	3	0.10051843930949556	-0.5
ENSMUSG00000049583.16:B1	E:87245323-87245470	exon	random hexamer	3	0.10051843930949556	0.5
ENSMUSG00000049583.16:B1	E:87251553-87251648	exon	random hexamer	3	0.10051843930949556	0.5
ENSMUSG00000049583.16:B1	E:87251648-87251751	exon	random hexamer	3	0.06973098968598967	-1.0
ENSMUSG00000049583.16:B1	J:87233748-87245323	junction	random hexamer	3	0.10051843930949556	-0.5
ENSMUSG00000049583.16:B1	J:87245470-87251553	junction	random hexamer	3	0.10051843930949556	0.5
ENSMUSG00000049583.16:B2	E:87765400-87765496	exon	random hexamer	4	0.06032814801428879	0.39999999999999997
ENSMUSG00000049583.16:B2	J:87724338-87765400	junction	random hexamer	4	0.06032814801428879	-0.39999999999999997
ENSMUSG00000049583.16:B2	J:87724338-87779188	junction	random hexamer	4	0.06032814801428865	0.19999999999999998
ENSMUSG00000049583.16:B2	J:87765496-87779188	junction	random hexamer	4	0.06032814801428879	0.39999999999999997
ENSMUSG00000050556.10:B1	E:167030708-167030738	exon	random hexamer	3	0.051158583447114214	0.5
ENSMUSG00000050556.10:B1	E:167031740-167032075	exon	random hexamer	3	0.051158583447114284	-0.5
ENSMUSG00000050556.10:B1	J:167030708-167031740	junction	random hexamer	3	0.051158583447114284	-0.8660254037844387
ENSMUSG00000050812.19:B2	E:58798910-58800320	exon	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	E:58798910-58800320	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58801732-58801804	exon	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	E:58801732-58801804	exon	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	E:58803669-58803758	exon	poly(dT)	6	0.17600113297741526	0.6
ENSMUSG00000050812.19:B2	E:58803669-58803758	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58805540-58805646	exon	poly(dT)	6	0.17600113297741526	0.7714285714285715
ENSMUSG00000050812.19:B2	E:58805540-58805646	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58807750-58807889	exon	poly(dT)	6	0.17600113297741526	0.5428571428571429
ENSMUSG00000050812.19:B2	E:58807750-58807889	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58809395-58809588	exon	poly(dT)	6	0.17600113297741526	0.7714285714285715
ENSMUSG00000050812.19:B2	E:58809395-58809588	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58809681-58809725	exon	poly(dT)	6	0.17600113297741526	0.3142857142857143
ENSMUSG00000050812.19:B2	E:58809681-58809725	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58810615-58810824	exon	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	E:58810615-58810824	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58811370-58811562	exon	poly(dT)	6	0.17600113297741526	0.6
ENSMUSG00000050812.19:B2	E:58811370-58811562	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58811708-58811775	exon	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	E:58811708-58811775	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58811851-58811943	exon	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	E:58811851-58811943	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58812643-58812710	exon	poly(dT)	6	0.17600113297741526	0.08571428571428573
ENSMUSG00000050812.19:B2	E:58812643-58812710	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58813991-58814081	exon	poly(dT)	6	0.17600113297741526	0.2732295333235123
ENSMUSG00000050812.19:B2	E:58813991-58814081	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58815258-58815324	exon	poly(dT)	6	0.17600113297741526	0.942857142857143
ENSMUSG00000050812.19:B2	E:58815258-58815324	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58817399-58817550	exon	poly(dT)	6	0.17600113297741526	0.7714285714285715
ENSMUSG00000050812.19:B2	E:58817399-58817550	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58819142-58819264	exon	poly(dT)	6	0.17600113297741526	0.08571428571428573
ENSMUSG00000050812.19:B2	E:58819142-58819264	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58820127-58820175	exon	poly(dT)	6	0.17600113297741526	0.2
ENSMUSG00000050812.19:B2	E:58820127-58820175	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58821362-58821468	exon	poly(dT)	6	0.17600113297741526	0.4285714285714286
ENSMUSG00000050812.19:B2	E:58821362-58821468	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58822035-58822115	exon	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	E:58822035-58822115	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58824165-58824333	exon	poly(dT)	6	0.17600113297741526	0.4285714285714286
ENSMUSG00000050812.19:B2	E:58824165-58824333	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58824697-58824815	exon	poly(dT)	6	0.17600113297741526	0.45538255553918716
ENSMUSG00000050812.19:B2	E:58824697-58824815	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58826401-58826470	exon	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	E:58826401-58826470	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58827036-58827151	exon	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	E:58827036-58827151	exon	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	E:58828007-58828062	exon	poly(dT)	6	0.17600113297741526	0.5428571428571429
ENSMUSG00000050812.19:B2	E:58828007-58828062	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58828506-58828652	exon	poly(dT)	6	0.17600113297741526	0.14285714285714288
ENSMUSG00000050812.19:B2	E:58828506-58828652	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58830333-58830457	exon	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	E:58830333-58830457	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58832703-58832805	exon	poly(dT)	6	0.17600113297741526	0.7714285714285715
ENSMUSG00000050812.19:B2	E:58832703-58832805	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58833925-58834098	exon	poly(dT)	6	0.17600113297741526	0.2
ENSMUSG00000050812.19:B2	E:58833925-58834098	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58834496-58834659	exon	poly(dT)	6	0.17600113297741526	0.942857142857143
ENSMUSG00000050812.19:B2	E:58834496-58834659	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58836121-58836256	exon	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	E:58836121-58836256	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58840674-58840766	exon	poly(dT)	6	0.17600113297741526	-0.6571428571428573
ENSMUSG00000050812.19:B2	E:58840674-58840766	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58841382-58841605	exon	poly(dT)	6	0.17600113297741526	0.028571428571428574
ENSMUSG00000050812.19:B2	E:58841382-58841605	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58842567-58842648	exon	poly(dT)	6	0.17600113297741526	-0.3714285714285715
ENSMUSG00000050812.19:B2	E:58842567-58842648	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58844078-58844202	exon	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	E:58844078-58844202	exon	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	E:58846998-58847102	exon	poly(dT)	6	0.17600113297741526	0.08571428571428573
ENSMUSG00000050812.19:B2	E:58846998-58847102	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58849679-58849802	exon	poly(dT)	6	0.17600113297741526	0.6
ENSMUSG00000050812.19:B2	E:58849679-58849802	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58849886-58849953	exon	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	E:58849886-58849953	exon	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	E:58850903-58850953	exon	poly(dT)	6	0.17600113297741526	0.8285714285714287
ENSMUSG00000050812.19:B2	E:58850903-58850953	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58853115-58853194	exon	poly(dT)	6	0.17600113297741526	-0.028571428571428574
ENSMUSG00000050812.19:B2	E:58853115-58853194	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58853650-58853736	exon	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	E:58853650-58853736	exon	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	E:58860795-58860968	exon	poly(dT)	6	0.17600113297741538	-0.2571428571428572
ENSMUSG00000050812.19:B2	E:58860795-58860968	exon	random hexamer	3	0.06603639825616862	-0.5
ENSMUSG00000050812.19:B2	J:58800320-58801732	junction	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	J:58800320-58801732	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58801804-58803669	junction	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	J:58801804-58803669	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58803758-58805540	junction	poly(dT)	6	0.17600113297741526	0.3142857142857143
ENSMUSG00000050812.19:B2	J:58803758-58805540	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58805646-58807750	junction	poly(dT)	6	0.17600113297741526	0.6
ENSMUSG00000050812.19:B2	J:58805646-58807750	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58807889-58809395	junction	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	J:58807889-58809395	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58809588-58809681	junction	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	J:58809588-58809681	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58809725-58810615	junction	poly(dT)	6	0.17600113297741526	0.028571428571428574
ENSMUSG00000050812.19:B2	J:58809725-58810615	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58810824-58811370	junction	poly(dT)	6	0.17600113297741526	1.0
ENSMUSG00000050812.19:B2	J:58810824-58811370	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58811562-58811708	junction	poly(dT)	6	0.17600113297741526	0.6
ENSMUSG00000050812.19:B2	J:58811562-58811708	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58811775-58811851	junction	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	J:58811775-58811851	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58811943-58812643	junction	poly(dT)	6	0.17600113297741526	-0.6
ENSMUSG00000050812.19:B2	J:58811943-58812643	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58812710-58813991	junction	poly(dT)	6	0.17600113297741526	0.33394720739540396
ENSMUSG00000050812.19:B2	J:58812710-58813991	junction	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	J:58814081-58815258	junction	poly(dT)	6	0.17600113297741526	0.6546536707079772
ENSMUSG00000050812.19:B2	J:58814081-58815258	junction	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	J:58815324-58817399	junction	poly(dT)	6	0.17600113297741526	0.6546536707079772
ENSMUSG00000050812.19:B2	J:58815324-58817399	junction	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	J:58817550-58819142	junction	poly(dT)	6	0.17600113297741526	0.7142857142857143
ENSMUSG00000050812.19:B2	J:58817550-58819142	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58819264-58820127	junction	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	J:58819264-58820127	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58820175-58821362	junction	poly(dT)	6	0.17600113297741526	0.2
ENSMUSG00000050812.19:B2	J:58820175-58821362	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58821468-58822035	junction	poly(dT)	6	0.17600113297741526	-0.5428571428571429
ENSMUSG00000050812.19:B2	J:58821468-58822035	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58822115-58824165	junction	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	J:58822115-58824165	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58824333-58824697	junction	poly(dT)	6	0.17600113297741526	-0.16903085094570333
ENSMUSG00000050812.19:B2	J:58824333-58824697	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58824815-58826401	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58826470-58827036	junction	poly(dT)	6	0.17600113297741526	0.2
ENSMUSG00000050812.19:B2	J:58826470-58827036	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58827151-58828007	junction	poly(dT)	6	0.17600113297741526	0.2571428571428572
ENSMUSG00000050812.19:B2	J:58827151-58828007	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58828062-58828506	junction	poly(dT)	6	0.17600113297741526	-0.14285714285714288
ENSMUSG00000050812.19:B2	J:58828062-58828506	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58828652-58830333	junction	poly(dT)	6	0.17600113297741526	0.028571428571428574
ENSMUSG00000050812.19:B2	J:58828652-58830333	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58830457-58832703	junction	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	J:58830457-58832703	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58832805-58833925	junction	poly(dT)	6	0.17600113297741526	0.7714285714285715
ENSMUSG00000050812.19:B2	J:58832805-58833925	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58834098-58834496	junction	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	J:58834098-58834496	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58834659-58836121	junction	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	J:58834659-58836121	junction	random hexamer	3	0.06603639825616858	1.0
ENSMUSG00000050812.19:B2	J:58836256-58840674	junction	poly(dT)	6	0.17600113297741526	-0.2
ENSMUSG00000050812.19:B2	J:58836256-58840674	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58840766-58841382	junction	poly(dT)	6	0.17600113297741526	-0.6571428571428573
ENSMUSG00000050812.19:B2	J:58840766-58841382	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58841605-58842567	junction	poly(dT)	6	0.17600113297741526	-0.3714285714285715
ENSMUSG00000050812.19:B2	J:58841605-58842567	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58842648-58844078	junction	poly(dT)	6	0.17600113297741526	-0.4285714285714286
ENSMUSG00000050812.19:B2	J:58842648-58844078	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58844202-58846998	junction	poly(dT)	6	0.17600113297741526	0.48571428571428577
ENSMUSG00000050812.19:B2	J:58844202-58846998	junction	random hexamer	3	0.06603639825616858	0.5
ENSMUSG00000050812.19:B2	J:58847102-58849679	junction	poly(dT)	6	0.17600113297741526	0.028571428571428574
ENSMUSG00000050812.19:B2	J:58847102-58849679	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58849802-58849886	junction	poly(dT)	6	0.17600113297741526	0.8285714285714287
ENSMUSG00000050812.19:B2	J:58849802-58849886	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58849953-58850903	junction	poly(dT)	6	0.17600113297741526	0.8116794499134279
ENSMUSG00000050812.19:B2	J:58849953-58850903	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58850953-58853115	junction	poly(dT)	6	0.17600113297741526	0.5768179036829705
ENSMUSG00000050812.19:B2	J:58850953-58853115	junction	random hexamer	3	0.06603639825616858	-1.0
ENSMUSG00000050812.19:B2	J:58853194-58853650	junction	poly(dT)	6	0.17600113297741526	0.3714285714285715
ENSMUSG00000050812.19:B2	J:58853194-58853650	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58853736-58861524	junction	poly(dT)	6	0.17600113297741526	0.3142857142857143
ENSMUSG00000050812.19:B2	J:58853736-58861524	junction	random hexamer	3	0.06603639825616858	-0.5
ENSMUSG00000050812.19:B2	J:58860968-58861524	junction	random hexamer	3	0.06603639825616862	-0.8660254037844387
ENSMUSG00000051177.17:B1	E:134628078-134628449	exon	random hexamer	3	0.09692050723497325	0.5
ENSMUSG00000051586.18:B2	E:120943014-120943077	exon	random hexamer	4	0.052315452527304074	0.39999999999999997
ENSMUSG00000051586.18:B2	J:120939826-120943014	junction	random hexamer	4	0.052315452527304074	0.7745966692414834
ENSMUSG00000051674.16:B1	E:73638550-73638611	exon	poly(dT)	4	0.11823310860982725	-0.7745966692414834
ENSMUSG00000051674.16:B1	E:73638550-73638611	exon	random hexamer	3	0.10661171487681256	-0.8660254037844387
ENSMUSG00000051674.16:B1	E:73648375-73648534	exon	poly(dT)	4	0.11823310860982728	0.7999999999999999
ENSMUSG00000051674.16:B1	E:73648375-73648534	exon	random hexamer	3	0.10661171487681265	0.5
ENSMUSG00000051674.16:B1	J:73638611-73668228	junction	poly(dT)	4	0.11823310860982725	-0.7745966692414834
ENSMUSG00000051674.16:B1	J:73638611-73668228	junction	random hexamer	3	0.10661171487681256	-0.8660254037844387
ENSMUSG00000051674.16:B1	J:73648534-73668228	junction	poly(dT)	4	0.11823310860982728	0.7999999999999999
ENSMUSG00000051674.16:B1	J:73648534-73668228	junction	random hexamer	3	0.10661171487681265	0.5
ENSMUSG00000051790.16:B1	E:69725503-69725675	exon	random hexamer	5	0.06045598889942616	-0.09999999999999999
ENSMUSG00000051790.16:B1	E:69727873-69728610	exon	random hexamer	5	0.06045598889942613	0.6
ENSMUSG00000051790.16:B1	J:69725503-69727873	junction	random hexamer	5	0.06045598889942613	0.6
ENSMUSG00000052512.18:B1	E:48608844-48608925	exon	poly(dT)	3	0.08032435356509623	1.0
ENSMUSG00000052512.18:B1	E:48608844-48608925	exon	random hexamer	3	0.08032435356509623	1.0
ENSMUSG00000052512.18:B1	E:48613545-48614188	exon	poly(dT)	3	0.08032435356509623	0.5
ENSMUSG00000052512.18:B1	E:48613545-48614188	exon	random hexamer	3	0.08032435356509623	1.0
ENSMUSG00000052512.18:B1	E:48895936-48896946	exon	poly(dT)	3	0.08032435356509615	1.0
ENSMUSG00000052512.18:B1	E:48895936-48896946	exon	random hexamer	3	0.08032435356509615	0.5
ENSMUSG00000052512.18:B1	J:48608925-48613545	junction	poly(dT)	3	0.08032435356509623	0.8660254037844387
ENSMUSG00000052512.18:B1	J:48608925-48613545	junction	random hexamer	3	0.08032435356509623	1.0
ENSMUSG00000052512.18:B1	J:48614188-49011845	junction	poly(dT)	3	0.08032435356509623	0.5
ENSMUSG00000052512.18:B1	J:48614188-49011845	junction	random hexamer	3	0.08032435356509623	1.0
ENSMUSG00000052512.18:B1	J:48896946-49011845	junction	poly(dT)	3	0.08032435356509615	1.0
ENSMUSG00000052512.18:B1	J:48896946-49011845	junction	random hexamer	3	0.08032435356509615	-0.5
ENSMUSG00000052572.20:B1	E:90739913-90739935	exon	random hexamer	4	0.120358419726878	1.0
ENSMUSG00000052572.20:B1	E:90739935-90740256	exon	random hexamer	4	0.19616310445038487	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91098961-91099123	exon	random hexamer	4	0.19616310445038487	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91360627-91361006	exon	random hexamer	4	0.10228184115680032	-0.7999999999999999
ENSMUSG00000052572.20:B1	E:91382298-91382352	exon	random hexamer	4	0.19616310445038487	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91459686-91459737	exon	random hexamer	4	0.09388126329358437	0.6000000000000001
ENSMUSG00000052572.20:B1	E:91521583-91521708	exon	random hexamer	4	0.09388126329358437	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91549942-91550112	exon	random hexamer	4	0.09388126329358437	0.39999999999999997
ENSMUSG00000052572.20:B1	E:91589206-91589343	exon	random hexamer	4	0.09388126329358437	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91614803-91614948	exon	random hexamer	4	0.09388126329358437	0.19999999999999998
ENSMUSG00000052572.20:B1	E:91617325-91617464	exon	random hexamer	4	0.09388126329358437	0.19999999999999998
ENSMUSG00000052572.20:B1	E:91646373-91646529	exon	random hexamer	4	0.19616310445038487	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91690005-91690074	exon	random hexamer	4	0.09388126329358437	0.7999999999999999
ENSMUSG00000052572.20:B1	E:91711601-91711667	exon	random hexamer	4	0.0938812632935844	-0.7999999999999999
ENSMUSG00000052572.20:B1	E:91715464-91715614	exon	random hexamer	4	0.0938812632935844	-0.7999999999999999
ENSMUSG00000052572.20:B1	J:90740256-91098961	junction	random hexamer	4	0.19616310445038487	0.7999999999999999
ENSMUSG00000052572.20:B1	J:91099123-91382298	junction	random hexamer	4	0.19616310445038487	1.0
ENSMUSG00000052572.20:B1	J:91382352-91459686	junction	random hexamer	4	0.19616310445038487	0.6000000000000001
ENSMUSG00000052572.20:B1	J:91459737-91521583	junction	random hexamer	4	0.09388126329358437	0.6000000000000001
ENSMUSG00000052572.20:B1	J:91521708-91549942	junction	random hexamer	4	0.09388126329358437	0.7999999999999999
ENSMUSG00000052572.20:B1	J:91550112-91589206	junction	random hexamer	4	0.09388126329358437	0.7999999999999999
ENSMUSG00000052572.20:B1	J:91589343-91614803	junction	random hexamer	4	0.09388126329358437	0.39999999999999997
