Name Chr Start End EXcortical_polydT_0 EXcortical_randomhexamer_0 INHmidbrain_polydT_0 INHmidbrain_randomhexamer_0
chr16:84775057-84775058 chr16 84775057 84775058 15.00167616493463 17.18069057995307 0.0 0.0
chr16:84775057-84775059 chr16 84775057 84775059 0.0 0.0 9.273570324574962 0.0
chr16:84775058-84775059 chr16 84775058 84775059 15.253100905129065 0.0 0.0 28.12982998454405
chr16:84775058-84775060 chr16 84775058 84775060 0.0 17.348307073416024 0.0 0.0
chr16:84775059-84775060 chr16 84775059 84775060 15.336909151860544 0.0 9.582689335394127 0.0
chr16:84775059-84775061 chr16 84775059 84775061 0.0 0.0 0.0 27.820710973724882
chr16:84775060-84775061 chr16 84775060 84775061 16.00737512571237 17.851156553804895 10.819165378670789 0.0
chr16:84775061-84775062 chr16 84775061 84775062 16.09118337244385 0.0 11.437403400309119 28.438948995363216
chr16:84775061-84775063 chr16 84775061 84775063 0.0 17.59973181361046 0.0 0.0
chr16:84775062-84775063 chr16 84775062 84775063 16.174991619175326 0.0 11.128284389489954 29.057187017001546
chr16:84775063-84775064 chr16 84775063 84775064 16.845457593027156 17.432115320147503 0.0 0.0
chr16:84775063-84775065 chr16 84775063 84775065 0.0 0.0 0.0 29.36630602782071
chr16:84775063-84775066 chr16 84775063 84775066 0.0 0.0 11.437403400309119 0.0
chr16:84775064-84775065 chr16 84775064 84775065 16.761649346295677 17.348307073416024 0.0 0.0
chr16:84775065-84775066 chr16 84775065 84775066 17.01307408649011 17.59973181361046 0.0 29.675425038639876
chr16:84775066-84775067 chr16 84775066 84775067 17.264498826684548 17.683540060341937 11.746522411128284 29.984544049459043
chr16:84775067-84775068 chr16 84775067 84775068 17.767348307073416 18.10258129399933 12.673879443585781 0.0
chr16:84775067-84775069 chr16 84775067 84775069 0.0 0.0 0.0 30.911901081916536
chr16:84775068-84775069 chr16 84775068 84775069 17.515923566878982 0.0 0.0 0.0
chr16:84775068-84775070 chr16 84775068 84775070 0.0 18.270197787462287 12.364760432766616 0.0
chr16:84775069-84775070 chr16 84775069 84775070 17.683540060341937 0.0 0.0 31.221020092735703
chr16:84775070-84775071 chr16 84775070 84775071 17.934964800536374 18.773047267851158 12.982998454404946 31.839258114374033
chr16:84775071-84775072 chr16 84775071 84775072 17.767348307073416 18.6054307743882 12.673879443585781 31.221020092735703
chr16:84775072-84775073 chr16 84775072 84775073 18.270197787462287 18.773047267851158 0.0 0.0
chr16:84775072-84775074 chr16 84775072 84775074 0.0 0.0 13.292117465224111 0.0
chr16:84775072-84775075 chr16 84775072 84775075 0.0 0.0 0.0 32.766615146831526
chr16:84775073-84775074 chr16 84775073 84775074 18.52162252765672 18.856855514582637 0.0 0.0
chr16:84775074-84775075 chr16 84775074 84775075 18.68923902111968 19.10828025477707 0.0 0.0
chr16:84775074-84775078 chr16 84775074 84775078 0.0 0.0 14.219474497681608 0.0
chr16:84775075-84775076 chr16 84775075 84775076 18.856855514582637 19.275896748240026 0.0 34.93044822256569
chr16:84775076-84775077 chr16 84775076 84775077 19.275896748240026 19.359704994971505 0.0 35.239567233384854
chr16:84775077-84775078 chr16 84775077 84775078 0.0 19.778746228628897 0.0 36.16692426584235
chr16:84775077-84775079 chr16 84775077 84775079 19.611129735165942 0.0 0.0 0.0
chr16:84775078-84775079 chr16 84775078 84775079 0.0 19.443513241702984 13.910355486862441 37.09428129829985
chr16:84775079-84775080 chr16 84775079 84775080 19.778746228628897 0.0 0.0 0.0
chr16:84775079-84775081 chr16 84775079 84775081 0.0 19.694937981897418 0.0 36.78516228748068
chr16:84775079-84775083 chr16 84775079 84775083 0.0 0.0 14.219474497681608 0.0
chr16:84775080-84775081 chr16 84775080 84775081 20.28159570901777 0.0 0.0 0.0
chr16:84775081-84775082 chr16 84775081 84775082 20.533020449212202 19.611129735165942 0.0 37.09428129829985
chr16:84775082-84775083 chr16 84775082 84775083 0.0 19.443513241702984 0.0 38.02163833075734
chr16:84775082-84775084 chr16 84775082 84775084 20.61682869594368 0.0 0.0 0.0
chr16:84775083-84775084 chr16 84775083 84775084 0.0 0.0 0.0 37.712519319938174
chr16:84775083-84775085 chr16 84775083 84775085 0.0 0.0 13.910355486862441 0.0
chr16:84775083-84775086 chr16 84775083 84775086 0.0 19.275896748240026 0.0 0.0
chr16:84775084-84775085 chr16 84775084 84775085 20.78444518940664 0.0 0.0 38.33075734157651
chr16:84775085-84775086 chr16 84775085 84775086 21.20348642306403 0.0 0.0 38.948995363214834
chr16:84775085-84775087 chr16 84775085 84775087 0.0 0.0 14.528593508500773 0.0
chr16:84775086-84775087 chr16 84775086 84775087 21.538719409989945 19.778746228628897 0.0 39.258114374034
chr16:84775087-84775088 chr16 84775087 84775088 21.957760643647337 20.365403955749247 0.0 39.56723338485317
chr16:84775087-84775090 chr16 84775087 84775090 0.0 0.0 15.146831530139103 0.0
chr16:84775088-84775089 chr16 84775088 84775089 22.29299363057325 21.454911163258465 0.0 42.04018547140649
chr16:84775089-84775090 chr16 84775089 84775090 22.71203486423064 21.371102916526986 0.0 41.73106646058733
chr16:84775090-84775091 chr16 84775090 84775091 23.633925578276905 22.628226617499163 15.765069551777435 43.585780525502315
chr16:84775091-84775092 chr16 84775091 84775092 24.052966811934294 23.29869259135099 16.0741885625966 0.0
chr16:84775091-84775093 chr16 84775091 84775093 0.0 0.0 0.0 45.749613601236476
chr16:84775092-84775093 chr16 84775092 84775093 24.472008045591686 23.466309084813947 16.383307573415763 0.0
chr16:84775093-84775094 chr16 84775093 84775094 24.974857525980557 24.30439155212873 0.0 47.913446676970636
chr16:84775093-84775095 chr16 84775093 84775095 0.0 0.0 17.001545595054097 0.0
chr16:84775094-84775095 chr16 84775094 84775095 25.226282266174994 24.555816292323165 0.0 48.53168469860896
chr16:84775095-84775096 chr16 84775095 84775096 26.064364733489775 25.31009051290647 19.783616692426584 0.0
chr16:84775095-84775099 chr16 84775095 84775099 0.0 0.0 0.0 51.00463678516228
chr16:84775096-84775097 chr16 84775096 84775097 26.148172980221254 25.645323499832383 20.401854714064914 0.0
chr16:84775097-84775098 chr16 84775097 84775098 0.0 25.561515253100907 20.71097372488408 0.0
chr16:84775097-84775099 chr16 84775097 84775099 26.567214213878646 0.0 0.0 0.0
chr16:84775098-84775099 chr16 84775098 84775099 0.0 25.81293999329534 21.020092735703244 0.0
chr16:84775099-84775100 chr16 84775099 84775100 26.483405967147167 25.89674824002682 21.32921174652241 50.38639876352396
chr16:84775100-84775101 chr16 84775100 84775101 27.153871940998997 27.153871940998997 21.638330757341578 51.931993817619784
chr16:84775101-84775102 chr16 84775101 84775102 27.32148843446195 27.48910492792491 0.0 52.55023183925811
chr16:84775101-84775104 chr16 84775101 84775104 0.0 0.0 22.256568778979908 0.0
chr16:84775102-84775103 chr16 84775102 84775103 27.57291317465639 27.824337914850823 0.0 53.47758887171561
chr16:84775103-84775104 chr16 84775103 84775104 27.656721421387864 28.159570901776735 0.0 54.09582689335394
chr16:84775104-84775105 chr16 84775104 84775105 27.824337914850823 28.746228628897086 22.874806800618238 54.71406491499227
chr16:84775105-84775106 chr16 84775105 84775106 28.159570901776735 29.416694602748912 0.0 0.0
chr16:84775105-84775107 chr16 84775105 84775107 0.0 0.0 23.183925811437405 55.95054095826893
chr16:84775106-84775107 chr16 84775106 84775107 28.41099564197117 29.835735836406304 0.0 0.0
chr16:84775107-84775108 chr16 84775107 84775108 28.49480388870265 30.087160576600738 22.874806800618238 56.2596599690881
chr16:84775108-84775109 chr16 84775108 84775109 28.746228628897086 0.0 0.0 56.87789799072643
chr16:84775108-84775110 chr16 84775108 84775110 0.0 30.50620181025813 23.493044822256568 0.0
chr16:84775109-84775110 chr16 84775109 84775110 28.91384512236004 0.0 0.0 57.805255023183925
chr16:84775110-84775111 chr16 84775110 84775111 28.99765336909152 31.09285953737848 23.802163833075735 58.11437403400309
chr16:84775111-84775112 chr16 84775111 84775112 29.081461615823 31.260476030841435 0.0 58.73261205564142
chr16:84775111-84775113 chr16 84775111 84775113 0.0 0.0 24.111282843894898 0.0
chr16:84775112-84775113 chr16 84775112 84775113 0.0 31.511900771035872 0.0 59.041731066460585
chr16:84775112-84775114 chr16 84775112 84775114 29.165269862554478 0.0 0.0 0.0
chr16:84775113-84775114 chr16 84775113 84775114 0.0 31.679517264498827 0.0 60.278207109737245
chr16:84775113-84775116 chr16 84775113 84775116 0.0 0.0 24.420401854714065 0.0
chr16:84775114-84775115 chr16 84775114 84775115 29.332886356017433 31.930942004693264 0.0 60.58732612055641
chr16:84775115-84775116 chr16 84775115 84775116 29.416694602748912 32.43379148508213 0.0 60.89644513137558
chr16:84775116-84775117 chr16 84775116 84775117 30.00335232986926 33.02044921220248 24.72952086553323 62.75115919629057
chr16:84775117-84775118 chr16 84775117 84775118 30.338585316795175 34.02614817298022 0.0 63.678516228748066
chr16:84775117-84775120 chr16 84775117 84775120 0.0 0.0 25.656877897990725 0.0
chr16:84775118-84775119 chr16 84775118 84775119 31.428092524304393 35.031847133757964 0.0 66.15146831530139
chr16:84775119-84775120 chr16 84775119 84775120 31.679517264498827 35.61850486087831 0.0 67.07882534775888
chr16:84775120-84775121 chr16 84775120 84775121 31.847133757961785 35.95373784780423 0.0 67.38794435857805
chr16:84775120-84775126 chr16 84775120 84775126 0.0 0.0 25.965996908809892 0.0
chr16:84775121-84775122 chr16 84775121 84775122 32.01475025142474 36.28897083473014 0.0 67.69706336939721
chr16:84775122-84775123 chr16 84775122 84775123 32.09855849815622 36.62420382165605 0.0 68.00618238021639
chr16:84775123-84775124 chr16 84775123 84775124 0.0 37.04324505531344 0.0 69.55177743431221
chr16:84775123-84775125 chr16 84775123 84775125 32.266174991619174 0.0 0.0 0.0
chr16:84775124-84775125 chr16 84775124 84775125 0.0 0.0 0.0 69.86089644513137
chr16:84775124-84775126 chr16 84775124 84775126 0.0 37.546094535702316 0.0 0.0
chr16:84775125-84775126 chr16 84775125 84775126 32.34998323835065 0.0 0.0 70.47913446676971
chr16:84775126-84775127 chr16 84775126 84775127 32.68521622527657 38.55179349648005 0.0 71.4064914992272
chr16:84775126-84775128 chr16 84775126 84775128 0.0 0.0 26.275115919629055 0.0
chr16:84775127-84775128 chr16 84775127 84775128 33.355682199128395 39.138451223600406 0.0 72.3338485316847
chr16:84775128-84775129 chr16 84775128 84775129 33.85853167951726 0.0 0.0 76.04327666151468
chr16:84775128-84775130 chr16 84775128 84775130 0.0 41.14984914515588 26.584234930448222 0.0
chr16:84775129-84775130 chr16 84775129 84775130 33.94233992624874 0.0 0.0 76.66151468315302
chr16:84775130-84775131 chr16 84775130 84775131 34.19376466644318 41.82031511900771 0.0 77.27975270479135
chr16:84775130-84775140 chr16 84775130 84775140 0.0 0.0 26.89335394126739 0.0
chr16:84775131-84775132 chr16 84775131 84775132 34.36138115990614 42.07173985920215 0.0 77.58887171561051
chr16:84775132-84775133 chr16 84775132 84775133 34.44518940663762 42.49078109285954 0.0 78.516228748068
chr16:84775133-84775134 chr16 84775133 84775134 0.0 43.58028830036876 0.0 79.13446676970634
chr16:84775133-84775135 chr16 84775133 84775135 34.528997653369096 0.0 0.0 0.0
chr16:84775134-84775135 chr16 84775134 84775135 0.0 43.99932953402615 0.0 79.75270479134467
chr16:84775135-84775136 chr16 84775135 84775136 35.11565538048944 44.75360375460946 0.0 80.98918083462132
chr16:84775136-84775137 chr16 84775136 84775137 35.45088836741535 45.42406972846128 0.0 81.91653786707883
chr16:84775137-84775138 chr16 84775137 84775138 0.0 45.67549446865572 0.0 82.22565687789799
chr16:84775137-84775140 chr16 84775137 84775140 35.53469661414683 0.0 0.0 0.0
chr16:84775138-84775139 chr16 84775138 84775139 0.0 46.01072745558163 0.0 0.0
chr16:84775138-84775140 chr16 84775138 84775140 0.0 0.0 0.0 82.53477588871715
chr16:84775139-84775140 chr16 84775139 84775140 0.0 46.26215219577607 0.0 0.0
chr16:84775140-84775141 chr16 84775140 84775141 35.86992960107275 47.51927589674824 0.0 0.0
chr16:84775140-84775142 chr16 84775140 84775142 0.0 0.0 0.0 83.77125193199382
chr16:84775140-84775150 chr16 84775140 84775150 0.0 0.0 27.202472952086552 0.0
chr16:84775141-84775142 chr16 84775141 84775142 35.95373784780423 0.0 0.0 0.0
chr16:84775141-84775143 chr16 84775141 84775143 0.0 48.357358364063025 0.0 0.0
chr16:84775142-84775143 chr16 84775142 84775143 36.037546094535706 0.0 0.0 84.69860896445131
chr16:84775143-84775144 chr16 84775143 84775144 0.0 48.8602078444519 0.0 85.6259659969088
chr16:84775143-84775145 chr16 84775143 84775145 36.20516258799866 0.0 0.0 0.0
chr16:84775144-84775145 chr16 84775144 84775145 0.0 49.11163258464633 0.0 86.24420401854714
chr16:84775145-84775146 chr16 84775145 84775146 0.0 49.949715051961114 0.0 87.17156105100463
chr16:84775145-84775148 chr16 84775145 84775148 36.456587328193095 0.0 0.0 0.0
chr16:84775146-84775147 chr16 84775146 84775147 0.0 50.36875628561851 0.0 0.0
chr16:84775146-84775148 chr16 84775146 84775148 0.0 0.0 0.0 87.78979907264296
chr16:84775147-84775148 chr16 84775147 84775148 0.0 50.53637277908146 0.0 0.0
chr16:84775148-84775149 chr16 84775148 84775149 37.04324505531344 51.5420717398592 0.0 89.64451313755796
chr16:84775149-84775150 chr16 84775149 84775150 37.12705330204492 52.04492122024808 0.0 89.95363214837712
chr16:84775150-84775151 chr16 84775150 84775151 37.2108615487764 52.715387194099904 0.0 92.11746522411129
chr16:84775150-84775154 chr16 84775150 84775154 0.0 0.0 27.51159196290572 0.0
chr16:84775151-84775152 chr16 84775151 84775152 37.37847804223936 53.46966141468321 0.0 92.73570324574962
chr16:84775152-84775153 chr16 84775152 84775153 37.46228628897084 53.97251089507208 0.0 93.04482225656878
chr16:84775153-84775154 chr16 84775153 84775154 37.546094535702316 54.6429768689239 0.0 93.35394126738794
chr16:84775154-84775155 chr16 84775154 84775155 37.713711029165275 0.0 0.0 0.0
chr16:84775154-84775156 chr16 84775154 84775156 0.0 55.31344284277573 0.0 0.0
chr16:84775154-84775157 chr16 84775154 84775157 0.0 0.0 0.0 93.97217928902627
chr16:84775154-84775159 chr16 84775154 84775159 0.0 0.0 27.820710973724882 0.0
chr16:84775155-84775157 chr16 84775155 84775157 37.79751927589675 0.0 0.0 0.0
chr16:84775156-84775157 chr16 84775156 84775157 0.0 55.39725108950721 0.0 0.0
chr16:84775157-84775158 chr16 84775157 84775158 37.965135769359705 55.564867582970166 0.0 95.5177743431221
chr16:84775158-84775159 chr16 84775158 84775159 38.048944016091184 55.8162923231646 0.0 96.44513137557959
chr16:84775159-84775160 chr16 84775159 84775160 38.80321823667449 57.157224270868255 28.12982998454405 97.68160741885626
chr16:84775160-84775161 chr16 84775160 84775161 0.0 57.91149849145156 28.74806800618238 0.0
chr16:84775160-84775162 chr16 84775160 84775162 39.389875963794836 0.0 0.0 98.2998454404946
chr16:84775161-84775162 chr16 84775161 84775162 0.0 58.330539725108956 0.0 0.0
chr16:84775161-84775163 chr16 84775161 84775163 0.0 0.0 29.057187017001546 0.0
chr16:84775162-84775163 chr16 84775162 84775163 39.64130070398927 59.25243043915521 0.0 99.22720247295209
chr16:84775163-84775164 chr16 84775163 84775164 39.72510895072075 59.42004693261817 29.36630602782071 99.53632148377125
chr16:84775164-84775165 chr16 84775164 84775165 39.89272544418371 59.75527991954409 0.0 99.84544049459042
chr16:84775164-84775169 chr16 84775164 84775169 0.0 0.0 29.675425038639876 0.0
chr16:84775165-84775166 chr16 84775165 84775166 39.97653369091519 60.090512906469996 0.0 0.0
chr16:84775165-84775167 chr16 84775165 84775167 0.0 0.0 0.0 100.77279752704791
chr16:84775166-84775167 chr16 84775166 84775167 0.0 60.258129399932955 0.0 0.0
chr16:84775166-84775168 chr16 84775166 84775168 40.06034193764667 0.0 0.0 0.0
chr16:84775167-84775168 chr16 84775167 84775168 0.0 60.50955414012739 0.0 102.00927357032457
chr16:84775168-84775169 chr16 84775168 84775169 0.0 61.18002011397922 0.0 102.31839258114374
chr16:84775168-84775171 chr16 84775168 84775171 40.3117666778411 0.0 0.0 0.0
chr16:84775169-84775170 chr16 84775169 84775170 0.0 61.347636607442176 29.984544049459043 102.00927357032457
chr16:84775170-84775171 chr16 84775170 84775171 0.0 61.515253100905134 0.0 102.31839258114374
chr16:84775170-84775174 chr16 84775170 84775174 0.0 0.0 30.293663060278206 0.0
chr16:84775171-84775174 chr16 84775171 84775174 40.39557492457258 61.59906134763661 0.0 102.93663060278207
chr16:84775174-84775192 chr16 84775174 84775192 0.0 0.25142474019443517 0.0 0.0
chr16:84775361-84775455 chr16 84775361 84775455 0.0 0.0 0.0 0.3091190108191654
chr16:84775553-84775585 chr16 84775553 84775585 0.0 0.0 0.0 0.3091190108191654
chr16:84777670-84777809 chr16 84777670 84777809 0.08380824673147838 0.0 0.0 0.0
chr16:84778293-84778397 chr16 84778293 84778397 0.0 0.08380824673147838 0.0 0.0
chr16:84779648-84779659 chr16 84779648 84779659 0.0 0.0 0.0 0.3091190108191654
chr16:84780315-84780454 chr16 84780315 84780454 0.08380824673147838 0.0 0.0 0.0
chr16:84784187-84784303 chr16 84784187 84784303 0.0 0.0 0.3091190108191654 0.0
chr16:84786729-84786810 chr16 84786729 84786810 0.08380824673147838 0.0 0.0 0.0
chr16:84789089-84789221 chr16 84789089 84789221 0.08380824673147838 0.0 0.0 0.0
chr16:84789113-84789130 chr16 84789113 84789130 0.0 0.0 0.0 0.3091190108191654
chr16:84789130-84789132 chr16 84789130 84789132 0.0 0.0 0.0 0.6182380216383307
chr16:84789132-84789221 chr16 84789132 84789221 0.0 0.0 0.0 1.2364760432766615
chr16:84789182-84789209 chr16 84789182 84789209 0.0 0.0 0.3091190108191654 0.0
chr16:84789221-84789225 chr16 84789221 84789225 0.0 0.0 0.0 0.9273570324574961
chr16:84789225-84789227 chr16 84789225 84789227 0.0 0.0 0.0 0.6182380216383307
chr16:84790516-84790524 chr16 84790516 84790524 0.0 0.0 0.0 0.3091190108191654
chr16:84790524-84790543 chr16 84790524 84790543 0.08380824673147838 0.0 0.0 0.0
chr16:84790524-84790554 chr16 84790524 84790554 0.0 0.0 0.0 1.2364760432766615
chr16:84790589-84790713 chr16 84790589 84790713 0.0 0.0 0.3091190108191654 0.0
chr16:84791413-84791483 chr16 84791413 84791483 0.08380824673147838 0.0 0.0 0.0
chr16:84792171-84792183 chr16 84792171 84792183 0.08380824673147838 0.0 0.0 0.0
chr16:84796735-84796745 chr16 84796735 84796745 0.0 0.0 0.0 0.3091190108191654
chr16:84797960-84797961 chr16 84797960 84797961 0.4190412336573919 0.7542742205833054 0.0 0.0
chr16:84797960-84797970 chr16 84797960 84797970 0.0 0.0 0.3091190108191654 0.6182380216383307
chr16:84797961-84797970 chr16 84797961 84797970 0.5028494803888703 0.9218907140462622 0.0 0.0
chr16:84798051-84798130 chr16 84798051 84798130 0.0 0.0 0.0 0.3091190108191654
chr16:84798317-84798419 chr16 84798317 84798419 0.08380824673147838 0.0 0.0 0.0
chr16:84798432-84798454 chr16 84798432 84798454 0.0 0.0 0.0 0.3091190108191654
chr16:84798454-84798526 chr16 84798454 84798526 0.0 0.0 0.0 0.6182380216383307
chr16:84798526-84798572 chr16 84798526 84798572 0.0 0.0 0.0 0.3091190108191654
chr16:84798659-84798661 chr16 84798659 84798661 0.0 0.0 0.3091190108191654 0.0
chr16:84798661-84798704 chr16 84798661 84798704 0.0 0.0 0.6182380216383307 0.0
chr16:84798695-84798786 chr16 84798695 84798786 0.0 0.0 0.0 0.3091190108191654
chr16:84799109-84799169 chr16 84799109 84799169 0.0 0.08380824673147838 0.0 0.0
chr16:84799243-84799320 chr16 84799243 84799320 0.0 0.08380824673147838 0.0 0.0
chr16:84800341-84800344 chr16 84800341 84800344 0.0 0.08380824673147838 0.0 0.0
chr16:84800344-84800396 chr16 84800344 84800396 0.0 0.16761649346295676 0.0 0.0
chr16:84801948-84802044 chr16 84801948 84802044 0.0 0.16761649346295676 0.0 0.0
chr16:84802044-84802047 chr16 84802044 84802047 0.0 0.08380824673147838 0.0 0.0
chr16:84804375-84804471 chr16 84804375 84804471 0.0 0.25142474019443517 0.0 0.0
chr16:84804471-84804473 chr16 84804471 84804473 0.0 0.16761649346295676 0.0 0.0
chr16:84804473-84804477 chr16 84804473 84804477 0.0 0.08380824673147838 0.0 0.0
chr16:84804627-84804766 chr16 84804627 84804766 0.0 0.08380824673147838 0.0 0.0
chr16:84808397-84808508 chr16 84808397 84808508 0.0 0.08380824673147838 0.0 0.0
chr16:84810468-84810480 chr16 84810468 84810480 0.0 0.08380824673147838 0.0 0.0
chr16:84810480-84810482 chr16 84810480 84810482 0.0 0.25142474019443517 0.0 0.0
chr16:84810482-84810484 chr16 84810482 84810484 0.0 0.3352329869259135 0.0 0.0
chr16:84810484-84810491 chr16 84810484 84810491 0.0 0.4190412336573919 0.0 0.0
chr16:84810491-84810492 chr16 84810491 84810492 0.0 0.5028494803888703 0.0 0.0
chr16:84810492-84810493 chr16 84810492 84810493 0.0 0.5866577271203487 0.0 0.0
chr16:84810493-84810495 chr16 84810493 84810495 0.0 0.670465973851827 0.0 0.0
chr16:84810495-84810498 chr16 84810495 84810498 0.0 0.7542742205833054 0.0 0.0
chr16:84810498-84810500 chr16 84810498 84810500 0.0 0.9218907140462622 0.0 0.0
chr16:84810500-84810503 chr16 84810500 84810503 0.0 1.0056989607777407 0.0 0.0
chr16:84810503-84810506 chr16 84810503 84810506 0.0 1.089507207509219 0.0 0.0
chr16:84810506-84810509 chr16 84810506 84810509 0.0 1.2571237009721756 0.0 0.0
chr16:84810509-84810514 chr16 84810509 84810514 0.0 1.340931947703654 0.0 0.0
chr16:84810514-84810515 chr16 84810514 84810515 0.0 1.5085484411666108 0.0 0.0
chr16:84810515-84810516 chr16 84810515 84810516 40.47938317130406 63.86188400938653 0.0 103.5548686244204
chr16:84810515-84810517 chr16 84810515 84810517 0.0 0.0 30.602782071097373 0.0
chr16:84810516-84810517 chr16 84810516 84810517 40.56319141803554 64.02950050284949 0.0 103.86398763523957
chr16:84810517-84810518 chr16 84810517 84810518 43.49648005363728 69.30942004693262 0.0 106.95517774343122
chr16:84810517-84810520 chr16 84810517 84810520 0.0 0.0 33.69397217928903 0.0
chr16:84810518-84810519 chr16 84810518 84810519 43.32886356017432 0.0 0.0 107.26429675425038
chr16:84810518-84810520 chr16 84810518 84810520 0.0 69.14180355346966 0.0 0.0
chr16:84810519-84810520 chr16 84810519 84810520 42.574589339591014 0.0 0.0 0.0
chr16:84810519-84810521 chr16 84810519 84810521 0.0 0.0 0.0 106.02782071097373
chr16:84810520-84810521 chr16 84810520 84810521 41.82031511900771 69.47703654039557 32.766615146831526 0.0
chr16:84810521-84810522 chr16 84810521 84810522 41.40127388535032 69.14180355346966 32.1483771251932 0.0
chr16:84810521-84810523 chr16 84810521 84810523 0.0 0.0 0.0 105.10046367851622
chr16:84810522-84810523 chr16 84810522 84810523 0.0 69.3932282936641 31.221020092735703 0.0
chr16:84810522-84810524 chr16 84810522 84810524 39.97653369091519 0.0 0.0 0.0
chr16:84810523-84810524 chr16 84810523 84810524 0.0 69.97988602078445 0.0 0.0
chr16:84810523-84810525 chr16 84810523 84810525 0.0 0.0 31.53013910355487 106.02782071097373
chr16:84810524-84810525 chr16 84810524 84810525 39.80891719745223 70.06369426751593 0.0 0.0
chr16:84810525-84810526 chr16 84810525 84810526 39.473684210526315 70.23131076097889 30.911901081916536 106.95517774343122
chr16:84810526-84810527 chr16 84810526 84810527 39.89272544418371 74.67314783774724 31.53013910355487 109.11901081916538
chr16:84810527-84810528 chr16 84810527 84810528 39.222259470331885 75.09218907140463 30.911901081916536 108.19165378670787
chr16:84810528-84810529 chr16 84810528 84810529 38.97083473013745 74.75695608447872 29.675425038639876 108.50077279752705
chr16:84810529-84810530 chr16 84810529 84810530 38.63560174321153 75.93027153871941 29.984544049459043 109.11901081916538
chr16:84810530-84810531 chr16 84810530 84810531 38.048944016091184 75.84646329198793 29.36630602782071 0.0
chr16:84810530-84810532 chr16 84810530 84810532 0.0 0.0 0.0 109.7372488408037
chr16:84810531-84810532 chr16 84810531 84810532 38.21656050955414 77.01977874622864 29.057187017001546 0.0
chr16:84810532-84810533 chr16 84810532 84810533 38.13275226282266 77.35501173315454 0.0 110.66460587326121
chr16:84810532-84810535 chr16 84810532 84810535 0.0 0.0 28.74806800618238 0.0
chr16:84810533-84810534 chr16 84810533 84810534 0.0 77.5226282266175 0.0 110.04636785162288
chr16:84810533-84810535 chr16 84810533 84810535 38.21656050955414 0.0 0.0 0.0
chr16:84810534-84810535 chr16 84810534 84810535 0.0 77.85786121354342 0.0 110.97372488408037
chr16:84810535-84810536 chr16 84810535 84810536 37.29466979550788 77.18739523969158 28.12982998454405 110.35548686244204
chr16:84810536-84810537 chr16 84810536 84810537 36.28897083473014 76.26550452564533 27.820710973724882 108.80989180834621
chr16:84810537-84810538 chr16 84810537 84810538 35.95373784780423 75.84646329198793 0.0 108.19165378670787
chr16:84810537-84810539 chr16 84810537 84810539 0.0 0.0 26.584234930448222 0.0
chr16:84810538-84810539 chr16 84810538 84810539 36.20516258799866 77.77405296681194 0.0 0.0
chr16:84810538-84810540 chr16 84810538 84810540 0.0 0.0 0.0 110.66460587326121
chr16:84810539-84810540 chr16 84810539 84810540 35.53469661414683 78.52832718739525 0.0 0.0
chr16:84810539-84810542 chr16 84810539 84810542 0.0 0.0 26.275115919629055 0.0
chr16:84810540-84810541 chr16 84810540 84810541 35.95373784780423 79.4502179014415 0.0 0.0
chr16:84810540-84810543 chr16 84810540 84810543 0.0 0.0 0.0 112.21020092735704
chr16:84810541-84810542 chr16 84810541 84810542 35.2832718739524 0.0 0.0 0.0
chr16:84810541-84810543 chr16 84810541 84810543 0.0 79.19879316124707 0.0 0.0
chr16:84810542-84810543 chr16 84810542 84810543 35.19946362722092 0.0 0.0 0.0
chr16:84810542-84810544 chr16 84810542 84810544 0.0 0.0 25.965996908809892 0.0
chr16:84810543-84810544 chr16 84810543 84810544 34.948038887026485 78.77975192758967 0.0 112.5193199381762
chr16:84810544-84810545 chr16 84810544 84810545 0.0 86.57391887361717 27.51159196290572 114.99227202472952
chr16:84810544-84810546 chr16 84810544 84810546 37.04324505531344 0.0 0.0 0.0
chr16:84810545-84810546 chr16 84810545 84810546 0.0 86.90915186054308 27.202472952086552 115.30139103554869
chr16:84810546-84810547 chr16 84810546 84810547 0.0 87.41200134093195 0.0 114.99227202472952
chr16:84810546-84810548 chr16 84810546 84810548 36.20516258799866 0.0 0.0 0.0
chr16:84810546-84810549 chr16 84810546 84810549 0.0 0.0 27.51159196290572 0.0
chr16:84810547-84810548 chr16 84810547 84810548 0.0 87.91485082132083 0.0 114.37403400309118
chr16:84810548-84810549 chr16 84810548 84810549 36.121354341267185 88.25008380824673 0.0 0.0
chr16:84810548-84810550 chr16 84810548 84810550 0.0 0.0 0.0 114.68315301391036
chr16:84810549-84810550 chr16 84810549 84810550 35.031847133757964 88.16627556151526 27.202472952086552 0.0
chr16:84810550-84810551 chr16 84810550 84810551 36.121354341267185 91.18337244384848 0.0 115.61051004636785
chr16:84810550-84810552 chr16 84810550 84810552 0.0 0.0 27.820710973724882 0.0
chr16:84810551-84810552 chr16 84810551 84810552 36.28897083473014 91.77003017096882 0.0 116.53786707882534
chr16:84810552-84810553 chr16 84810552 84810553 34.44518940663762 90.34528997653369 0.0 114.06491499227202
chr16:84810552-84810554 chr16 84810552 84810554 0.0 0.0 27.202472952086552 0.0
chr16:84810553-84810554 chr16 84810553 84810554 35.78612135434127 93.78142809252431 0.0 115.61051004636785
chr16:84810554-84810555 chr16 84810554 84810555 36.456587328193095 95.62520952061683 27.820710973724882 117.15610510046368
