test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000052727.7:B1	ENSMUSG00000052727.7:B1	ENSMUSG00000052727.7	Map1b	alternative first region		chr13	-	[99580721, 99580804]	null	2	[[[99583683, 99584128]], [[99652811, 99653048], [99644615, 99644717]]]	12	160.17287503678605	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000053199.14:B1	ENSMUSG00000053199.14:B1	ENSMUSG00000053199.14	Arhgap20	alternative first region	mutually exclusive exons	chr9	+	null	[51697035, 51697118]	2	[[[51676651, 51676911]], [[51676959, 51677144]]]	6	44.72537415101273	0.000197745699031	0.0015180391809236
ENSMUSG00000053774.10:B1	ENSMUSG00000053774.10:B1	ENSMUSG00000053774.10	Ubxn7	alternative first region	cassette exon	chr16	+	null	[32151085, 32151178]	2	[[], [[32151074, 32151085]]]	3	7.831946451680153	0.0048072300740313	0.0180245826565259
ENSMUSG00000053877.13:B3	ENSMUSG00000053877.13:B3	ENSMUSG00000053877.13	Srcap	cassette exon	cassette exon	chr7	+	[127120647, 127120731]	[127120732, 127120833]	2	[[], [[127120731, 127120732]]]	6	28.630120802369696	0.000197745699031	0.0015180391809236
ENSMUSG00000054199.19:B1	ENSMUSG00000054199.19:B1	ENSMUSG00000054199.19	Gon4l	cassette exon	cassette exon	chr3	+	[88753694, 88753886]	[88761911, 88762102]	2	[[], [[88761908, 88761911]]]	2	3.923438310487981	0.0100609461158943	0.0328780642796474
ENSMUSG00000054640.16:B1	ENSMUSG00000054640.16:B1	ENSMUSG00000054640.16	Slc8a1	alternative first region	cassette exon; multi-exon skipping	chr17	-	[81955237, 81957036]	null	3	[[], [[81957036, 81957037]], [[82045737, 82045806], [81957036, 81957067]]]	5	64.41633451328133	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000054640.16:B2	ENSMUSG00000054640.16:B2	ENSMUSG00000054640.16	Slc8a1	compound internal	cassette exon; mutually exclusive exons	chr17	-	[81749201, 81749219]	[81752915, 81753022]	3	[[], [[81749289, 81749310]], [[81749631, 81749652]]]	5	63.923205895217855	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000054640.16:B3	ENSMUSG00000054640.16:B3	ENSMUSG00000054640.16	Slc8a1	cassette exon	cassette exon	chr17	-	[81745173, 81745242]	[81749201, 81749219]	2	[[], [[81749080, 81749095]]]	5	31.758600722038537	0.0001239925604463	0.0015180391809236
ENSMUSG00000054728.18:B1	ENSMUSG00000054728.18:B1	ENSMUSG00000054728.18	Phactr1	alternative first region		chr13	+	null	[43276474, 43276530]	4	[[[42834098, 42834402], [42836125, 42836276], [42863179, 42863326], [43110092, 43110257], [43190925, 43191006], [43210654, 43210822], [43231130, 43231452], [43248224, 43248472], [43250125, 43250282]], [[42836173, 42836276], [42863179, 42863326], [43110092, 43110257], [43190925, 43191006], [43210654, 43210822], [43213046, 43213253], [43231130, 43231452], [43248224, 43248472], [43250125, 43250282]], [[42863018, 42863326], [43110092, 43110257], [43190925, 43191006], [43210654, 43210822], [43231130, 43231452], [43248224, 43248472], [43250125, 43250282]], [[43276332, 43276474]]]	5	37.28378772120463	0.0012384490806897	0.0057809096899212
ENSMUSG00000055204.16:B1	ENSMUSG00000055204.16:B1	ENSMUSG00000055204.16	Ankrd17	alternative first region	alternative acceptor	chr5	-	[90451770, 90451924]	null	2	[[[90513525, 90514423]], [[90513525, 90514436]]]	5	22.44516534834504	0.0001239925604463	0.0015180391809236
ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16:B1	ENSMUSG00000055254.16	Ntrk2	alternative first region	cassette exon; multi-exon skipping	chr13	+	null	[58956504, 58956754]	3	[[], [[58955510, 58955827], [58956198, 58956504]], [[58956094, 58956504]]]	8	216.97656289581096	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000055254.16:B2	ENSMUSG00000055254.16:B2	ENSMUSG00000055254.16	Ntrk2	alternative last region	alternative acceptor; mutually exclusive exons	chr13	+	[59025976, 59026076]	null	4	[[[59035005, 59036293]], [[59035084, 59036293]], [[59079836, 59084841]], [[59133615, 59133804], [59185780, 59185911], [59202106, 59202279], [59208041, 59208276], [59274246, 59274405], [59275981, 59281784]]]	8	302.97889830986105	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000055447.20:B1	ENSMUSG00000055447.20:B1	ENSMUSG00000055447.20	Cd47	alternative first region	alternative acceptor; mutually exclusive exons	chr16	+	null	[49688127, 49688475]	3	[[[49675728, 49675760]], [[49675995, 49676195]], [[49676007, 49676195]]]	4	19.36767468634385	0.0026779736665922	0.0111697215461378
ENSMUSG00000055447.20:B4	ENSMUSG00000055447.20:B4	ENSMUSG00000055447.20	Cd47	cassette exon	cassette exon	chr16	+	[49727143, 49727175]	[49731236, 49731239]	2	[[[49728416, 49728441], [49731231, 49731236]], [[49731231, 49731236]]]	4	9.87128149347919	0.008441476628449	0.0286913547237933
ENSMUSG00000056268.16:B1	ENSMUSG00000056268.16:B1	ENSMUSG00000056268.16	Dennd1b	alternative first region		chr1	+	null	[138950842, 138950886]	2	[[[138891446, 138891623], [138893903, 138893968]], [[138895457, 138895566]]]	5	15.940269343640807	0.0009919404835709	0.004921019502061
ENSMUSG00000056602.14:B1	ENSMUSG00000056602.14:B1	ENSMUSG00000056602.14	Fry	alternative first region	mutually exclusive exons	chr5	+	null	[150233734, 150233934]	2	[[[150183231, 150183803]], [[150218852, 150219149]]]	6	14.91937111487916	0.0063278623689934	0.0226303672272638
ENSMUSG00000056608.15:B1	ENSMUSG00000056608.15:B1	ENSMUSG00000056608.15	Chd9	alternative first region	alternative acceptor; multi-exon skipping	chr8	+	null	[91658971, 91660490]	3	[[], [[91554979, 91555542], [91576261, 91576387], [91658876, 91658971]], [[91555462, 91555542], [91576261, 91576387], [91658876, 91658971]]]	4	16.327676262221996	0.0093729078330729	0.0311439344229533
ENSMUSG00000057230.15:B1	ENSMUSG00000057230.15:B1	ENSMUSG00000057230.15	Aak1	alternative first region	cassette exon	chr6	+	null	[86827034, 86827197]	2	[[], [[86826498, 86827034]]]	8	66.7012991398508	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000057378.16:B1	ENSMUSG00000057378.16:B1	ENSMUSG00000057378.16	Ryr3	alternative first region	alternative acceptor; mutually exclusive exons	chr2	-	[112858920, 112859040]	null	3	[[[112860565, 112860676]], [[113047284, 113047335]], [[113047284, 113047413]]]	4	17.566572899548422	0.0064717696942646	0.0230064307893919
ENSMUSG00000057378.16:B3	ENSMUSG00000057378.16:B3	ENSMUSG00000057378.16	Ryr3	mutually exclusive exons	mutually exclusive exons	chr2	-	[112500931, 112501038]	[112505613, 112505726]	2	[[[112502579, 112502676]], [[112503510, 112503610]]]	4	9.902312741688776	0.0078115156860274	0.0267030891301629
ENSMUSG00000057649.7:B1	ENSMUSG00000057649.7:B1	ENSMUSG00000057649.7	Brd9	alternative first region	cassette exon	chr13	+	null	[74085956, 74086064]	2	[[], [[74085929, 74085956]]]	4	8.832406837930924	0.0154970391835706	0.0475865979067918
ENSMUSG00000057738.15:B1	ENSMUSG00000057738.15:B1	ENSMUSG00000057738.15	Sptan1	alternative first region	alternative acceptor	chr2	+	null	[29868391, 29868628]	2	[[[29855691, 29855797], [29868388, 29868391]], [[29855694, 29855797], [29868388, 29868391]]]	8	69.27702501417205	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000057738.15:B3	ENSMUSG00000057738.15:B3	ENSMUSG00000057738.15	Sptan1	cassette exon	cassette exon	chr2	+	[29903687, 29903850]	[29905600, 29905732]	2	[[], [[29904169, 29904184]]]	8	69.27706916428107	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000057897.15:B1	ENSMUSG00000057897.15:B1	ENSMUSG00000057897.15	Camk2b	alternative first region	alternative acceptor	chr11	-	[6015473, 6015538]	null	3	[[[6015538, 6015545]], [[6015538, 6015612]], [[6015538, 6015742]]]	5	22.84450828243918	0.006382776031247	0.0227354482233018
ENSMUSG00000058153.16:B1	ENSMUSG00000058153.16:B1	ENSMUSG00000058153.16	Sez6l	alternative first region	alternative acceptor; cassette exon	chr5	-	[112724637, 112724734]	null	4	[[], [[112724734, 112724841]], [[112724734, 112725043]], [[112724734, 112725051]]]	5	35.906144956819844	0.0015242450223873	0.00694291658535
ENSMUSG00000058153.16:B2	ENSMUSG00000058153.16:B2	ENSMUSG00000058153.16	Sez6l	compound internal	alternative acceptor; cassette exon; multi-exon skipping; mutually exclusive exons	chr5	-	[112573479, 112573588]	[112584148, 112584340]	5	[[[112573588, 112573591]], [[112574591, 112574624]], [[112576241, 112576436], [112574591, 112574624]], [[112576241, 112576436], [112574591, 112574624], [112573588, 112573591]], [[112576241, 112576436], [112574591, 112574624], [112573588, 112573594]]]	5	45.09416672468406	0.0010479184528913	0.0051414401228633
ENSMUSG00000058248.13:B1	ENSMUSG00000058248.13:B1	ENSMUSG00000058248.13	Kcnh1	cassette exon	cassette exon	chr1	+	[191959005, 191959398]	[192019707, 192020137]	2	[[], [[191959398, 191959479]]]	5	33.233731569797634	0.0001239925604463	0.0015180391809236
ENSMUSG00000058254.13:B1	ENSMUSG00000058254.13:B1	ENSMUSG00000058254.13	Tspan7	cassette exon	cassette exon	chrX	+	[10456374, 10456458]	[10461517, 10461593]	2	[[], [[10456458, 10461517]]]	3	16.029694817643474	9.614460148062688e-05	0.0015180391809236
ENSMUSG00000058589.15:B1	ENSMUSG00000058589.15:B1	ENSMUSG00000058589.15	Anks1b	whole-gene complex		chr10	+	null	null	9	[[[89709533, 89709667], [89869075, 89869156], [89878407, 89878564], [89885677, 89885974], [89905329, 89905405], [89906929, 89907031], [89909840, 89909954], [89912837, 89913004], [89999022, 89999166], [90096514, 90096680], [90143430, 90143567], [90194896, 90195077], [90346457, 90347044], [90348676, 90348749], [90412950, 90413057], [90480319, 90480418], [90516628, 90516781], [90519535, 90519559]], [[90412378, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90733108, 90733288], [90750557, 90750629], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807321]], [[90412552, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90750554, 90750629], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90806726]], [[90412611, 90413057], [90422913, 90423011]], [[90412627, 90412691], [90412950, 90413057], [90422913, 90423158]], [[90412853, 90413057], [90480319, 90480418], [90516628, 90516781], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805649, 90805682]], [[90665427, 90665542], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807319]], [[90665642, 90665959], [90730960, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807146]], [[90730959, 90731068], [90733108, 90733288], [90757157, 90757286], [90759392, 90759464], [90776425, 90776437], [90777287, 90777374], [90784396, 90784534], [90802086, 90802254], [90805665, 90807319]]]	5	79.08285697269538	0.0001905306277984	0.0015180391809236
ENSMUSG00000058704.10:B1	ENSMUSG00000058704.10:B1	ENSMUSG00000058704.10	Memo1	alternative first region	cassette exon	chr17	-	[74601686, 74601785]	null	2	[[], [[74601785, 74601796]]]	5	18.45331802765442	0.0004959702417854	0.0027012935798775
ENSMUSG00000058756.14:B1	ENSMUSG00000058756.14:B1	ENSMUSG00000058756.14	Thra	alternative first region	cassette exon	chr11	+	null	[98632698, 98632832]	2	[[], [[98632636, 98632698]]]	6	30.721394394216137	0.000197745699031	0.0015180391809236
ENSMUSG00000058799.17:B1	ENSMUSG00000058799.17:B1	ENSMUSG00000058799.17	Nap1l1	alternative first region	alternative acceptor	chr10	+	null	[111317140, 111317177]	2	[[[111309083, 111309212]], [[111309102, 111309212]]]	4	13.613782869518104	0.0003779765654529	0.0022697996529028
ENSMUSG00000058975.8:B1	ENSMUSG00000058975.8:B1	ENSMUSG00000058975.8	Kcnc1	alternative first region	cassette exon	chr7	+	null	[46047071, 46047671]	2	[[], [[46045920, 46047071]]]	5	14.759057895713555	0.0018598884066955	0.0082399533639921
ENSMUSG00000059742.11:B1	ENSMUSG00000059742.11:B1	ENSMUSG00000059742.11	Kcnh7	alternative first region	cassette exon	chr2	-	[63014345, 63014514]	null	2	[[], [[63014514, 63014622]]]	2	4.818639701666009	0.0036761149269614	0.0147127206402657
ENSMUSG00000059974.11:B1	ENSMUSG00000059974.11:B1	ENSMUSG00000059974.11	Ntm	alternative first region	mutually exclusive exons	chr9	-	[29322851, 29322936]	null	2	[[[29322936, 29323032]], [[29874140, 29874425]]]	6	43.029108503206565	0.000197745699031	0.0015180391809236
ENSMUSG00000061080.12:B1	ENSMUSG00000061080.12:B1	ENSMUSG00000061080.12	Lsamp	alternative first region	alternative acceptor	chr16	+	null	[41353814, 41353893]	2	[[[41353219, 41353814]], [[41353398, 41353814]]]	5	21.352867499258817	0.0003719776813391	0.0022697996529028
ENSMUSG00000061576.16:B1	ENSMUSG00000061576.16:B1	ENSMUSG00000061576.16	Dpp6	alternative first region	mutually exclusive exons	chr5	+	null	[27587752, 27587867]	4	[[[27022354, 27023116]], [[27109692, 27110286]], [[27254196, 27254811]], [[27466972, 27467359]]]	5	52.43060146112745	0.0001905306277984	0.0015180391809236
ENSMUSG00000061578.10:B1	ENSMUSG00000061578.10:B1	ENSMUSG00000061578.10	Ksr2	alternative first region	cassette exon	chr5	+	null	[117552064, 117553073]	2	[[], [[117552035, 117552064]]]	5	19.95639957453463	0.0003719776813391	0.0022697996529028
ENSMUSG00000061601.16:B1	ENSMUSG00000061601.16:B1	ENSMUSG00000061601.16	Pclo	alternative last region		chr5	+	[14843845, 14844040]	null	2	[[[14844040, 14846007]], [[14861623, 14861765], [14867280, 14867348], [14905556, 14905691], [14906917, 14907063], [14908759, 14913473]]]	11	65.53421151026795	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000061603.9:B1	ENSMUSG00000061603.9:B1	ENSMUSG00000061603.9	Akap6	alternative first region	mutually exclusive exons	chr12	+	null	[52842619, 52842983]	2	[[[52746165, 52746225]], [[52842618, 52842619]]]	6	20.613445174329424	0.0005932370970931	0.003172838648417
ENSMUSG00000061689.16:B1	ENSMUSG00000061689.16:B1	ENSMUSG00000061689.16	Dlgap4	alternative first region	alternative acceptor; mutually exclusive exons	chr2	+	null	[156587754, 156588116]	4	[[[156542541, 156543594], [156546329, 156546574], [156547775, 156547890], [156548997, 156549048], [156552940, 156553181]], [[156562964, 156563007]], [[156562989, 156563007]], [[156563411, 156564022]]]	6	64.90270489204964	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000061689.16:B3	ENSMUSG00000061689.16:B3	ENSMUSG00000061689.16	Dlgap4	cassette exon	cassette exon	chr2	+	[156603692, 156603848]	[156604604, 156604823]	2	[[], [[156603848, 156603919]]]	6	33.2049200257261	0.000197745699031	0.0015180391809236
ENSMUSG00000061718.13:B1	ENSMUSG00000061718.13:B1	ENSMUSG00000061718.13	Ppp1r1b	alternative first region	alternative donor; mutually exclusive exons	chr11	+	null	[98241394, 98241455]	3	[[[98239229, 98240000]], [[98240821, 98240936]], [[98240821, 98241394]]]	3	13.162052453294177	0.0057036577805331	0.0209897967902464
ENSMUSG00000061751.17:B1	ENSMUSG00000061751.17:B1	ENSMUSG00000061751.17	Kalrn	whole-gene complex		chr16	-	null	null	5	[[[33916165, 33916398], [33875201, 33875485], [33873929, 33874034], [33860248, 33860379], [33855862, 33855929], [33855422, 33855526], [33855205, 33855275], [33854825, 33854912], [33853876, 33853969], [33852787, 33852838], [33851923, 33852001], [33849009, 33849195], [33848307, 33848479], [33836761, 33837000], [33834327, 33834584], [33833515, 33834051]], [[33983436, 33983649], [33936591, 33936835], [33875201, 33875485], [33873929, 33874034], [33860248, 33860379], [33855862, 33855929], [33855422, 33855526], [33855205, 33855275], [33854825, 33854912], [33853876, 33853969], [33852787, 33852838], [33851923, 33852001], [33849009, 33849195], [33848307, 33848479], [33836761, 33837000], [33833501, 33834584]], [[34082997, 34083209], [34076560, 34076730], [34072594, 34072769], [34064140, 34064336], [34055614, 34055781], [34047396, 34047516], [34040425, 34040644], [34038165, 34038315], [34035384, 34035499], [34033160, 34033276], [34032527, 34032650], [34025517, 34025700], [34024230, 34024349], [34019554, 34019621], [34018762, 34018872], [34010037, 34010107], [34007784, 34007874], [34003027, 34003120], [33998350, 33998777]], [[34277250, 34277287], [34212404, 34212479], [34205654, 34205769], [34181186, 34181379], [34177254, 34177767], [34152493, 34152616], [34134538, 34134730], [34130805, 34130937], [34127978, 34128209], [34114487, 34114610], [34082997, 34083189], [34076521, 34076730], [34072594, 34072769], [34064140, 34064336], [34055614, 34055781], [34047396, 34047516], [34040425, 34040617], [34038165, 34038315], [34035384, 34035499], [34033160, 34033276], [34032527, 34032650], [34025517, 34025700], [34024230, 34024349], [34019554, 34019621], [34018762, 34018872], [34010037, 34010107], [34007784, 34007874], [34003027, 34003120], [33998665, 33998777], [33996636, 33996827], [33996098, 33996200], [33994754, 33994897], [33991641, 33991744], [33936591, 33936835], [33875201, 33875485], [33873929, 33874034], [33870199, 33870292], [33860248, 33860379], [33855862, 33855929], [33855422, 33855526], [33855205, 33855275], [33854825, 33854912], [33853876, 33853969], [33852787, 33852838], [33851923, 33852001], [33849009, 33849195], [33848307, 33848479], [33836761, 33837000], [33834327, 33834584], [33830891, 33831015], [33829639, 33829699], [33814005, 33814033], [33813228, 33813400], [33810137, 33810259], [33809139, 33809271], [33807455, 33807620], [33805544, 33805623], [33803057, 33803258], [33797895, 33798034], [33795864, 33796449]], [[34334283, 34334456], [34212404, 34212479], [34205654, 34205769], [34181186, 34181379], [34177254, 34177767], [34152493, 34152616], [34134538, 34134730], [34130805, 34130937], [34127978, 34128209], [34114487, 34114610], [34082997, 34083189], [34076521, 34076730], [34072594, 34072769], [34064140, 34064336], [34055614, 34055781], [34047396, 34047516], [34040425, 34040644], [34038165, 34038315], [34035384, 34035499], [34033160, 34033276], [34032527, 34032650], [34025517, 34025700], [34024230, 34024349], [34019554, 34019621], [34018762, 34018872], [34010037, 34010107], [34007784, 34007874], [34003027, 34003120], [33998665, 33998777], [33996636, 33996827], [33996098, 33996200], [33994754, 33994897], [33991641, 33991744], [33972404, 33973875]]]	8	249.3825799844588	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000061755.11:B1	ENSMUSG00000061755.11:B1	ENSMUSG00000061755.11	Bod1l	cassette exon	cassette exon	chr5	-	[41944880, 41946292]	[41951569, 41951723]	2	[[], [[41949139, 41949280]]]	6	13.781107801137434	0.0114692505438006	0.0371395185791072
ENSMUSG00000061911.16:B1	ENSMUSG00000061911.16:B1	ENSMUSG00000061911.16	Myt1l	alternative first region		chr12	+	null	[29892393, 29892608]	3	[[[29578382, 29578795], [29616700, 29616796], [29694311, 29694418], [29780939, 29781075], [29825438, 29825592], [29833619, 29833674], [29833853, 29833887], [29834249, 29834312], [29861371, 29861733], [29876864, 29877836], [29882286, 29882421], [29886348, 29886439], [29888038, 29888146]], [[29584613, 29585228], [29616700, 29616796], [29694311, 29694418], [29780939, 29781075], [29825438, 29825592], [29833619, 29833674], [29833853, 29833887], [29834249, 29834312], [29861371, 29861733], [29876864, 29877830], [29882286, 29882421], [29886348, 29886439], [29888038, 29888146]], [[29890208, 29890391]]]	6	26.12889791293853	0.006382776031247	0.0227354482233018
ENSMUSG00000062044.17:B1	ENSMUSG00000062044.17:B1	ENSMUSG00000062044.17	Lmtk3	alternative first region	alternative acceptor; mutually exclusive exons	chr7	+	null	[45434992, 45435105]	3	[[[45433161, 45433404]], [[45433370, 45433404]], [[45434803, 45434992]]]	6	75.24830607663915	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000062044.17:B3	ENSMUSG00000062044.17:B3	ENSMUSG00000062044.17	Lmtk3	alternative last region	cassette exon	chr7	+	[45453055, 45453533]	null	2	[[], [[45453533, 45453568]]]	6	40.89205590538725	0.000197745699031	0.0015180391809236
ENSMUSG00000062078.16:B1	ENSMUSG00000062078.16:B1	ENSMUSG00000062078.16	Qki	alternative first region	cassette exon	chr17	-	[10537660, 10538290]	null	2	[[], [[10538290, 10538309]]]	5	19.73739827087823	0.0003719776813391	0.0022697996529028
ENSMUSG00000062078.16:B2	ENSMUSG00000062078.16:B2	ENSMUSG00000062078.16	Qki	compound internal	alternative acceptor; cassette exon	chr17	-	[10432287, 10432362]	[10435088, 10435388]	3	[[], [[10432362, 10433123]], [[10432362, 10434403]]]	5	33.10602810437399	0.0005715918833952	0.003084864073718
ENSMUSG00000062590.14:B1	ENSMUSG00000062590.14:B1	ENSMUSG00000062590.14	Armc9	alternative first region	alternative acceptor; cassette exon	chr1	+	null	[86082536, 86082565]	3	[[], [[86082519, 86082536]], [[86082531, 86082536]]]	4	28.394564874049937	0.000446328944432	0.0025396544729503
ENSMUSG00000062785.15:B1	ENSMUSG00000062785.15:B1	ENSMUSG00000062785.15	Kcnc3	alternative first region	cassette exon	chr7	+	null	[44240309, 44241182]	2	[[], [[44240087, 44240309]]]	4	10.1401738734557	0.0068035781781529	0.0240420093954174
ENSMUSG00000062785.15:B2	ENSMUSG00000062785.15:B2	ENSMUSG00000062785.15	Kcnc3	compound internal	cassette exon; mutually exclusive exons	chr7	+	[44244584, 44245692]	[44247807, 44247999]	3	[[], [[44247013, 44247043]], [[44247804, 44247807]]]	4	19.5364909129718	0.0024548091943762	0.0103848341453304
ENSMUSG00000062785.15:B3	ENSMUSG00000062785.15:B3	ENSMUSG00000062785.15	Kcnc3	alternative last region		chr7	+	[44247807, 44247999]	null	2	[[[44248229, 44248357], [44250097, 44250504]], [[44251292, 44254178]]]	4	15.57527510391158	0.0002519843769686	0.0017260929822351
ENSMUSG00000062866.17:B1	ENSMUSG00000062866.17:B1	ENSMUSG00000062866.17	Phactr2	alternative first region	mutually exclusive exons	chr10	-	[13167538, 13167706]	null	2	[[[13199807, 13200033]], [[13264438, 13264714]]]	5	15.821777821504412	0.0009919404835709	0.004921019502061
ENSMUSG00000063077.16:B1	ENSMUSG00000063077.16:B1	ENSMUSG00000063077.16	Kif1b	alternative first region	alternative acceptor; cassette exon	chr4	-	[149391885, 149391963]	null	3	[[], [[149391963, 149392080]], [[149391963, 149392149]]]	10	169.1297173115628	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000063077.16:B2	ENSMUSG00000063077.16:B2	ENSMUSG00000063077.16	Kif1b	cassette exon	cassette exon	chr4	-	[149348071, 149348147]	[149350708, 149350774]	2	[[], [[149349801, 149349819]]]	10	88.35421234232423	9.52653138992093e-05	0.0015180391809236
ENSMUSG00000063455.17:B1	ENSMUSG00000063455.17:B1	ENSMUSG00000063455.17	D630045J12Rik	alternative first region	cassette exon	chr6	-	[38230802, 38230890]	null	2	[[], [[38230890, 38230944]]]	2	4.751287663825698	0.0038695946599593	0.0153491048761417
ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13:B1	ENSMUSG00000063870.13	Chd4	alternative first region	cassette exon	chr6	+	null	[125073124, 125073223]	2	[[], [[125072943, 125073124]]]	6	50.94575738480371	0.000197745699031	0.0015180391809236
ENSMUSG00000064043.16:B1	ENSMUSG00000064043.16:B1	ENSMUSG00000064043.16	Trerf1	alternative first region		chr17	+	null	[47624718, 47626426]	2	[[[47451867, 47451891], [47452057, 47452110], [47452749, 47452835], [47541155, 47541242], [47597667, 47597782]], [[47604994, 47605112]]]	4	10.979454610272487	0.004031750031498	0.0158161823922863
ENSMUSG00000065954.12:B1	ENSMUSG00000065954.12:B1	ENSMUSG00000065954.12	Tacc1	alternative first region	cassette exon	chr8	-	[25691137, 25691465]	null	2	[[], [[25691465, 25691558]]]	4	12.122172653476548	0.0013859140733274	0.0064112025054446
ENSMUSG00000066036.15:B1	ENSMUSG00000066036.15:B1	ENSMUSG00000066036.15	Ubr4	cassette exon	cassette exon	chr4	+	[139158855, 139159072]	[139160930, 139160994]	2	[[], [[139159792, 139159825]]]	6	19.16740448162508	0.0011864741941862	0.0056199748400153
ENSMUSG00000066129.18:B1	ENSMUSG00000066129.18:B1	ENSMUSG00000066129.18	Kndc1	alternative first region	cassette exon	chr7	+	null	[139474754, 139475204]	2	[[], [[139474611, 139474754]]]	4	9.22157049821443	0.0122212422829784	0.0388679151892582
ENSMUSG00000067629.14:B1	ENSMUSG00000067629.14:B1	ENSMUSG00000067629.14	Syngap1	alternative first region	alternative acceptor	chr17	+	null	[27172003, 27172125]	3	[[[27160226, 27160492], [27163606, 27163728], [27165606, 27165712], [27171535, 27171627]], [[27160425, 27160492], [27163606, 27163728], [27165606, 27165712], [27171535, 27171627]], [[27171111, 27171410], [27171535, 27171627]]]	8	62.29503873007111	0.0001905306277984	0.0015180391809236
ENSMUSG00000067629.14:B2	ENSMUSG00000067629.14:B2	ENSMUSG00000067629.14	Syngap1	cassette exon	cassette exon	chr17	+	[27185856, 27185946]	[27189472, 27189515]	2	[[[27185946, 27185947]], [[27185946, 27185947], [27189316, 27189324]]]	8	18.93743124159083	0.0149566542821758	0.0462461827717972
ENSMUSG00000068373.16:B2	ENSMUSG00000068373.16:B2	ENSMUSG00000068373.16	D430041D05Rik	cassette exon	cassette exon	chr2	-	[104085300, 104085915]	[104240273, 104240679]	2	[[], [[104088508, 104088853]]]	4	9.89321166336807	0.008063500062996	0.0274590700041989
ENSMUSG00000068923.15:B1	ENSMUSG00000068923.15:B1	ENSMUSG00000068923.15	Syt11	alternative first region		chr3	-	[88656085, 88656209]	null	2	[[[88659218, 88659358]], [[88679597, 88679906], [88669032, 88669856]]]	7	19.55960053873634	0.0024548091943762	0.0103848341453304
