test_id	block_id	gene_id	gene_name	event_type	event_components	chromosome	strand	left_anchor	right_anchor	n_tested_paths	tested_path_signatures	n_test_levels	statistic	empirical_p_value	fdr
ENSMUSG00000049336.17:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	Tenm2	cassette exon	cassette exon	chr11	-	[36030402, 36030585]	[36032309, 36032510]	2	[[], [[36030585, 36030588]]]	2	37.11974837927692	0.0007694609498567	0.0062547977029199
ENSMUSG00000049336.17:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049336.17:B2	ENSMUSG00000049336.17	Tenm2	cassette exon	cassette exon	chr11	-	[36030402, 36030585]	[36032309, 36032510]	2	[[], [[36030585, 36030588]]]	2	25.383264508238256	0.0006601386291121	0.0055859784446949
ENSMUSG00000049336.17:B3|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049336.17:B3	ENSMUSG00000049336.17	Tenm2	alternative last region	alternative donor; cassette exon	chr11	-	null	[35898861, 35899623]	3	[[], [[35897482, 35898861]], [[35898488, 35898861]]]	2	43.297221220756015	0.0098896373799627	0.0407146214786885
ENSMUSG00000049336.17:B3|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049336.17:B3	ENSMUSG00000049336.17	Tenm2	alternative last region	alternative donor; cassette exon	chr11	-	null	[35898861, 35899623]	3	[[], [[35897482, 35898861]], [[35898488, 35898861]]]	2	23.41469913272305	0.0031248520429903	0.017505675097129
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	cassette exon; multi-exon skipping	chr7	+	null	[87251751, 87252409]	3	[[], [[87233600, 87233748], [87245323, 87245470], [87251553, 87251751]], [[87251648, 87251751]]]	2	19.91357308023326	0.0008995786184366	0.0069465411758374
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	cassette exon; multi-exon skipping	chr7	+	null	[87251751, 87252409]	3	[[], [[87233600, 87233748], [87245323, 87245470], [87251553, 87251751]], [[87251648, 87251751]]]	2	41.51520722965256	4.734624307561195e-05	0.001049508388176
ENSMUSG00000049583.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000049583.16:B1	ENSMUSG00000049583.16	Grm5	alternative first region	cassette exon; multi-exon skipping	chr7	+	null	[87251751, 87252409]	3	[[], [[87233600, 87233748], [87245323, 87245470], [87251553, 87251751]], [[87251648, 87251751]]]	2	27.36664579124545	0.0005681549169073	0.0050996296058496
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	cassette exon	chr7	+	[87723398, 87724338]	[87779188, 87780077]	2	[[], [[87765400, 87765496]]]	2	27.046292341463108	6.344976364963041e-05	0.0011875820828792
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	cassette exon	chr7	+	[87723398, 87724338]	[87779188, 87780077]	2	[[], [[87765400, 87765496]]]	2	66.904925234269	0.0001562255897516	0.0021672003193768
ENSMUSG00000049583.16:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000049583.16:B2	ENSMUSG00000049583.16	Grm5	cassette exon	cassette exon	chr7	+	[87723398, 87724338]	[87779188, 87780077]	2	[[], [[87765400, 87765496]]]	2	38.73368405922192	0.0003810249571346	0.0038739264974447
ENSMUSG00000050334.14:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050334.14:B2	ENSMUSG00000050334.14	C130071C03Rik	cassette exon	cassette exon	chr13	+	[83880821, 83880951]	[83882779, 83882825]	2	[[], [[83880951, 83882779]]]	2	13.804623449130688	0.0023435669088352	0.0140551850951631
ENSMUSG00000050556.10:B1|cell_type|ASC|EX_cortical	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	mutually exclusive exons	chr2	-	[167029976, 167030708]	null	2	[[[167030708, 167030738]], [[167031740, 167032075]]]	2	36.79738319279578	0.0032926753504939	0.0181489961140866
ENSMUSG00000050556.10:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	mutually exclusive exons	chr2	-	[167029976, 167030708]	null	2	[[[167030708, 167030738]], [[167031740, 167032075]]]	2	34.321604502519094	0.0003331334532613	0.0035395429409021
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	mutually exclusive exons	chr2	-	[167029976, 167030708]	null	2	[[[167030708, 167030738]], [[167031740, 167032075]]]	2	146.6042089146337	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	mutually exclusive exons	chr2	-	[167029976, 167030708]	null	2	[[[167030708, 167030738]], [[167031740, 167032075]]]	2	147.934899499784	0.0001562377939223	0.0021672003193768
ENSMUSG00000050556.10:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050556.10:B1	ENSMUSG00000050556.10	Kcnb1	alternative first region	mutually exclusive exons	chr2	-	[167029976, 167030708]	null	2	[[[167030708, 167030738]], [[167031740, 167032075]]]	2	36.73538523113707	0.0002603488674824	0.0029858859114254
ENSMUSG00000050812.19:B2|cell_type|ASC|EX_cortical	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	31.257990274621264	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_hippocampus_granule	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	42.05354186582967	7.696451935657662e-05	0.0014079027367736
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_hippocampus_pyramidal	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	34.814062079349306	0.0006412174582139	0.005454449484657
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|EX_thalamus	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	76.39428370982422	0.0009111806001366	0.0069883966652273
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	65.84645510657649	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	74.38425232599056	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	56.46720281737779	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000050812.19:B2|cell_type|EX_cortical|ODC	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	15.418304617255917	0.0041892873936647	0.0215889574535533
ENSMUSG00000050812.19:B2|cell_type|EX_hippocampus_granule|INH_medium_spiny	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	18.03817040712929	0.0041336548398208	0.02141657560228
ENSMUSG00000050812.19:B2|cell_type|EX_hippocampus_granule|INH_midbrain	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	14.695202539389085	0.0028476872161933	0.0164754882185596
ENSMUSG00000050812.19:B2|cell_type|EX_hippocampus_granule|INH_migrating_interneuron	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	12.627697797760783	0.0071290558997934	0.031708883003057
ENSMUSG00000050812.19:B2|cell_type|EX_thalamus|INH_migrating_interneuron	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	91.84220416779156	0.0075172399511275	0.0329457364341085
ENSMUSG00000050812.19:B2|cell_type|INH_migrating_interneuron|ODC	ENSMUSG00000050812.19:B2	ENSMUSG00000050812.19	Ecpas	alternative last region		chr4	-	null	[58861524, 58861644]	2	[[[58853650, 58853736], [58853115, 58853194], [58850903, 58850953], [58849886, 58849953], [58849679, 58849802], [58846998, 58847102], [58844078, 58844202], [58842567, 58842648], [58841382, 58841605], [58840674, 58840766], [58836121, 58836256], [58834496, 58834659], [58833925, 58834098], [58832703, 58832805], [58830333, 58830457], [58828506, 58828652], [58828007, 58828062], [58827036, 58827151], [58826401, 58826470], [58824697, 58824815], [58824165, 58824333], [58822035, 58822115], [58821362, 58821468], [58820127, 58820175], [58819142, 58819264], [58817399, 58817550], [58815258, 58815324], [58813991, 58814081], [58812643, 58812710], [58811851, 58811943], [58811708, 58811775], [58811370, 58811562], [58810615, 58810824], [58809681, 58809725], [58809395, 58809588], [58807750, 58807889], [58805540, 58805646], [58803669, 58803758], [58801732, 58801804], [58798910, 58800320]], [[58860795, 58860968]]]	2	11.918000910905972	0.0127388535031847	0.0490172698616416
ENSMUSG00000051177.17:B1|cell_type|EX_cerebellum_granule|EX_cortical	ENSMUSG00000051177.17:B1	ENSMUSG00000051177.17	Plcb1	alternative first region	cassette exon	chr2	+	null	[134628449, 134628551]	2	[[], [[134628078, 134628449]]]	2	14.94448184728174	0.0026937581774801	0.0157950913881812
ENSMUSG00000051177.17:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000051177.17:B1	ENSMUSG00000051177.17	Plcb1	alternative first region	cassette exon	chr2	+	null	[134628449, 134628551]	2	[[], [[134628078, 134628449]]]	2	11.203236489039227	0.0038102495713469	0.0201850381462403
ENSMUSG00000051391.10:B1|cell_type|ASC|EX_cerebellum_granule	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	17.87514071617092	0.0032970818365237	0.0181489961140866
ENSMUSG00000051391.10:B1|cell_type|ASC|EX_cortical	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	25.738872498758543	0.0003524022083871	0.0037094105826973
ENSMUSG00000051391.10:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	30.802549157043423	0.0024037781736941	0.0143100117185954
ENSMUSG00000051391.10:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	34.42493158604013	0.000220046209704	0.0028518748081196
ENSMUSG00000051391.10:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	31.1923978699737	0.0002349348055914	0.0028775059341401
ENSMUSG00000051391.10:B1|cell_type|INH_medium_spiny|INH_midbrain	ENSMUSG00000051391.10:B1	ENSMUSG00000051391.10	Ywhag	alternative first region	cassette exon	chr5	-	[135963176, 135963408]	null	2	[[], [[135963408, 135963453]]]	2	32.70481812045435	0.0115968440017395	0.0458399725313515
ENSMUSG00000051586.18:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000051586.18:B1	ENSMUSG00000051586.18	Mical3	alternative first region	cassette exon	chr6	-	[121058369, 121058551]	null	2	[[], [[121058551, 121058570]]]	2	78.37598265849651	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000051586.18:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000051586.18:B1	ENSMUSG00000051586.18	Mical3	alternative first region	cassette exon	chr6	-	[121058369, 121058551]	null	2	[[], [[121058551, 121058570]]]	2	72.96059668288164	3.1724881824815205e-05	0.001049508388176
ENSMUSG00000051586.18:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000051586.18:B1	ENSMUSG00000051586.18	Mical3	alternative first region	cassette exon	chr6	-	[121058369, 121058551]	null	2	[[], [[121058551, 121058570]]]	2	48.3936424678534	0.0002603488674824	0.0029858859114254
ENSMUSG00000051586.18:B2|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000051586.18:B2	ENSMUSG00000051586.18	Mical3	alternative last region	mutually exclusive exons	chr6	-	null	[120985955, 120986142]	3	[[[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120943014, 120943077], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120946315, 120946453], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120984200, 120984390]]]	2	72.66963480949869	4.734624307561195e-05	0.001049508388176
ENSMUSG00000051586.18:B2|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000051586.18:B2	ENSMUSG00000051586.18	Mical3	alternative last region	mutually exclusive exons	chr6	-	null	[120985955, 120986142]	3	[[[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120943014, 120943077], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120946315, 120946453], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120984200, 120984390]]]	2	68.75443483726032	4.734624307561195e-05	0.001049508388176
ENSMUSG00000051586.18:B2|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000051586.18:B2	ENSMUSG00000051586.18	Mical3	alternative last region	mutually exclusive exons	chr6	-	null	[120985955, 120986142]	3	[[[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120943014, 120943077], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120979747, 120979836], [120978568, 120978656], [120959492, 120959688], [120950363, 120950608], [120946315, 120946453], [120939715, 120939826], [120938543, 120938690], [120937952, 120938035], [120935201, 120936999], [120934659, 120934754], [120929335, 120929446], [120928261, 120928355], [120912134, 120912234], [120911893, 120911967], [120908682, 120911813]], [[120984200, 120984390]]]	2	46.34932712643218	4.734624307561195e-05	0.001049508388176
ENSMUSG00000051674.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000051674.16:B1	ENSMUSG00000051674.16	Dcun1d4	alternative first region		chr5	+	null	[73668228, 73668299]	2	[[[73638342, 73638437], [73638550, 73638611]], [[73648375, 73648534]]]	2	11.270047349563772	0.006271316976565	0.0289022578149483
ENSMUSG00000051790.16:B1|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000051790.16:B1	ENSMUSG00000051790.16	Nlgn2	alternative first region	mutually exclusive exons	chr11	-	[69724807, 69725503]	null	2	[[[69725503, 69725675]], [[69727873, 69728610]]]	2	12.298084289970584	0.0042965393328646	0.0219189427608459
ENSMUSG00000051790.16:B1|cell_type|EX_cortical|INH_midbrain	ENSMUSG00000051790.16:B1	ENSMUSG00000051790.16	Nlgn2	alternative first region	mutually exclusive exons	chr11	-	[69724807, 69725503]	null	2	[[[69725503, 69725675]], [[69727873, 69728610]]]	2	8.935975651846109	0.0068214325008251	0.0307972421812414
ENSMUSG00000051790.16:B1|cell_type|EX_cortical|INH_migrating_interneuron	ENSMUSG00000051790.16:B1	ENSMUSG00000051790.16	Nlgn2	alternative first region	mutually exclusive exons	chr11	-	[69724807, 69725503]	null	2	[[[69725503, 69725675]], [[69727873, 69728610]]]	2	10.750634961443485	0.0039938916950546	0.0209225883283561
ENSMUSG00000052105.18:B4|cell_type|EX_cortical|INH_medium_spiny	ENSMUSG00000052105.18:B4	ENSMUSG00000052105.18	Mtcl1	cassette exon	cassette exon	chr17	-	[66644672, 66645149]	[66649820, 66651360]	2	[[], [[66647478, 66647535]]]	2	49.95838710371413	0.0002625360987135	0.0029858859114254
