event_type	event_id	suppa_event_id
A3SS	2053	ENSMUSG00000028664.15;A3:chr4:136399821-136400574:136399818-136400574:-
A3SS	2054	ENSMUSG00000028664.15;A3:chr4:136402844-136411231:136402841-136411231:-
A3SS	2055	ENSMUSG00000034739.18;A3:chr9:44016579-44016684:44016579-44016702:+
A3SS	2057	ENSMUSG00000028273.16;A3:chr3:142018302-142020167:142017975-142020167:-
A3SS	2058	ENSMUSG00000032355.17;A3:chr9:77138311-77146674:77138236-77146674:-
A3SS	2059	ENSMUSG00000049624.15;A3:chr9:78484545-78485793:78484467-78485793:-
A3SS	2061	ENSMUSG00000033419.17;A3:chr9:86663772-86665353:86663757-86665353:-
A3SS	2063	ENSMUSG00000067399.11;A3:chr9:88723982-88724987:88723982-88724990:+
A3SS	2064	ENSMUSG00000079162.9;A3:chr9:88971647-88972646:88971644-88972646:-
A3SS	2065	ENSMUSG00000025261.19;A3:chrX:150680249-150681440:150680249-150681443:+
A3SS	2066	ENSMUSG00000032363.16;A3:chr9:90074647-90074952:90074647-90075078:+
A3SS	2067	ENSMUSG00000067825.12;A3:chr6:121167206-121170471:121167206-121170474:+
A3SS	2070	ENSMUSG00000101581.7;A3:chr9:96652149-96653534:96652149-96653621:+
A3SS	2072	ENSMUSG00000051046.8;A3:chr6:116531937-116533358:116531937-116533361:+
A3SS	2074	ENSMUSG00000037784.15;A3:chr9:99545210-99545579:99545210-99545582:+
A3SS	2075	ENSMUSG00000025647.17;A3:chr9:108870094-108880432:108870094-108880435:+
A3SS	2079	ENSMUSG00000032547.13;A3:chr9:102758953-102763193:102758953-102763202:+
A3SS	2081	ENSMUSG00000042757.17;A3:chr9:103486995-103630054:103486991-103630054:-
A3SS	2082	ENSMUSG00000032786.17;A3:chr9:106115438-106115842:106115435-106115842:-
A3SS	2084	ENSMUSG00000032609.13;A3:chr9:108332110-108332593:108332072-108332593:-
A3SS	2085	ENSMUSG00000006676.18;A3:chr9:108370682-108370760:108370682-108370763:+
A3SS	2086	ENSMUSG00000006676.18;A3:chr9:108372126-108372233:108372126-108372239:+
A3SS	2089	ENSMUSG00000027210.21;A3:chr2:115697860-115699226:115697839-115699226:-
A3SS	2090	ENSMUSG00000032504.16;A3:chr9:113514506-113516693:113514491-113516693:-
A3SS	2091	ENSMUSG00000044037.16;A3:chr9:110711891-110713083:110711891-110713086:+
A3SS	2092	ENSMUSG00000038775.15;A3:chr9:118899417-118899625:118899417-118899691:+
A3SS	2093	ENSMUSG00000061393.15;A3:chr9:119257142-119257267:119257142-119257291:+
A3SS	2094	ENSMUSG00000032511.18;A3:chr9:119345130-119346414:119345127-119346414:-
A3SS	2095	ENSMUSG00000037949.9;A3:chr9:122090719-122092736:122090545-122092736:-
A3SS	2097	ENSMUSG00000066537.6;A3:chr7:41077663-41077956:41077600-41077956:-
A3SS	2102	ENSMUSG00000026592.14;A3:chr1:156926976-156927274:156926973-156927274:-
A3SS	2109	ENSMUSG00000042388.15;A3:chr4:127128852-127129178:127128852-127129211:+
A3SS	2114	ENSMUSG00000051906.16;A3:chr8:4154310-4154485:4154253-4154485:-
A3SS	2115	ENSMUSG00000027552.15;A3:chr3:14653361-14666060:14653361-14666063:+
A3SS	2119	ENSMUSG00000033792.13;A3:chrX:105130420-105131941:105130420-105131944:+
A3SS	2125	ENSMUSG00000027365.15;A3:chr2:126647007-126649209:126647004-126649209:-
A3SS	2129	ENSMUSG00000033174.18;A3:chr6:88795645-88800173:88795645-88800308:+
A3SS	2132	ENSMUSG00000028439.15;A3:chr4:41520398-41520912:41520395-41520912:-
A3SS	2135	ENSMUSG00000025909.17;A3:chr1:8748204-8749297:8748201-8749297:-
A3SS	2137	ENSMUSG00000049281.17;A3:chr9:40181343-40188364:40181343-40188368:+
A3SS	2155	ENSMUSG00000026193.16;A3:chr1:71636831-71637533:71636546-71637533:-
A3SS	2156	ENSMUSG00000026193.16;A3:chr1:71636906-71637533:71636546-71637533:-
A3SS	2157	ENSMUSG00000026193.16;A3:chr1:71636906-71637533:71636831-71637533:-
A3SS	2159	ENSMUSG00000079298.10;A3:chr6:128796030-128797228:128795958-128797228:-
A3SS	2160	ENSMUSG00000027674.17;A3:chr3:33060195-33061271:33060192-33061271:-
A3SS	2162	ENSMUSG00000027674.17;A3:chr3:33136378-33136965:33136284-33136965:-
A3SS	2164	ENSMUSG00000073154.12;A3:chr6:36251407-36359913:36251404-36359913:-
A3SS	2177	ENSMUSG00000028034.16;A3:chr3:151923085-151923469:151923085-151923472:+
A3SS	2178	ENSMUSG00000028034.16;A3:chr3:151937659-151937892:151937659-151938032:+
A3SS	2180	ENSMUSG00000042804.14;A3:chr4:152367012-152367315:152367012-152367384:+
A3SS	2181	ENSMUSG00000035505.15;A3:chr5:90366895-90367219:90366892-90367219:-
A3SS	2182	ENSMUSG00000034842.17;A3:chr5:92552725-92553802:92552725-92553803:+
A3SS	2189	ENSMUSG00000061859.18;A3:chr4:98325707-98329291:98325707-98329303:+
A3SS	2193	ENSMUSG00000091879.3;A3:chr5:109582254-109600346:109582254-109600349:+
A3SS	2194	ENSMUSG00000091879.3;A3:chr5:109582254-109600346:109582254-109601316:+
A3SS	2195	ENSMUSG00000091879.3;A3:chr5:109582254-109600349:109582254-109601316:+
A3SS	2208	ENSMUSG00000063230.6;A3:chr7:140069270-140072383:140069270-140072452:+
A3SS	2209	ENSMUSG00000041939.15;A3:chr5:114584367-114588302:114584367-114588338:+
A3SS	2211	ENSMUSG00000029182.11;A3:chr5:30637999-30639376:30637999-30639420:+
A3SS	2219	ENSMUSG00000030982.20;A3:chr7:118339998-118342818:118339998-118342833:+
A3SS	2225	ENSMUSG00000038085.14;A3:chr2:156175552-156177170:156175552-156177206:+
A3SS	2228	ENSMUSG00000090733.7;A3:chr3:90120060-90120241:90120047-90120241:-
A3SS	2238	ENSMUSG00000029245.17;A3:chr5:84290242-84298201:84290239-84298201:-
A3SS	2264	ENSMUSG00000007610.16;A3:chr8:71941962-71942069:71941962-71942072:+
A3SS	2275	ENSMUSG00000074912.12;A3:chr2:119155470-119155649:119155457-119155649:-
A3SS	2277	ENSMUSG00000030374.16;A3:chr7:16565063-16565390:16565063-16565411:+
A3SS	2288	ENSMUSG00000074415.16;A3:chr9:41304595-41304674:41304595-41304677:+
A3SS	2289	ENSMUSG00000074415.16;A3:chr9:41492698-41501270:41492698-41501516:+
A3SS	2290	ENSMUSG00000091930.3;A3:chr7:9893483-9896817:9893087-9896817:-
A3SS	2294	ENSMUSG00000032480.18;A3:chr9:109942158-109944104:109942093-109944104:-
A3SS	2305	ENSMUSG00000029512.12;A3:chr5:110938820-110938918:110938802-110938918:-
A3SS	2320	ENSMUSG00000043924.17;A3:chr4:135104387-135107963:135104384-135107963:-
A3SS	2323	ENSMUSG00000086141.9;A3:chr2:147871833-147880055:147871656-147880055:-
A3SS	2324	ENSMUSG00000042810.15;A3:chr6:48381074-48382168:48381074-48382171:+
A3SS	2325	ENSMUSG00000042810.15;A3:chr6:48382323-48383231:48382323-48383234:+
A3SS	2331	ENSMUSG00000008489.19;A3:chr4:91141807-91142378:91141804-91142378:-
A3SS	2333	ENSMUSG00000028943.19;A3:chr4:152215751-152218618:152215418-152218618:-
A3SS	2334	ENSMUSG00000028943.19;A3:chr4:152218898-152219930:152218889-152219930:-
A3SS	2337	ENSMUSG00000000131.16;A3:chr7:125728812-125730198:125728809-125730198:-
A3SS	2339	ENSMUSG00000075065.6;A3:chr2:89980817-89982698:89980745-89982698:-
A3SS	2340	ENSMUSG00000026816.15;A3:chr2:28457814-28458497:28457796-28458497:-
A3SS	2345	ENSMUSG00000026782.16;A3:chr1:60487361-60489230:60487361-60489329:+
A3SS	2346	ENSMUSG00000029635.16;A3:chr5:146223049-146229434:146223049-146229449:+
A3SS	2351	ENSMUSG00000030598.16;A3:chr7:28435628-28436764:28435628-28437090:+
A3SS	2358	ENSMUSG00000041679.10;A3:chr8:106042700-106049897:106042654-106049897:-
A3SS	2361	ENSMUSG00000061937.8;A3:chr5:87925942-87926031:87925942-87926034:+
A3SS	2365	ENSMUSG00000036825.13;A3:chr3:146138372-146138728:146138372-146138731:+
A3SS	2376	ENSMUSG00000029501.15;A3:chr5:110384345-110385521:110384345-110385524:+
A3SS	2380	ENSMUSG00000037716.16;A3:chr9:57940594-57940839:57940591-57940839:-
A3SS	2381	ENSMUSG00000105646.3;A3:chr6:70706944-70713226:70706944-70713251:+
A3SS	2382	ENSMUSG00000060771.16;A3:chr1:37880433-37881536:37880389-37881536:-
A3SS	2385	ENSMUSG00000037426.19;A3:chr5:33091359-33094865:33091359-33094892:+
A3SS	2404	ENSMUSG00000026227.12;A3:chr1:85974294-85976310:85974294-85976313:+
A3SS	2423	ENSMUSG00000029761.17;A3:chr6:34730523-34732569:34730523-34732575:+
A3SS	2428	ENSMUSG00000067768.13;A3:chrX:72258462-72258834:72258462-72258847:+
A3SS	2429	ENSMUSG00000026749.12;A3:chr2:38440683-38447828:38440683-38447868:+
A3SS	2436	ENSMUSG00000033767.15;A3:chr3:83807725-83808653:83807722-83808653:-
A3SS	2437	ENSMUSG00000033767.15;A3:chr3:83820695-83826758:83820692-83826758:-
A3SS	2438	ENSMUSG00000033767.15;A3:chr3:83829869-83830255:83829866-83830255:-
A3SS	2442	ENSMUSG00000048065.9;A3:chr7:107352554-107353053:107352506-107353053:-
A3SS	2443	ENSMUSG00000007837.12;A3:chr7:44709810-44710165:44709783-44710165:-
A3SS	2444	ENSMUSG00000025779.11;A3:chr1:16761997-16771019:16761997-16771073:+
A3SS	2450	ENSMUSG00000027018.12;A3:chr2:71252083-71264378:71252083-71264399:+
A5SS	0	ENSMUSG00000035299.17;A5:chrX:168710665-168749059:168710551-168749059:+
A5SS	1	ENSMUSG00000086540.3;A5:chrX:160600870-160602149:160600870-160603021:-
A5SS	2	ENSMUSG00000025332.15;A5:chrX:151054934-151055071:151054925-151055071:+
A5SS	3	ENSMUSG00000041380.14;A5:chrX:145952766-145976765:145952671-145976765:+
A5SS	4	ENSMUSG00000031285.15;A5:chrX:142653700-142658751:142653700-142658766:-
A5SS	5	ENSMUSG00000031429.15;A5:chrX:139850058-139852896:139850058-139852975:-
A5SS	6	ENSMUSG00000096508.8;A5:chrX:134335035-134339280:134335027-134339280:+
A5SS	8	ENSMUSG00000009596.10;A5:chrX:133370920-133371129:133370920-133371237:-
A5SS	9	ENSMUSG00000025597.14;A5:chrX:113452885-113459050:113452867-113459050:+
A5SS	10	ENSMUSG00000086629.10;A5:chrX:107878610-107879872:107878379-107879872:+
A5SS	11	ENSMUSG00000031241.18;A5:chrX:106723919-106724747:106723888-106724747:+
A5SS	12	ENSMUSG00000056537.12;A5:chrX:103022940-103024669:103022940-103024679:-
A5SS	13	ENSMUSG00000086370.11;A5:chrX:102653022-102656629:102653022-102656650:-
A5SS	14	ENSMUSG00000031323.9;A5:chrX:101948485-101948661:101948485-101948667:-
A5SS	15	ENSMUSG00000079487.12;A5:chrX:100337236-100337399:100337227-100337399:+
A5SS	16	ENSMUSG00000059327.10;A5:chrX:99439436-99440511:99439419-99440511:+
A5SS	17	ENSMUSG00000025656.18;A5:chrX:94174621-94209195:94174621-94209199:-
A5SS	18	ENSMUSG00000004221.17;A5:chrX:73471508-73476411:73471480-73476411:+
A5SS	19	ENSMUSG00000019558.15;A5:chrX:72723677-72723738:72723662-72723738:+
A5SS	20	ENSMUSG00000031362.18;A5:chrX:72285788-72286184:72285788-72286220:-
A5SS	21	ENSMUSG00000057836.13;A5:chrX:72137858-72138552:72137858-72138567:-
A5SS	22	ENSMUSG00000060681.16;A5:chrX:55665885-55667971:55665789-55667971:+
A5SS	23	ENSMUSG00000050504.4;A5:chrX:49099881-49100736:49099881-49100741:-
A5SS	24	ENSMUSG00000031109.17;A5:chrX:48107771-48111971:48107771-48112004:-
A5SS	26	ENSMUSG00000031109.17;A5:chrX:48257661-48375722:48257661-48375733:-
A5SS	27	ENSMUSG00000031109.17;A5:chrX:48375781-48376978:48375781-48377034:-
A5SS	29	ENSMUSG00000031105.17;A5:chrX:47713083-47718129:47713074-47718129:+
A5SS	30	ENSMUSG00000031099.17;A5:chrX:46973080-46975974:46973080-46975989:-
A5SS	31	ENSMUSG00000085489.8;A5:chrX:29632294-29632967:29632294-29633213:-
A5SS	32	ENSMUSG00000096911.8;A5:chrX:28478737-28479410:28478491-28479410:+
A5SS	33	ENSMUSG00000031060.17;A5:chrX:20511836-20512008:20511833-20512008:+
A5SS	34	ENSMUSG00000031167.17;A5:chrX:8009194-8009486:8009194-8009490:-
A5SS	35	ENSMUSG00000031161.16;A5:chrX:7813483-7813814:7813483-7813889:-
A5SS	38	ENSMUSG00000031154.16;A5:chrX:7734077-7734162:7734062-7734162:+
A5SS	39	ENSMUSG00000031154.16;A5:chrX:7738438-7739793:7738420-7739793:+
A5SS	54	ENSMUSG00000037005.17;A5:chrX:47210980-47211406:47210779-47211406:+
A5SS	113	ENSMUSG00000025266.12;A5:chrX:149797085-149800197:149797085-149800201:-
A5SS	138	ENSMUSG00000085396.9;A5:chrX:49689775-49692248:49689775-49692316:-
A5SS	167	ENSMUSG00000093817.8;A5:chrX:27470752-27471425:27470506-27471425:+
A5SS	189	ENSMUSG00000115267.2;A5:chr7:11665160-11667212:11665160-11667256:-
A5SS	190	ENSMUSG00000031425.16;A5:chrX:135732963-135734017:135732858-135734017:+
A5SS	192	ENSMUSG00000090762.3;A5:chr7:12447067-12449154:12447067-12449277:-
A5SS	193	ENSMUSG00000043066.6;A5:chr7:10009763-10010074:10009763-10010613:-
A5SS	194	ENSMUSG00000035191.16;A5:chr7:5118577-5119637:5118577-5119869:-
A5SS	195	ENSMUSG00000032641.19;A5:chr6:134864748-134873821:134864748-134874125:-
A5SS	196	ENSMUSG00000000248.17;A5:chr6:128948269-128956359:128948157-128956359:+
A5SS	197	ENSMUSG00000092090.4;A5:chr6:29021971-29022320:29021790-29022320:+
A5SS	198	ENSMUSG00000027469.17;A5:chr2:152696935-152709104:152696922-152709104:+
A5SS	199	ENSMUSG00000008153.13;A5:chr6:124409119-124409646:124409119-124410367:-
A5SS	200	ENSMUSG00000119973.1;A5:chr6:121120102-121123033:121120074-121123033:+
A5SS	201	ENSMUSG00000026110.16;A5:chr1:37535094-37537654:37535094-37537681:-
A5SS	202	ENSMUSG00000051331.17;A5:chr6:118604531-118607186:118604531-118607360:-
A5SS	203	ENSMUSG00000074570.15;A5:chr2:172266600-172268556:172266594-172268556:+
A5SS	205	ENSMUSG00000056952.14;A5:chr6:113679682-113680995:113679499-113680995:+
A5SS	208	ENSMUSG00000031736.13;A5:chr8:93073091-93073412:93073091-93073593:-
A5SS	210	ENSMUSG00000056696.6;A5:chr7:6568133-6572927:6567886-6572927:+
A5SS	211	ENSMUSG00000094586.5;A5:chr6:89718088-89723433:89717930-89723433:+
A5SS	212	ENSMUSG00000094586.5;A5:chr6:89723584-89724075:89723523-89724075:+
A5SS	214	ENSMUSG00000011884.14;A5:chr5:114812265-114814326:114812265-114814383:-
A5SS	218	ENSMUSG00000038429.11;A5:chr6:124794994-124795438:124794994-124795507:-
A5SS	222	ENSMUSG00000062483.5;A5:chr7:23330415-23330536:23330270-23330536:+
A5SS	223	ENSMUSG00000062483.5;A5:chr7:23330419-23330536:23330270-23330536:+
A5SS	224	ENSMUSG00000062483.5;A5:chr7:23330419-23330536:23330415-23330536:+
A5SS	225	ENSMUSG00000032280.17;A5:chr9:61301994-61309135:61301964-61309135:+
A5SS	227	ENSMUSG00000032280.17;A5:chr9:61316698-61317218:61316689-61317218:+
A5SS	228	ENSMUSG00000032280.17;A5:chr9:61316689-61317218:61316662-61317218:+
A5SS	229	ENSMUSG00000032280.17;A5:chr9:61316698-61317218:61316662-61317218:+
A5SS	230	ENSMUSG00000032280.17;A5:chr9:61317417-61318545:61317402-61318545:+
A5SS	233	ENSMUSG00000036591.17;A5:chr2:20919622-20972141:20919622-20972159:-
A5SS	234	ENSMUSG00000034456.16;A5:chr6:90322481-90323288:90322379-90323288:+
A5SS	235	ENSMUSG00000037661.15;A5:chr3:30910403-30931384:30910206-30931384:+
A5SS	238	ENSMUSG00000029833.18;A5:chr6:37922724-37926157:37922622-37926157:+
A5SS	243	ENSMUSG00000087380.9;A5:chr6:31305324-31312926:31305295-31312926:+
A5SS	244	ENSMUSG00000087380.9;A5:chr6:31308499-31312926:31308271-31312926:+
A5SS	245	ENSMUSG00000062818.8;A5:chr6:90099793-90101639:90099654-90101639:+
A5SS	246	ENSMUSG00000062818.8;A5:chr6:90099793-90101643:90099654-90101643:+
A5SS	249	ENSMUSG00000040918.13;A5:chr1:164084918-164088361:164084804-164088361:+
A5SS	253	ENSMUSG00000040687.17;A5:chr2:90988488-90988750:90988488-90988753:-
A5SS	254	ENSMUSG00000040687.17;A5:chr2:90988488-90988750:90988488-90988762:-
A5SS	255	ENSMUSG00000040687.17;A5:chr2:90988488-90988753:90988488-90988762:-
A5SS	256	ENSMUSG00000040687.17;A5:chr2:90997030-90997259:90997030-90997388:-
A5SS	257	ENSMUSG00000029723.17;A5:chr5:137760970-137766223:137760959-137766223:+
A5SS	258	ENSMUSG00000001632.17;A5:chr6:113294655-113295373:113294637-113295373:+
A5SS	260	ENSMUSG00000063047.10;A5:chr7:27674230-27676165:27674230-27676177:-
A5SS	263	ENSMUSG00000087174.9;A5:chrX:104110483-104112070:104110483-104112177:-
A5SS	264	ENSMUSG00000090086.9;A5:chr5:123272780-123276014:123272780-123276018:-
A5SS	265	ENSMUSG00000090086.9;A5:chr5:123276129-123277030:123276129-123277932:-
A5SS	271	ENSMUSG00000063810.8;A5:chr6:85587514-85587800:85586107-85587800:+
A5SS	272	ENSMUSG00000028295.15;A5:chr4:34771414-34771874:34771414-34771878:-
A5SS	273	ENSMUSG00000068748.8;A5:chr6:23002745-23007273:23000198-23007273:+
A5SS	274	ENSMUSG00000035395.12;A5:chrX:88450287-88450374:88450287-88450375:-
A5SS	276	ENSMUSG00000025887.11;A5:chr9:5346733-5348899:5346523-5348899:+
A5SS	277	ENSMUSG00000097585.4;A5:chr7:89687282-89689938:89687278-89689938:+
A5SS	278	ENSMUSG00000043940.16;A5:chr5:102046427-102047880:102046427-102047925:-
A5SS	279	ENSMUSG00000003402.15;A5:chr9:21922892-21922970:21922871-21922970:+
A5SS	280	ENSMUSG00000038784.14;A5:chr6:35033203-35041824:35033203-35041833:-
A5SS	281	ENSMUSG00000042726.15;A5:chr5:121510738-121511201:121510738-121511213:-
A5SS	284	ENSMUSG00000029502.15;A5:chr5:110332473-110333652:110332353-110333652:+
A5SS	285	ENSMUSG00000048668.17;A5:chr6:128336317-128339331:128336317-128339802:-
A5SS	287	ENSMUSG00000060961.17;A5:chr5:89194251-89232501:89194224-89232501:+
A5SS	288	ENSMUSG00000036120.11;A5:chr8:70588041-70588186:70588041-70588216:-
A5SS	290	ENSMUSG00000037369.18;A5:chrX:18143802-18144865:18143785-18144865:+
A5SS	292	ENSMUSG00000036377.20;A5:chr5:77007001-77013847:77006992-77013847:+
A5SS	294	ENSMUSG00000034416.19;A5:chr8:117772926-117774115:117772926-117774118:-
A5SS	295	ENSMUSG00000039318.13;A5:chr1:184999271-184999370:184999211-184999370:+
A5SS	296	ENSMUSG00000029211.12;A5:chr5:71799669-71814436:71799669-71814514:-
A5SS	297	ENSMUSG00000074677.12;A5:chr3:15856767-15886294:15856767-15886312:-
A5SS	298	ENSMUSG00000028644.18;A5:chr4:119040072-119040503:119040072-119040507:-
A5SS	300	ENSMUSG00000013736.17;A5:chr6:106746217-106746791:106746152-106746791:+
A5SS	303	ENSMUSG00000006389.14;A5:chr4:118312477-118312842:118312477-118312866:-
A5SS	304	ENSMUSG00000026113.18;A5:chr1:37419258-37422420:37419141-37422420:+
A5SS	306	ENSMUSG00000057335.12;A5:chr1:176567655-176570037:176567655-176570067:-
A5SS	307	ENSMUSG00000040370.14;A5:chr6:145156978-145160248:145156970-145160248:+
A5SS	308	ENSMUSG00000028759.14;A5:chr4:137944110-137948837:137944051-137948837:+
A5SS	310	ENSMUSG00000058248.13;A5:chr1:191959479-192019708:191959398-192019708:+
A5SS	311	ENSMUSG00000039706.12;A5:chr5:44633977-44636435:44633977-44636441:-
A5SS	312	ENSMUSG00000045482.17;A5:chr5:144776439-144777148:144776406-144777148:+
A5SS	315	ENSMUSG00000029106.15;A5:chr5:34774251-34776694:34774158-34776694:+
A5SS	317	ENSMUSG00000005672.13;A5:chr5:75799818-75801153:75799806-75801153:+
A5SS	319	ENSMUSG00000029797.14;A5:chr6:48436100-48436237:48436094-48436237:+
A5SS	320	ENSMUSG00000029797.14;A5:chr6:48441595-48441723:48441547-48441723:+
A5SS	321	ENSMUSG00000029797.14;A5:chr6:48444697-48444771:48444682-48444771:+
A5SS	322	ENSMUSG00000029797.14;A5:chr6:48475336-48475578:48475327-48475578:+
A5SS	324	ENSMUSG00000029155.17;A5:chr5:73816688-73824195:73816677-73824195:+
A5SS	325	ENSMUSG00000029687.17;A5:chr6:47524370-47528651:47524370-47528666:-
A5SS	326	ENSMUSG00000029687.17;A5:chr6:47535228-47553470:47535228-47553497:-
A5SS	327	ENSMUSG00000059447.14;A5:chr5:30360384-30368667:30360380-30368667:+
A5SS	328	ENSMUSG00000083722.3;A5:chr2:38572474-38572555:38572470-38572555:+
A5SS	329	ENSMUSG00000029787.11;A5:chr6:56707696-56712348:56707665-56712348:+
A5SS	330	ENSMUSG00000031788.15;A5:chr8:95832452-95833091:95832452-95833121:-
A5SS	332	ENSMUSG00000040003.19;A5:chr5:20739524-20755205:20739518-20755205:+
A5SS	335	ENSMUSG00000014529.10;A5:chr5:3712033-3714257:3711841-3714257:+
A5SS	336	ENSMUSG00000096351.3;A5:chr4:156336537-156336654:156336537-156336684:-
A5SS	338	ENSMUSG00000059206.5;A5:chr7:10483247-10483522:10483247-10485218:-
A5SS	339	ENSMUSG00000059206.5;A5:chr7:10486989-10487931:10486989-10488091:-
A5SS	340	ENSMUSG00000072109.13;A5:chr1:85090032-85090172:85089680-85090172:+
A5SS	341	ENSMUSG00000025969.16;A5:chr1:62825475-62851693:62825460-62851693:+
A5SS	342	ENSMUSG00000025969.16;A5:chr1:62825475-62854492:62825460-62854492:+
A5SS	343	ENSMUSG00000029020.14;A5:chr4:147987954-147988907:147987954-147989115:-
A5SS	344	ENSMUSG00000026604.18;A5:chr1:189583704-189587122:189582684-189587122:+
A5SS	345	ENSMUSG00000073728.11;A5:chr4:141813124-141813691:141813042-141813691:+
A5SS	346	ENSMUSG00000031026.16;A5:chr7:109085357-109106948:109085357-109107011:-
A5SS	347	ENSMUSG00000075095.6;A5:chr2:89115017-89117203:89115017-89117333:-
A5SS	348	ENSMUSG00000007880.17;A5:chr4:133413636-133413715:133413636-133413730:-
A5SS	350	ENSMUSG00000087674.9;A5:chr2:19353426-19354048:19353422-19354048:+
A5SS	353	ENSMUSG00000048537.17;A5:chr9:44607480-44609016:44607480-44609049:-
A5SS	354	ENSMUSG00000061388.12;A5:chr5:87966969-87968810:87966954-87968810:+
A5SS	355	ENSMUSG00000029993.17;A5:chr6:86997824-87000110:86997821-87000110:+
A5SS	356	ENSMUSG00000028637.17;A5:chr4:119216934-119250739:119216934-119250754:-
A5SS	358	ENSMUSG00000043308.3;A5:chr7:11608924-11611965:11608794-11611965:+
A5SS	359	ENSMUSG00000028542.18;A5:chr4:117713228-117713887:117713183-117713887:+
A5SS	368	ENSMUSG00000027751.14;A5:chr3:54602559-54624059:54602553-54624059:+
A5SS	369	ENSMUSG00000028552.14;A5:chr4:109178522-109179267:109178414-109179267:+
A5SS	370	ENSMUSG00000005763.16;A5:chr1:165694467-165696587:165694317-165696587:+
A5SS	373	ENSMUSG00000029478.17;A5:chr5:125104281-125105676:125104281-125105685:-
A5SS	374	ENSMUSG00000036792.13;A5:chr2:49163069-49164575:49162379-49164575:+
A5SS	375	ENSMUSG00000054976.15;A5:chr1:81169863-81218599:81169767-81218599:+
A5SS	377	ENSMUSG00000068234.8;A5:chr6:89869250-89870225:89869184-89870225:+
A5SS	378	ENSMUSG00000031555.16;A5:chr8:25446015-25452876:25446015-25452930:-
A5SS	380	ENSMUSG00000042790.17;A5:chr9:45809789-45811044:45809789-45811509:-
A5SS	381	ENSMUSG00000028382.16;A5:chr4:59517755-59524395:59517755-59524404:-
A5SS	383	ENSMUSG00000085643.3;A5:chr4:55973001-55973646:55973001-55973657:-
A5SS	386	ENSMUSG00000005069.13;A5:chr6:124391409-124391932:124391409-124391969:-
A5SS	390	ENSMUSG00000091375.3;A5:chr5:109435042-109436068:109435042-109436192:-
A5SS	391	ENSMUSG00000091375.3;A5:chr5:109441349-109441925:109441349-109441949:-
A5SS	392	ENSMUSG00000026825.18;A5:chr2:32218059-32223078:32218059-32223165:-
A5SS	394	ENSMUSG00000039137.19;A5:chr4:63352383-63353585:63352383-63353597:-
A5SS	398	ENSMUSG00000110970.3;A5:chr4:43821438-43823324:43821438-43823434:-
A5SS	399	ENSMUSG00000041459.16;A5:chr4:148702162-148703104:148702162-148703122:-
A5SS	401	ENSMUSG00000032712.17;A5:chr6:149211875-149226903:149211857-149226903:+
A5SS	402	ENSMUSG00000073988.14;A5:chr4:20023895-20028408:20023894-20028408:+
A5SS	404	ENSMUSG00000095028.7;A5:chr3:15568276-15607200:15568276-15607218:-
A5SS	405	ENSMUSG00000032410.14;A5:chr9:95921909-95927539:95921897-95927539:+
A5SS	406	ENSMUSG00000085614.3;A5:chr4:11977102-11977457:11976587-11977457:+
A5SS	407	ENSMUSG00000040728.16;A5:chr4:11353463-11357460:11353463-11357472:-
A5SS	408	ENSMUSG00000085558.9;A5:chr4:9770821-9782626:9770694-9782626:+
A5SS	409	ENSMUSG00000085558.9;A5:chr4:9782823-9784905:9782739-9784905:+
A5SS	410	ENSMUSG00000038578.16;A5:chr4:59424150-59427951:59424150-59427955:-
A5SS	412	ENSMUSG00000042198.13;A5:chr4:3939131-3939424:3938962-3939424:+
A5SS	413	ENSMUSG00000042228.15;A5:chr4:3738861-3742442:3738798-3742442:+
A5SS	416	ENSMUSG00000035601.10;A5:chr4:45301350-45304264:45301344-45304264:+
A5SS	417	ENSMUSG00000085084.9;A5:chr3:156254945-156256629:156254945-156256672:-
A5SS	418	ENSMUSG00000085084.9;A5:chr3:156254945-156256629:156254945-156256773:-
A5SS	419	ENSMUSG00000085084.9;A5:chr3:156254945-156256672:156254945-156256773:-
A5SS	420	ENSMUSG00000025437.16;A5:chr3:152095480-152097287:152095468-152097287:+
A5SS	421	ENSMUSG00000003038.16;A5:chr4:133693790-133694071:133693790-133694077:-
A5SS	422	ENSMUSG00000006335.17;A5:chr7:3623473-3623746:3623473-3623776:-
A5SS	426	ENSMUSG00000086477.5;A5:chr7:98332124-98342227:98332124-98342246:-
A5SS	428	ENSMUSG00000049550.18;A5:chr5:123765473-123768288:123765473-123768516:-
A5SS	429	ENSMUSG00000030236.11;A5:chr6:141616984-141617868:141616879-141617868:+
A5SS	430	ENSMUSG00000034007.11;A5:chr9:55767202-55771670:55767202-55771688:-
A5SS	432	ENSMUSG00000030302.18;A5:chr6:113743128-113750222:113743128-113750234:-
A5SS	436	ENSMUSG00000042557.15;A5:chr9:57025455-57026377:57025446-57026377:+
A5SS	437	ENSMUSG00000023074.12;A5:chrX:52436742-52444530:52436742-52444533:-
A5SS	438	ENSMUSG00000059842.13;A5:chr2:154470915-154472329:154470894-154472329:+
A5SS	441	ENSMUSG00000086035.3;A5:chr4:89337687-89340868:89337649-89340868:+
A5SS	442	ENSMUSG00000086035.3;A5:chr4:89349272-89351492:89349237-89351492:+
A5SS	443	ENSMUSG00000064329.14;A5:chr2:66153788-66154915:66153788-66154948:-
